agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q016,q023,q031,q047,q048,q053,q055,q056,q061,q070,q071,q072,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
2,20002845755,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,
2,20001447639,,,,,,,18.6440677966102,83.2960465078302,,,,,,,,,,,,,,,,,,,,,
2,20000929044,,,,,,,1.51515151515152,12.5530756668481,,,,,,,,,2.5,,,,,,,,,,,,
2,20001162017,,,,,,,1.88679245283019,13.4723632001476,,,,,,,,,,,,,,,,,15.0,29.0,51.7241379310345,51.7241379310345,51.7241379310345
2,20000858210,,,,,,,4.6875,23.3790762372279,,,,,,,,,,,,,,,,,,,,,
2,20003129902,,,,,,,4.54545454545455,14.5180023228804,,,,,,,,,,,,,,,,,11.0,21.0,52.3809523809524,52.3809523809524,52.3809523809524
2,20000516855,,,,,,,10.8695652173913,61.0741291281587,,,,,,,,,,,,,,,,,,,,,32.6086956521739
2,20002939391,,,,,,,3.27868852459016,21.6126900198282,,,,,,,,,,,,,,,,,,,,,
2,20000063573,,,,,,,4.25531914893617,19.3112163550684,,,,,,,,,,,,,,,,,,,,,27.4678111587983
3,30000008536,,,,,,,6.12244897959184,10.4030710172745,,46.9387755102041,,,,,,,2.22222222222222,,,,,,,,,,,,
3,30000058513,,,,,,,8.06451612903226,25.2696980000618,,,,,,,,,,,,,,,,,,,,,25.8064516129032
3,30000057039,,,,,,,1.12994350282486,10.6988989947343,,58.7570621468927,,,,,,,,,,,,,,,,,,,22.5988700564972
3,30000008546,,,,,,,6.66666666666667,47.9057147702221,,,,,,,,,,,,,,,,,,,,,50.0
3,30000032779,,,,,,,68.75,86.7875948133887,,,,,,,,,,,,,,,,,,,,,
3,30000057997,,,,,,,2.93255131964809,25.8977748402732,,,,,,,,,,,,,,,,,,,,,40.7624633431085
3,30000035412,,,,,,,8.28025477707006,32.5369841212428,,,,,,,,,,,,,,,,,,,,,23.5668789808917
3,30000057711,,,,,,,3.65853658536585,13.3324113131872,,75.609756097561,,,,,,,,,,,,,,,,,,,
3,30000016659,,,,,,,13.7931034482759,24.5940406747596,,,,,,,,,,,,,,,,,18.0,29.0,62.0689655172414,62.0689655172414,62.0689655172414
3,30000058060,,,,,,,5.35714285714286,25.1760220951492,,,,,,,,,,,,,,,,,,,,,
3,30000011694,,,,,,,28.5714285714286,47.2340677564558,,,,,,,,,,,,,,,,,,,,,
3,30000058057,,,,,,,5.45454545454545,17.5511800756292,,,,,,,,,,,,,,,,,,,,,23.6363636363636
3,30000057131,,,,,,,5.31914893617021,17.0602700320141,,,,,,,,,,,,,,,,,,,,,21.2765957446809
3,30000034577,,,,,,,9.375,20.0132978723404,,,,,,,,,,,,,,,,,,,,,25.0
3,30000013202,,,,,,,5.88235294117647,27.8625596854227,,41.1764705882353,,,,,,,,,,,,,,,,,,,
3,30000001067,,,,,,,11.1111111111111,2.66173752310536,,,,,,,,,,,,,,,,,,,,,22.2222222222222
3,30000013029,,,,,,,22.2222222222222,72.127417519909,,,,,,,,,,,,,,,,,,,,,
3,30000034162,,,,,,,2.25563909774436,21.6627057082642,,,,,,,,,,,,,,,,,,,,,
3,30000019858,,,,,,,4.26829268292683,17.2645102609289,,,,,,,,,,,,,,,,,,,,,40.2439024390244
3,30000002711,,,,,,,0.910273081924577,10.377914444159,,41.6124837451235,,,,,,,,,,,,,,,,,,,
3,30000010175,,,,,,,2.77777777777778,10.5050505050505,,,,,,,,,,,,,,,,,,,,,
3,30000027556,,,,,,,5.26315789473684,10.136560452981,,,,,,,,,,,,,,,,,,,,,
3,30000034214,,,,,,,48.5714285714286,72.5524992605738,,,,,,,,,,,,,,,,,,,,,37.1428571428571
3,30000026395,,,,,,,3.80622837370242,10.7699044803897,,,,,,,,,,,,,,,,,,,,,25.6140350877193
3,30000058173,,,,,,,16.6666666666667,25.8456201214224,,,,,,,,,,,,,,,,,,,,,
3,30000058640,,,,,,,4.79452054794521,10.450771310262,,,,,,,,,,,,,,,,,,,,,30.1369863013699
3,30000019195,,,,,,,5.71428571428571,11.9197836863452,,,,,,,,,,,,,,,,,,,,,
3,30000022444,,,,,,,8.82352941176471,16.4616497829233,,,,,,,,,,,,,,,,,,,,,45.0
3,30000034038,,,,,,,22.2222222222222,52.6842362127867,,,,,,,,,,,,,,,,,,,,,38.8888888888889
3,30000015466,,,,,,,8.0,51.8303113239822,,54.0,,,,,,,,,,,,,,,,,,,
3,30000057587,,,,,,,10.3448275862069,51.7341040462428,,,,,,,,,,,,,,,,,,,,,24.1379310344828
3,30000017520,,,,,,,14.2857142857143,57.7464788732394,,,,,,,,,,,,,,,,,,,,,23.8095238095238
3,30000023047,,,,,,,17.0731707317073,29.9629020111015,,,,,,,,,,,,,,,,,,,,,
3,30000035066,,,,,,,3.27868852459016,10.3974390953688,,,,,,,,,,,,,,,,,,,,,
3,30000016308,,,,,,,14.2857142857143,26.8842268842269,,,,,,,,,,,,,,,,,11.0,14.0,78.5714285714286,78.5714285714286,78.5714285714286
3,30000007748,,,,,,,2.42424242424242,41.5799479305843,,,,,,,,,,,,,,,,,,,,,
3,30000011739,,,,,,,3.8961038961039,17.6086352265357,,,,,,,,,,,,,,,,,,,,,
3,30000034072,,,,,,,19.047619047619,77.7596178023636,,,,,,,,,,,,,,,,,31.0,42.0,73.8095238095238,73.8095238095238,73.8095238095238
3,30000020152,,,,,,,11.7647058823529,43.656207366985,,,,,,,,,,,,,,,,,9.0,17.0,52.9411764705882,52.9411764705882,52.9411764705882
3,30000005396,,,,,,,4.22535211267606,12.1476510067114,,,,,,,,,,,,,,,,,,,,,43.6619718309859
3,30000057382,,,,,,,12.5,9.52529668956902,,,,,,,,,,,,,,,,,,,,,
3,30000057689,,,,,,,9.61538461538462,21.9838096166976,,53.8461538461538,,,,,,,,,,,,,,,,,,,
3,30000017470,,,,,,,41.8918918918919,78.8346986811135,,,,,,,,,,,,,,,,,,,,,29.7297297297297
3,30000019416,,,,,,,5.86854460093897,28.9043113197569,,,,,,,,,,,,,,,,,,,,,
3,30000057575,,,,,,,17.1428571428571,38.9161353604708,,,,,,,,,,,,,,,,,,,,,29.5238095238095
3,30000001933,,,,,,,2.32558139534884,14.2361970784848,,39.5348837209302,,,,,,,,,,,,,,,,,,,
3,30000027393,,,,,,,5.0,28.8904315631147,,,,,,,,,,,,,,,,,,,,,
3,30000024655,,,,,,,7.40740740740741,42.211568340214,,,,,,,,,,,,,,,,,60.0,81.0,74.0740740740741,74.0740740740741,74.0740740740741
3,30000058713,,,,,,,15.0,44.1555255734086,,,,,,,,,,,,,,,,,14.0,20.0,70.0,70.0,70.0
3,30000034613,,,,,,,36.3636363636364,40.323884022368,,,,,,,,,,,,,,,,,7.0,11.0,63.6363636363636,63.6363636363636,63.6363636363636
3,30000000741,,,,,,,26.6666666666667,42.3624685841944,,,,,,,,,,,,,,,,,8.0,15.0,53.3333333333333,53.3333333333333,53.3333333333333
3,30000016666,,,,,,,7.01754385964912,11.5249547727998,,,,,,,,,,,,,,,,,,,,,45.6140350877193
3,30000035163,,,,,,,8.64197530864197,33.4577477109698,,,,,,,,,,,,,,,,,,,,,
3,30000008756,,,,,,,18.75,19.4642857142857,,,,,,,,,,,,,,,,,,,,,
3,30000058460,,,,,,,37.5,49.4652809158006,,,,,,,,,,,,,,,,,,,,,37.5
3,30000058750,,,,,,,35.7142857142857,63.2941176470588,,,,,,,,,,,,,,,,,,,,,
3,30000030154,,,,,,,10.8108108108108,23.7191216834401,,,,,,,,,,,,,,,,,,,,,
3,30000017523,,,,,,,8.33333333333333,13.5663946587537,,,,,,,,,,,,,,,,,,,,,20.8333333333333
3,30000057651,,,,,,,2.04081632653061,11.0463987575228,,,,,,,,,2.17391304347826,,,,,,,,,,,,46.9387755102041
3,30000058005,,,,,,,1.78571428571429,12.3237748153831,,,,,,,,,,,,,,,,,,,,,
3,30000058537,,,,,,,50.0,27.2727272727273,,,,,,,,,,,,,,,,,,,,,50.0
3,30000033826,,,,,,,10.4109589041096,46.686315649249,,,,,,,,,,,,,,,,,,,,,22.7397260273973
3,30000029058,,,,,,,10.2439024390244,42.6822568316453,,,,,,,,,,,,,,,,,,,,,
3,30000016902,,,,,,,3.27868852459016,13.6717445474863,,,,,,,,,,,,,,,,,,,,,21.3114754098361
3,30000010163,,,,,,,5.71428571428571,20.9310113864702,,,,,,,,,,,,,,,,,,,,,
3,30000020726,,,,,,,33.3333333333333,35.7411587659895,,,,,,,,,,,,,,,,,,,,,
3,30000057512,,,,,,,40.0,87.582042530848,,,,,,,,,,,,,,,,,,,,,40.0
3,30000017001,,,,,,,5.71428571428571,25.6257955027577,,,,,,,,,,,,,,,,,42.0,70.0,60.0,60.0,60.0
3,30000000039,,,,,,,3.92156862745098,12.7598271249228,,47.5490196078431,,,,,,,,,,,,,,,,,,,22.0588235294118
3,30000015329,,,,,,,6.66666666666667,14.7058823529412,,,,,,,,,,,,,,,,,,,,,
3,30000018930,,,,,,,3.84615384615385,13.1184407796102,,,,,,,,,,,,,,,,,,,,,
3,30000035597,,,,,,,25.0,7.58793969849246,,,,,,,,,,,,,,,,,,,,,50.0
3,30000058411,,,,,,,16.6666666666667,48.653541525232,,,,11.1111111111111,,,,,,,,,,,,,,,,,44.4444444444444
3,30000000275,,,,,,,2.36686390532544,18.0596781752851,,78.698224852071,,,,,,,,,,,,,,,,,,,
3,30000058520,,,,,,,5.88235294117647,23.4226630090736,,,,,,,,,,,,,,,,,11.0,17.0,64.7058823529412,64.7058823529412,64.7058823529412
3,30000058324,,,,,,,1.66666666666667,20.2286154636527,,,,,,,,,,,,,,,,,31.0,41.0,75.609756097561,75.609756097561,75.609756097561
3,30000058617,,,,,,,9.09090909090909,10.743950884796,,,,,,,,,,,,,,,,,,,,,36.3636363636364
3,30000058662,,,,,,,9.09090909090909,16.3193572683907,,,,,,,,,,,,,,,,,,,,,27.2727272727273
3,30000057740,,,,,,,66.6666666666667,93.0693069306931,,,,,,,,,,,,,,,,,,,,,33.3333333333333
3,30000058692,,,,,,,22.2222222222222,30.823947836396,,,,,,,,,,,,,,,,,,,,,22.2222222222222
3,30000035322,,,,,,,41.6666666666667,68.1243628950051,,,,,,,,,,,,,,,,,,,,,44.4444444444444
3,30000005685,,,,,,,0.840336134453782,10.6443790057163,,34.1736694677871,,,,,,,1.73611111111111,,,,,,,,,,,,
3,30000008202,,,,,,,1.88679245283019,18.9169139465875,,58.4905660377358,,,,,,,2.56410256410256,,,,,,,,,,,,
3,30000022282,,,,,,,21.6216216216216,73.3885643137631,,,,,,,,,,,,,,,,,,,,,21.6216216216216
3,30000058651,,,,,,,11.4285714285714,28.0406654343808,,,,,,,,,,,,,,,,,28.0,35.0,80.0,80.0,80.0
3,30000010121,,,,,,,3.77358490566038,18.253486961795,,73.5849056603774,,,,,,,,,,,,,,,,,,,
3,335-1805251,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,
3,30000024156,,,,,,,44.3298969072165,88.238622585078,,,,,,,,,,,,,,,,,,,,,
3,30000035111,,,,,,,8.82352941176471,27.9452501222095,,,,,,,,,,,,,,,,,,,,,29.4117647058824
3,30000001865,,,,,,,6.25,44.0894568690096,,,,,,,,,,,,,,,,,,,,,
3,30000058782,,,,,,,7.14285714285714,10.2722625133753,,,,,,,,,,,,,,,,,,,,,
3,30000033470,,,,,,,8.82352941176471,49.0699317165058,,,,,,,,,3.57142857142857,,,,,,,,,,,,
3,30000058114,,,,,,,8.69565217391304,34.2175523210748,,,,,,,,,,,,,,,,,,,,,26.0869565217391
3,30000058417,,,,,,,40.0,85.2528461742123,,,,,,,,,,,,,,,,,,,,,40.0
3,30000025869,,,,,,,13.3333333333333,20.169616519174,,,,,,,,,,,,,,,,,,,,,
3,30000057336,,,,,,,16.6666666666667,32.4308276926731,,,,,,,,,,,,,,,,,,,,,43.75
3,30000033953,,,,,,,10.1694915254237,13.9051288865267,,,,,,,,,,,,,,,,,,,,,
3,30000058641,,,,,,,72.7272727272727,72.4916387959866,,,,,,,,,,,,,,,,,,,,,27.2727272727273
3,30000017598,,,,,,,8.40336134453782,55.3222687379136,,,,,,,,,,,,,,,,,,,,,
3,30000033880,,,,,,,20.0,40.6398104265403,,,,,,,,,,,,,,,,,,,,,
3,30000033708,,,,,,,10.5263157894737,42.2877784467188,,,,,,,,,,,,,,,,,,,,,
3,30000006078,,,,,,,16.6666666666667,75.2823086574655,,33.3333333333333,,,,,,,,,,,,,,,,,,,50.0
3,30000021161,,,,,,,4.54545454545455,23.1771256706227,,,,,,,,,,,,,,,,,,,,,25.3787878787879
3,30000057870,,,,,,,6.02836879432624,65.7916614470043,,,,,,,,,,,,,,,,,,,,,
3,30000035249,,,,,,,1.40845070422535,14.4431301749362,,,,,,,,,,,,,,,,,,,,,30.9859154929577
3,30000016450,,,,,,,1.55330281229562,16.7102080408216,,,,,,,,,,,,,,,,,,,,,
3,30000002759,,,,,,,1.03092783505155,16.5390468943213,,80.1546391752577,,,,,,,,,,,,,,,,,,,
3,30000057681,,,,,,,10.8108108108108,23.1762779698017,,,,,,,,,,,,,,,,,,,,,43.2432432432432
3,30000007461,,,,,,,5.74712643678161,22.6663890623916,,,,,,,,,,,,,,,,,,,,,39.0804597701149
3,30000019700,,,,,,,3.52941176470588,35.1757953975595,,,,,,,,,,,,,,,,,,,,,22.3529411764706
3,30000058599,,,,,,,2.94117647058824,24.0995998221432,,,,,,,,,,,,,,,,,43.0,68.0,63.2352941176471,63.2352941176471,63.2352941176471
3,30000058147,,,,,,,6.66666666666667,58.3158296734772,,,,,,,,,,,,,,,,,,,,,33.3333333333333
3,30000016231,,,,,,,20.0,7.05521472392638,,100.0,,,,,,,,,,,,,,,,,,,
3,30000058584,,,,,,,4.76190476190476,10.994575045208,,,,,,,,,,,,,,,,,17.0,21.0,80.9523809523809,80.9523809523809,80.9523809523809
3,30000058631,,,,,,,8.46153846153846,43.1771894093686,,,,,,,,,,,,,,,,,,,,,38.4615384615385
3,30000026610,,,,,,,72.4137931034483,85.9881946513557,,,,,,,,,,,,,,,,,,,,,
3,30000033686,,,,,,,33.3333333333333,60.8505997818975,,,,,,,,,,,,,,,,,6.0,9.0,66.6666666666667,66.6666666666667,66.6666666666667
3,30000034254,,,,,,,1.06382978723404,12.4846632369718,,,,,,,,,,,,,,,,,,,,,
3,30000023257,,,,,,,4.08163265306122,28.4400992266161,,,,,,,,,2.17391304347826,,,,,,,,,,,,
3,30000000310,,,,,,,1.0,17.374213836478,,,,,,,,,,,,,,,,,,,,,
3,30000058247,,,,,,,14.2857142857143,73.8150738150738,,,,,,,,,,,,,,,,,6.0,7.0,85.7142857142857,85.7142857142857,85.7142857142857
3,30000000313,,,,,,,1.40845070422535,10.0025817278213,,,,,,,,,,,,,,,,,,,,,
3,30000000248,,,,,,,3.77358490566038,20.9024211298606,,40.5660377358491,,,,,,,,,,,,,,,,,,,23.5849056603774
3,30000012266,,,,,,,7.69230769230769,48.6526946107784,,,,,,,,,,,,,,,,,,,,,30.7692307692308
3,30000058004,,,,,,,28.5714285714286,51.4760147601476,,,,,,,,,,,,,,,,,,,,,
3,30000057368,,,,,,,6.87022900763359,13.7705070050306,,,,,,,,,,,,,,,,,,,,,
3,30000015580,,,,,,,2.04081632653061,44.7780343854247,,,,,,,,,,,,,,,,,,,,,
3,30000034899,,,,,,,25.0,38.2419233658903,,,,,,,,,,,,,,,,,,,,,41.6666666666667
3,30000058500,,,,,,,20.0,11.5041702617199,,,,,,,,,,,,,,,,,,,,,30.0
3,30000058525,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,
3,30000033568,,,,,,,6.25,33.3439693682195,,,,,,,,,,,,,,,,,,,,,31.25
3,30000013600,,,,,,,3.03030303030303,12.491781722551,,,,,,,,,,,,,,,,,,,,,
3,30000028513,,,,,,,31.5068493150685,72.5929426304741,,,,,,,,,,,,,,,,,,,,,32.4022346368715
3,30000058322,,,,,,,13.3333333333333,31.6734693877551,,,,,,,,,,,,,,,,,,,,,50.0
3,30000034934,,,,,,,10.0,46.3647506612477,,34.2857142857143,,,,,,,1.61290322580645,,,,,,,,,,,,
3,30000057719,,,,,,,21.4285714285714,11.6239539748954,,,,,,,,,,,,,,,,,,,,,
3,30000034397,,,,,,,5.18518518518519,12.5438254772108,,,,,,,,,,,,,,,,,,,,,
3,30000058213,,,,,,,5.26315789473684,10.823812387252,,,,,,,,,,,,,,,,,10.0,19.0,52.6315789473684,52.6315789473684,52.6315789473684
3,30000058176,,,,,,,14.2857142857143,29.331514324693,,,,,,,,,,,,,,,,,,,,,
3,30000017094,,,,,,,7.69230769230769,14.9561952440551,,,,,,,,,,,,,,,,,,,,,
3,30000057850,,,,,,,7.69230769230769,28.0161534578496,,,,,,,,,,,,,,,,,,,,,30.7692307692308
3,30000030704,,,,,,,3.63636363636364,16.999039205118,,,,,,,,,,,,,,,,,,,,,
3,30000012515,,,,,,,5.40540540540541,14.3531119579024,,,,,,,,,,,,,,,,,,,,,45.945945945946
3,30000057348,,,,,,,1.76056338028169,12.454678700918,,70.0704225352113,,,,,,,,,,,,,,,,,,,
3,30000018072,,,,,,,7.69230769230769,30.1167793484942,,,,,,,,,8.69565217391304,,,,,,,,,,,,
3,30000033542,,,,,,,10.7142857142857,40.5591727307545,,,,,,,,,,,,,,,,,,,,,42.8571428571429
3,30000001237,,,,,,,9.30232558139535,28.4922575387123,,58.1395348837209,,,,,,,,,,,,,,,,,,,
3,30000057631,,,,,,,11.1111111111111,27.9138099902057,,,,,,,,,,,,,,,,,,,,,22.2222222222222
3,30000058228,,,,,,,9.78260869565217,39.356585443542,,,,,,,,,,,,,,,,,,,,,45.6521739130435
3,30000001654,,,,,,,3.40909090909091,15.0290477393281,,,,,,,,,,,,,,,,,,,,,
3,30000058815,,,,,,,42.8571428571429,67.3408978786384,,,,,,,,,,,,,,,,,,,,,
3,30000011557,,,,,,,1.16279069767442,23.1606577626805,,88.3720930232558,,,,,,,,,,,,,,,,,,,
3,30000057965,,,,,,,4.85436893203883,28.2033367208672,,,,,,,,,,,,,,,,,,,,,27.4509803921569
3,30000058263,,,,,,,50.0,78.0058651026393,,,,,,,,,,,,,,,,,,,,,
3,30000015584,,,,,,,1.58311345646438,20.2605139597112,,60.1583113456464,,,,,,,,,,,,,,,,,,,
3,30000058646,,,,,,,50.0,69.7883765003158,,,,,,,,,,,,,,,,,,,,,
3,30000021721,,,,,,,39.1891891891892,72.5632423610481,,,,,,,,,,,,,,,,,,,,,
3,30000000903,,,,,,,13.4831460674157,32.4023986245649,,,,,,,,,,,,,,,,,,,,,
3,30000012936,,,,,,,2.7972027972028,17.6317482599286,,74.1258741258741,,,,,,,,,,,,,,,,,,,
3,30000034791,,,,,,,17.6470588235294,36.6899302093719,,35.2941176470588,,,,,,,,,,,,,,,,,,,23.5294117647059
3,30000023373,,,,,,,16.6666666666667,40.9448818897638,,,,,,,,,,,,,,,,,10.0,12.0,83.3333333333333,83.3333333333333,83.3333333333333
3,30000057300,,,,,,,16.6666666666667,71.6009939652112,,,,,,,,,,,,,,,,,30.0,36.0,83.3333333333333,83.3333333333333,83.3333333333333
3,313-3465439,,,,,,,46.0431654676259,44.9851811300096,,,,,,,,,,,,,,,,,,,,,29.4964028776978
3,30000016546,,,,,,,1.53061224489796,22.6619883942858,,40.6462585034014,,,,,,,,,,,,,,,,,,,
3,30000058278,,,,,,,26.6666666666667,53.6512667660209,,,,,,,,,,,,,,,,,,,,,
3,30000058675,,,,,,,75.0,97.027972027972,,,,,,,,,,,,,,,,,,,,,
3,30000030039,,,,,,,6.04026845637584,10.6707525531611,,,,,,,,,,,,,,,,,,,,,
3,30000035599,,,,,,,27.2727272727273,37.1827182718272,,,,,,,,,,,,,,,,,,,,,
3,30000058445,,,,,,,13.0,25.6640432857846,,,,,,,,,,,,,,,,,,,,,38.0
3,30000011895,,,,,,,7.69230769230769,33.5537190082645,,,,,,,,,,,,,,,,,,,,,
3,30000058679,,,,,,,5.26315789473684,23.5721284075846,,,,,,,,,,,,,,,,,,,,,
3,30000057557,,,,,,,6.91823899371069,12.2995086693467,,,,,,,,,,,,,,,,,,,,,
3,30000018962,,,,,,,20.0,52.8063241106719,,,,,,,,,,,,,,,,,,,,,
3,30000058724,,,,,,,7.97546012269939,17.7495347824366,,,,,,,,,,,,,,,,,,,,,22.6993865030675
3,30000032393,,,,,,,6.34920634920635,23.3331551088061,,,,,,,,,,,,,,,,,,,,,
3,30000034387,,,,,,,31.5789473684211,87.149892274546,,,,,,,,,,,,,,,,,,,,,36.8421052631579
3,30000034837,,,,,,,0.75,24.1570137146393,,71.5,,,,,,,,,,,,,,,,,,,
3,30000057720,,,,,,,14.2857142857143,12.7840909090909,,,,,,,,,,,,,,,,,6.0,7.0,85.7142857142857,85.7142857142857,85.7142857142857
3,30000002838,,,,,,,0.862068965517241,19.8202024492107,,50.0,,,,,,,,,,,,,,,,,,,
3,30000058691,,,,,,,7.14285714285714,41.1974732216424,,42.8571428571429,,,,,,,,,,,,,,,8.0,14.0,57.1428571428571,57.1428571428571,57.1428571428571
3,30000033806,,,,,,,43.4573829531813,74.6054186021158,,,,,,,,,,,,,,,,,,,,,
3,30000034986,,,,,,,5.88235294117647,32.0341477774507,,39.7058823529412,,,,,,,,,,,,,,,,,,,30.8823529411765
3,30000026393,,,,,,,5.12820512820513,11.3101311264785,,,,,,,,,,,,,,,,,,,,,
3,30000018609,,,,,,,12.5,60.8442650521359,,,,,,,,,,,,,,,,,,,,,
3,30000032744,,,,,,,1.26582278481013,17.5,,,,,,,,,,,,,,,,,,,,,22.7848101265823
3,30000058264,,,,,,,29.4117647058824,33.5062327449176,,,,,,,,,,,,,,,,,12.0,17.0,70.5882352941177,70.5882352941177,70.5882352941177
3,30000006800,,,,,,,3.50877192982456,10.1543739279588,,57.8947368421053,,,,,,,,,,,,,,,,,,,
3,30000033401,,,,,,,52.1739130434783,72.8662420382166,,,,,,,,,,,,,,,,,,,,,
3,30000057783,,,,,,,5.17241379310345,21.1827584880994,,,,,,,,,,,,,,,,,,,,,36.8421052631579
3,30000035445,,,,,,,62.5,97.7576721508096,,,,,,,,,,,,,,,,,,,,,25.0
3,30000058341,,,,,,,15.3846153846154,19.3833780160858,,,,,,,,,,,,,,,,,,,,,
3,30000058165,,,,,,,21.0526315789474,34.340091021928,,,,,,,,,,,,,,,,,,,,,
3,30000058171,,,,,,,10.1449275362319,34.6448353098467,,,,,,,,,,,,,,,,,,,,,36.9565217391304
3,30000000092,,,,,,,1.41843971631206,27.4577216130831,,41.8439716312057,,,,,,,1.86915887850467,,,,,,,,,,,,
3,30000058647,,,,,,,47.8723404255319,49.1936522176121,,,,,,,,,,,,,,,,,,,,,34.0425531914894
3,30000028841,,,,,,,23.5294117647059,42.6506153598108,,,,,,,,,,,,,,,,,,,,,
3,30000014692,,,,,,,1.74672489082969,15.0153250524278,,44.1048034934498,,,,,,,1.25,,,,,,,,,,,,
3,30000035246,,,,,,,11.1111111111111,26.5259293253786,,,,,,,,,,,,,,,,,,,,,33.3333333333333
3,30000058175,,,,,,,44.1176470588235,60.4627766599598,,,,,,,,,,,,,,,,,,,,,
3,30000009997,,,,,,,8.92857142857143,29.9323269130661,,,,,,,,,,,,,,,,,,,,,
3,30000010957,,,,,,,4.8780487804878,10.6271122793842,,,,,,,,,,,,,,,,,,,,,24.390243902439
3,30000015478,,,,,,,5.0,79.4062694623209,,50.0,,,,,,,,,,,,,,,,,,,
3,30000058048,,,,,,,25.0,77.3066951349703,,,,,,,,,,,,,,,,,,,,,
3,30000058084,,,,,,,12.9213483146067,24.6543683710949,,,,,,,,,,,,,,,,,,,,,46.6292134831461
3,30000001786,,,,,,,3.7037037037037,39.3524665509141,,48.1481481481481,,,,,,,,,,,,,,,,,,,
3,30000058776,,,,,,,4.47761194029851,25.8426966292135,,,,,,,,,1.69491525423729,,,,,,,,,,,,
3,30000015264,,,,,,,0.584795321637427,12.7808091235314,,53.8011695906433,,,,,,,,,,,,,,,,,,,22.8070175438596
3,30000014704,,,,,,,4.54545454545455,13.9437211255775,,,,,,,,,,,,,,,,,,,,,36.0655737704918
3,30000009437,,,,,,,2.74914089347079,16.7540632152273,,74.2268041237113,,,,,,,,,,,,,,,,,,,
3,30000017244,,,,,,,11.1111111111111,53.7738958470666,,,,,,,,,,,,,,,,,21.0,27.0,77.7777777777778,77.7777777777778,77.7777777777778
3,30000008560,,,,,,,3.03030303030303,18.2044444444444,,56.0606060606061,,,,,,,,,,,,,,,,,,,
3,30000028454,,,,,,,1.72413793103448,11.5983372728014,,67.816091954023,,,,,,,,,,,,,,,,,,,
3,30000033842,,,,,,,16.6666666666667,27.0108043217287,,,,,,,,,,,,,,,,,,,,,
3,30000012610,,,,,,,1.66666666666667,18.9298288892377,,38.8095238095238,,,,,,,1.55038759689922,,,,,,,,,,,,
3,30000001513,,,,,,,4.38144329896907,14.893834516195,,,,,,,,,,,,,,,,,,,,,
3,30000057973,,,,,,,18.75,26.8297172589829,,,,,,,,,1.08695652173913,,,,,,,,,,,,22.2222222222222
3,30000016111,,,,,,,5.83333333333333,22.0727720915278,,,,,,,,,,,,,,,,,,,,,39.1666666666667
3,30000020226,,,,,,,3.63636363636364,14.1811330079694,,,,,,,,,,,,,,,,,,,,,
3,30000017870,,,,,,,1.0752688172043,15.5642106665652,,,,,,,,,,,,,,,,,,,,,20.1375245579568
3,30000022370,,,,,,,28.5714285714286,43.1934731934732,,,,,,,,,,,,,,,,,5.0,7.0,71.4285714285714,,
3,30000014025,,,,,,,3.26086956521739,12.8967758060485,,,,,,,,,,,,,,,,,,,,,25.2747252747253
3,30000022618,,,,,,,11.864406779661,52.9848780230781,,,,,,,,,,,,,,,,,,,,,
3,30000035426,,,,,,,4.93827160493827,43.5359441796472,,,,,,,,,,,,,,,,,,,,,
3,30000020774,,,,,,,31.25,38.8681486509418,,,,,,,,,,,,,,,,,,,,,
3,30000012885,,,,,,,3.92156862745098,12.9457364341085,,76.4705882352941,,,,,,,,,,,,,,,,,,,
3,30000019842,,,,,,,90.0,91.9500905614812,,,,,,,,,,,,,,,,,,,,,
3,30000010212,,,,,,,37.5,75.3128441285414,,,,,,,,,,,,,,,,,,,,,50.0
3,30000013421,,,,,,,1.02484472049689,17.9678764059725,,,,,,,,,,,,,,,,,,,,,
3,30000057621,,,,,,,0.917431192660551,17.9698322302601,,,,,,,,,,,,,,,,,,,,,26.5402843601896
3,30000034951,,,,,,,5.88235294117647,12.7008547008547,,,,,,,,,,,,,,,,,,,,,23.5294117647059
3,30000008063,,,,,,,1.45985401459854,15.0882825040128,,,,,,,,,,,,,,,,,,,,,
3,30000058492,,,,,,,91.6666666666667,99.5199289494845,,,,,,,,,,,,,,,,,,,,,
3,30000058191,,,,,,,8.10810810810811,16.6505056101953,,,,,,,,,,,,,,,,,,,,,
3,30000057990,,,,,,,20.0,34.6820809248555,,,,,,,,,,,,,,,,,4.0,5.0,80.0,80.0,80.0
3,30000034108,,,,,,,16.6666666666667,28.0067786472611,,,,,,,,,,,,,,,,,22.0,42.0,52.3809523809524,52.3809523809524,52.3809523809524
3,30000011286,,,,,,,1.26582278481013,10.2209701558236,,39.873417721519,,,,,,,,,,,,,,,,,,,
3,30000018626,,,,,,,8.21917808219178,32.5347869746091,,,,,,,,,,,,,,,,,,,,,
3,30000034708,,,,,,,66.6666666666667,50.3839338452451,,,,,,,,,,,,,,,,,,,,,33.3333333333333
3,30000017809,,,,,,,4.3859649122807,12.1880217475063,,,,,,,,,,,,,,,,,,,,,
3,30000006110,,,,,,,1.23456790123457,20.3463203463203,,77.7777777777778,,,,,,,3.03030303030303,,,,,,,,,,,,
