agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q016,q023,q031,q047,q048,q053,q055,q056,q061,q062,q065,q070,q071,q072,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
3,30000027574,96.3436928702011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027797,96.2962962962963,,,,,,2.54777070063694,23.8020641356432,,,,,,,,,2.75862068965517,,,,,,,,,,,,,,
3,30000028531,96.8253968253968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000028612,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000029209,96.7741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000030464,96.8992248062015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000031188,100.0,,,,,,,,,42.1875,,,,,,,,,,,,,,,,,,,,,
3,30000031203,100.0,,,,,-93.2303164091244,7.60869565217391,36.206966465269,,,,,,,,,,,,,,,,,,,,,,,41.304347826087
3,30000032838,96.5811965811966,,,,,,,,,75.5813953488372,,,,,,,,,,,,,,,,,,,,,
3,30000033458,96.9387755102041,,,,,,3.6144578313253,10.55171069305,,,,,,,,,,,,,,,,,,,,,,,
3,30000033533,96.2616822429907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000033875,100.0,,,,,,4.41176470588235,11.3849996713337,,,,,,,,,1.47058823529412,,,,,,,,,,,,,,32.3529411764706
3,30000033883,98.0392156862745,,,,,,7.84313725490196,22.5514046722431,,,,,,,,,,,,,,,,,,,98.0,153.0,64.0522875816993,64.0522875816993,64.0522875816993
3,30000034119,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.099173553719
3,30000034127,95.2380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429
3,30000034162,95.2054794520548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034192,95.4545454545455,,,,,,,,,,,,,,,,1.33333333333333,,,,,,,,,,,,,,
3,30000034229,96.3636363636364,,,,,,,,,,,,,,,,2.45901639344262,,,,,,,,,,,,,,
3,30000034255,96.6666666666667,,,,,,5.40540540540541,25.2877901490847,,,,,,,,,2.85714285714286,,,,,,,,,,23.0,37.0,62.1621621621622,62.1621621621622,62.1621621621622
3,30000034401,96.4285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4897959183673
3,30000034409,97.0588235294118,,,,,,,,,80.8035714285714,,,,,,,3.6697247706422,,,,,,,,,,,,,,
3,30000034454,95.049504950495,,,,,,4.16666666666667,38.5814716450555,,,,,,,,,,,,,,,,,,,,,,,
3,30000034613,100.0,,,,,,54.2857142857143,68.7675664018977,,,,,,,,,,,,,,,,,,,,,,,45.7142857142857
3,30000034639,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
3,30000034663,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,46.0,73.9130434782609,73.9130434782609,73.9130434782609
3,30000034728,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,42.0,69.0476190476191,69.0476190476191,69.0476190476191
3,30000034743,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034812,97.1428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9065420560748
3,30000034881,97.4683544303797,,,,,,1.70454545454545,12.7011828582509,,,,,,,,,3.59281437125748,,,,,,,,,,,,,,
3,30000034934,100.0,,,,,,,,,,,,,,,,1.66666666666667,,,,,,,,,,,,,,20.6349206349206
3,30000034948,96.4285714285714,,,,,,10.1694915254237,21.4947556558958,,,,,,,,,,,,,,,,,,,,,,,
3,30000034969,100.0,,,,,,35.6164383561644,49.6108998413378,,,,,,,,,,,,,,,,,,,,,,,
3,30000034983,97.5609756097561,,,,,,,,,62.7906976744186,,,,,,,,,,,,,,,,,,,,,
3,30000034986,98.1481481481482,,,,,,9.45945945945946,30.4421498543818,,,,,,,,,,,,,,,,,,,51.0,74.0,68.9189189189189,68.9189189189189,68.9189189189189
3,30000035009,96.2962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4262295081967
3,30000035031,100.0,,,,,,10.126582278481,39.0217855617258,,,,,,,,,,,,,,,,,,,53.0,79.0,67.0886075949367,67.0886075949367,67.0886075949367
3,30000035036,98.9473684210526,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,149.0,63.758389261745,63.758389261745,63.758389261745
3,30000035048,97.7011494252874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0388349514563
3,30000035245,96.8253968253968,,,,,,2.46913580246914,12.7782357790602,,,,,,,,,,,,,,,,,,,,,,,
3,30000035251,98.1132075471698,,,,,,,,,,,,,,,,5.40540540540541,,,,,,,,,,,,,,26.7857142857143
3,30000035296,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000035348,95.2755905511811,,,,,,3.3175355450237,28.2360349015022,,,,,,,,,,,,,,,,,,,,,,,47.8672985781991
3,30000035379,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,90.0,98.8888888888889,98.8888888888889,98.8888888888889
3,30000035396,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4117647058824
3,30000035445,100.0,,,,,,8.88888888888889,34.469480889903,,,,,,,,,,,,,,,,,,,28.0,45.0,62.2222222222222,62.2222222222222,62.2222222222222
3,30000035461,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000035465,98.4615384615385,,,,,,,,,54.1984732824427,,,,,,,3.2258064516129,,,,,,,,,,,,,,25.9541984732824
3,30000035469,100.0,,,,,,15.7894736842105,60.6189437650112,,,,,,,,,,,,,,,,,,,29.0,38.0,76.3157894736842,76.3157894736842,76.3157894736842
3,30000035497,100.0,,,,,,5.71428571428571,10.3022094302887,,,,,,,,,,,,,,,,,,,,,,,
3,30000035561,95.4545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5591397849462
3,30000057057,100.0,,,,,,7.01754385964912,19.6616403089371,,,,,,,,,,,,,,,,,,,84.0,114.0,73.6842105263158,72.8070175438597,72.8070175438597
3,30000057069,96.875,,,,,,,,,,,,,,,,1.04166666666667,,,,,,,,,,,,,,38.0
3,30000057072,95.5555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
3,30000057127,98.7179487179487,,,,,,,,,,,,,,,,3.87596899224806,,,,,,,,,,,,,,20.4545454545455
3,30000057131,95.6521739130435,,,,,,3.2258064516129,24.2656100560186,,,,,,,,,1.69491525423729,,,,,,,,,,,,,,40.3225806451613
3,30000057151,100.0,,,,,,4.54545454545455,34.0522133938706,,,,,,,,,,,,,,,,,,,38.0,44.0,86.3636363636364,79.5454545454545,79.5454545454545
3,30000057162,96.6386554621849,,,,,,,,,,,,,,,,1.96078431372549,,,,,,,,,,,,,,
3,30000057172,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057187,95.8333333333333,,,,,,4.54545454545455,11.7854420731707,,,,,,,,,1.58730158730159,,,,,,,,,,,,,,43.9393939393939
3,30000057252,96.7741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3225806451613
3,30000057301,95.9183673469388,,,,,,,,,77.4774774774775,,,,,,,7.04225352112676,,,,,,,,,,,,,,
3,30000057358,99.4219653179191,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,268.0,54.4776119402985,53.7313432835821,53.7313432835821
3,30000057377,100.0,,,,,,5.17241379310345,31.6780065388354,,,,,,,,,,,,,,,,,,,,,,,24.1379310344828
