agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q023,q031,q047,q048,q053,q055,q056,q061,q063,q065,q070,q071,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
7,720-2007642,,15.3846153846154,,,,-22.1556886227545,,,,,,,,,,,,,,,,,,,,,,,
7,720-2885810,,30.5903398926655,,,,-28.2413350449294,,,,,,,,,,,,,,,,,,,,,,,
7,720-3702275,,19.1447368421053,,,,,,,33.0921052631579,,10.7894736842105,,,,,1.83387270765912,,,,,,,,,,,,,
7,720-4298128,,16.0919540229885,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,720-4347190,,19.327731092437,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,720-4459706,,33.1658291457286,,,,729.166666666667,,,,,,,,,,,,,,,,,,,,,,,
7,720-5204783,,17.5609756097561,,,,,,,,,,,,,,1.86915887850467,,,,,,,,,,,,,
7,720-5896141,,28.8135593220339,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,72003500009,,20.0,,,,-24.4207429201912,,,,,,,,,,8.65671641791045,,,,,,,,,,,,,37.1289537712895
7,72052000009,,23.0891719745223,,,,-20.9267187106522,,,41.9426751592357,,,,,,,,,,,,,,,,,,,,
7,72111400007,,21.6017356853127,,,,,,,,,,,,,,,,,,,,,22.0496098734085,,,,,,
7,722-3191019,,17.4018020140157,34.5189721845985,,,-42.9887192801826,,,,,,,,,,53.0603838866463,,,,,,,27.4346749071155,,,,,,
7,72294709990,,56.3271604938272,,,,-95.8969163553473,,,56.6358024691358,,,,,,,,,,,,,,,,,,,,
7,72305200016,,15.8145065398335,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,72317700005,,15.9078502019871,,,,-25.1180378129791,,,,,,,,,,,,,,,,,,,,,,,
7,72324900006,,15.1043643263757,,,,-37.5444418108557,,,,,,,,,,16.7042889390519,,,,,,,,,,,,,
7,72599900002,,19.047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,726-0021318,,50.5839934998984,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4495226487914
7,727-0011311,,20.4456824512535,,,,,,,,,,,,,,15.1474530831099,,,,,,,,,,,,,
7,733-0037533,,25.2427184466019,,,,-97.6983240223464,,,,,,,,,,2.04081632653061,,,,,,,,,,,,,
7,733-0108823,,18.5378590078329,,,,,,,,,,,,,,8.42105263157895,,,,,,,,,,,,,
7,733-0218365,,34.4262295081967,44.2622950819672,,1.63934426229508,,,,,,,,,,,,,,,,,,,,,,,,
7,733-0271538,,16.2748643761302,,,,-22.9805013927577,,,,,,,,,,4.29799426934097,,,,,,,,,,,,,
7,733-0419159,,26.721629485936,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,733-0499787,,37.2216330858961,,,,-34.6952908587258,,,,,,,,,,2.84974093264249,,,,,,,,,,,,,
7,733-0786310,,19.8952879581152,,,16.5159447881961,,,,,,,,,,,,,,,,,,,,,,,,
7,733-0975529,,16.1272627537027,,,,89.1078838174274,,,,,,,,,,11.4255205552589,,,,,,,,,,,,,
7,733-0975918,,40.3486120077469,,,,112.191780821918,,,,,,,,,,19.7622585438336,,,,,,,,,,,,,
7,735-2037032,,33.5158817086528,,,,-73.9960125320422,,,,,,,,,,,,,,,,,,,,,,,
7,736-3920095,,21.4285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,736-4327855,,23.2082866741321,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,741-1592297,,15.0822669104205,,,,,,,52.2394881170018,,,,,,,,,,,,,,,,,,,,
7,741-1810165,,21.0398050365556,,,12.1039805036556,,,,,,,,,,,41.2751677852349,,,,,,,,,,,,,
7,747-0376012,,24.2564102564103,,,,,,,88.6153846153846,,,,,,,,,,,,,,,,,,,,
7,74856500006,,21.7035991876748,,,13.1081224359968,24.7111355221937,,,83.8774661327287,,,,,,,,,,,,,,,,,,,,
7,752-2270490,,21.3648939440516,,,,,,,,,,,,,,65.8699808795411,,,,,,,,,,,,,
7,754-1779092,,18.1381211564289,,,19.0664687448458,,,,37.6546264225631,,11.8776654649985,,,,,,,,,,,,,,,,,,
7,754-1922037,,21.6361679224973,,,,32.3361823361823,,,,,,,,,,,,,,,,,,,,,,,
7,754-2117597,,17.6470588235294,,,,,,,35.2941176470588,,,,,,,,,,,,,,,,,,,,
7,758-1756619,,40.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,758-2213599,,18.1818181818182,72.7272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,
7,758-2546090,,15.0759529951275,,,,274.356223175966,,,,,,,,,,8.0719794344473,,,,,,,,,,,,,
7,762-1717999,,23.728813559322,,,,-55.7266982622433,,,,,,,,,,52.8735632183908,,,,,,,,,,,,,
7,76469509992,,23.7482774460266,,20.670647680294,,-24.4359597362027,,,,,,,,,,,,,,,,,,,,,,,
7,765-0771360,,18.8405797101449,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,765-0976550,,28.5714285714286,,,,-86.0742705570292,,,,,,,,,,,,,,,,,,,,,,,
7,766-0262500,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,766-0408181,,27.0161290322581,,,,,,,,,,,,,,4.69798657718121,,,,,,,,,,,,,
7,766-0424860,,40.2214022140221,,,19.5571955719557,,,,,,,,,,,,,,,,,,,,,,,,
7,766-0563212,,28.7619047619048,,,,,,,,,,,,,,6.4638783269962,,,,,,,,,,,,,
7,766-0587781,,15.8371040723982,,,,,,,,,,,,,,6.50406504065041,,,,,,,,,,,,,
7,766-0654837,,28.6343612334802,,,,,,,,,,,,,,6.81818181818182,,,,,,,,,,,,,
7,766-0665923,,35.9307359307359,,,,,,,,,,,,,,8.57142857142857,,,,,,,,,,,,,
7,768-0174610,,15.7181571815718,,,,-50.6024096385542,,,,,,,,,,,,,,,,,,,,,,,
7,77056000000,,17.8829798135055,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77071000005,,22.7683315621679,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77072400005,,32.4104234527687,,20.5211726384365,,,,,,,,,,,,4.45344129554656,,,,,,,,,,,,,
7,77143200009,,16.2752705738207,,,,,,,,,,,,,,1.63838502047981,,,,,,,,,,,,,
7,77162800002,,33.8419511234711,,,17.2089188590554,,,,43.0462924224153,,,,,,,,,,,,,,,,,,,,
7,77199500000,,20.2898550724638,,,,,,,,,,,,,,7.14285714285714,,,,,,,,,,,,,
7,772-1545376,,23.4392865309856,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77223000004,,20.4944178628389,,,,-22.7039243887405,,,,,,,,,,2.1021021021021,,,,,,,,,,,,,
7,77245500008,,38.926499032882,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77275700004,,22.6105681629949,,,,62.5033647375505,,,,,,,,,,,,,,,,,,,,,,,
7,77354100002,,15.5474452554745,,,,-36.239528389699,,,,,,,,,,,,,,,,97.2136222910217,,,,,,,
7,77369900001,,19.1699604743083,51.9762845849802,,17.7456726182363,,,,,,,,,,,77.3425499231951,,,,,,,,,,,,,
7,77373400006,,34.6048472075869,,,17.5693712680014,-48.4948259642521,,,,,,,,,,62.6949220311875,,,,,,,,,,,,,
7,77426000000,,15.8576874205845,,,,21.9776813391197,,,,,,,,,,,,,,,,,,,,,,,
7,77439600003,,37.6231710958495,,,,-34.983498349835,,,,,,,,,,,,,,,,,,,,,,,
7,77459700000,,17.9754601226994,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77462000008,,22.1707818930041,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,775-2585326,,35.4157303370786,,,15.3177458033573,51.566757493188,,,52.8239700374532,,,,,,,,,,,,,,,,,,,,
7,77505400005,,27.2800832273726,,,,-45.8771271271271,,,,,,,,,,,,,,,,,,,,,,,
7,77592700002,,18.655827317962,,,,-61.8424923118064,,,,,,,,,,28.2462572563398,,,,,,,,,7911.0,14261.0,55.4729682350466,,
7,77604800006,,16.2838056611169,,,,-55.5931408160794,,,,,,,,,,73.5058343610663,,,,,,,-25.0136615805768,,,,,,
7,77626600003,,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,777-0329262,,15.6756756756757,,,,54.1666666666667,,,,,,,,,,3.91705069124424,,,,,,,,,,,,,
7,777-0463885,,38.9949748743719,,,,-39.9879372738239,,,,,,,,,,2.23214285714286,,,,,,,,,,,,,
7,77743500003,,38.8781431334623,,33.0754352030948,4.642166344294,-57.483552631579,,,,,,,,,,,,,,,,,,,,,,,
7,77768600002,,26.3859474274324,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77772300000,,22.8299643281807,,21.3436385255648,,-32.395498392283,,,,,,,,,,3.59550561797753,,,,,,,,,,,,,
7,77806400002,,20.0137315482321,,,,-31.0532544378698,,,,,,,,,,6.07669616519174,,,,,,,,,,,,,
7,77827400005,,29.2682926829268,59.0243902439024,,,,,,73.1707317073171,,,,,,,,,,,,,,,,,,,,
7,77840400007,,16.0528422738191,,,,-32.0457018498368,,,,,,,,,,,,,,,,,,,,,,,
7,77841800007,,19.6969696969697,,,,89.75,,,,,,,,,,,,,,,,,,,,,,,
7,77858400006,,24.4532803180915,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77862800001,,17.7698076296055,,,19.1780821917808,-31.7230632235085,,,,,,,,,,,,,,,,,,,,,,,
7,77885700004,,18.925831202046,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77909100002,,26.1402982087461,,,,-31.5088209894313,,,,,,,,,,3.72544821446682,,,,,,,,,,,,,
7,77982100003,,41.4348462664714,,,,-28.9281997918835,,,,,,,,,,1.75438596491228,,,,,,,,,,,,,
7,786-1022113,,27.9381012128816,,,,-44.9585635359116,,,,,,,,,,12.5950054288817,,,,,,,,,,,,,
7,791-1746536,,16.1290322580645,45.1612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,
7,793-1248952,,17.6650366748166,,,,101.477832512315,,,,,,,,,,2.63991552270327,,,,,,,,,,,,,
7,794-2479776,,19.6531791907514,,,,,13.2947976878613,48.3516372183498,,,,,,,,47.3684210526316,,,,,,,,,,,,,
7,794-3293940,,24.406779661017,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,795-4441070,,16.2043795620438,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,795-4659941,,22.7496641289745,,,,41.2397216951297,,,,,,,,,,1.9434628975265,,,,,,,,,,,,,
1,10000003218,,,32.9479768786127,,,,4.04624277456647,15.111891751236,64.1618497109827,,19.6531791907514,,,,,7.2289156626506,,,,,,,,,,,,,
1,10000006301,,,33.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000011526,,,30.3370786516854,,,,2.24719101123596,13.9126219475247,42.6966292134831,,,,,,,,,,,,,,,,,,,,
1,10000016929,,,46.1538461538462,,,,,,,,,,,,,22.2222222222222,,,,,,,,,,,,,
1,10000017595,,,36.2068965517241,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000018613,,,50.0,,,,75.0,64.5161290322581,,,,,,,,,,,,,,,,,,,,,25.0
1,10000020862,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000021015,,,33.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000021107,,,38.0952380952381,,,,,,64.7619047619048,,,,,,,2.94117647058824,,,,,,,,,,,,,
1,10000021660,,,75.0,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,
1,10000022852,,,33.5664335664336,,,,0.699300699300699,13.3336247786837,,,,,,,,1.63934426229508,,,,,,,,,,,,,
1,10000022995,,,36.8613138686131,,,286.596119929453,,,,,,,,,,1.39335476956056,,,,,,,,,,,,,
1,10000023216,,,33.3333333333333,,,,33.3333333333333,77.0603015075377,,,,,,,,,,,,,,,,,,,,,
1,10000024519,,,31.5789473684211,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000024790,,,37.1428571428571,,,,27.6190476190476,49.4626690692777,,,,,,,,,,,,,,,,,,,,,
1,10000024791,,,66.6666666666667,,,,22.2222222222222,32.774331878398,,,,,,,,,,,,,,,,,,,,,
1,113-3210378,,,30.5111600992009,,,,,,,2800.0,,,,,,,,,,,,,,,,,,,
1,120-2989538,,,55.4085970713273,,14.0359168241966,-41.0962715637173,,,,,,,,,,7.07070707070707,,,,,,,,,,,,,
1,120-4515125,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,156-2342456,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,156-2350231,,,72.7272727272727,,,,,,45.4545454545455,,,,,,,,,,,,,,,,,,,,
2,20000152057,,,80.8533916849015,,6.12691466083151,176.132930513595,,,,,,,,8.92857142857143,,37.5,,,,,,,,,,,,,
2,20000207872,,,40.625,,,,,,,,,,,,,50.0,,,,,,,,,,,,,
2,20000260868,,,43.3333333333333,,,,,,,,,,,,,28.5714285714286,,,,,,,,,,,,,
2,20000353238,,,36.4102564102564,,,,,,,,,,,,,18.2795698924731,,,,,,,,,,,,,
2,20001843606,,,32.3478657246117,,9.42923192133624,,,,,,,,,,,71.4779005524862,,,,,,,,,,,,,
2,20001844818,,,34.7087378640777,,6.55339805825243,,,,,,,,,,,,,,,,,,,,,,,,
2,20001844836,,,32.2154471544715,,,,,,61.9410569105691,,,,,,,19.6319018404908,,,,,,,,,,,,,
2,20001844939,,,31.2371557747637,,18.1668721742704,,,,,,,,,,,35.0678733031674,,,,,,,,,,,,,
2,20001845002,,,30.5351521511018,16.544246239944,15.7047918852746,,,,37.3207415180133,,,,,,,37.1937639198218,,,,,,,,,,,,,
2,20001845057,,,32.0,,18.4705882352941,75.9834368530021,,,,,,,,,,14.3312101910828,,,,,,,,,,,,,
2,20001847275,,,30.5666961820928,,12.096984217928,,,,,,,,,,,4.45640473627557,,,,,,,,,,,,,
2,20001847378,,,32.3320625739451,,17.069804127777,,,,,,,,,,,31.4593762033115,,,,,,,,,,,,,
2,20001868177,,,30.7262991175805,,13.5756844407572,96.8378859857482,,,,,,,,,,24.6666666666667,,,,,,,,,,,,,
2,20002040402,,,33.6150234741784,,10.7981220657277,,,,35.962441314554,,,,,,,37.3913043478261,,,,,,,,,,,,,
2,20002135401,,,31.9059884095299,,14.9066323245332,,,,,,,,,,,17.6025917926566,,,,,,,,,,,,,
2,20002753177,,,73.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20002860440,,,52.8301886792453,,11.3207547169811,,,,,,,,,,,,,,,,,,,,,,,,
2,20002892106,,,33.3333333333333,,,,,,44.4444444444444,,,,,,,,,,,,,,,,,,,,
2,20003296859,,,33.3333333333333,16.6666666666667,,,33.3333333333333,67.5191815856777,33.3333333333333,,,,,,,,,,,,,,,,,,,,
2,20003454613,,,34.7826086956522,,,,,,,,,,,,,9.09090909090909,,,,,,,,,,,,,
2,20003467501,,,61.9047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000001652,,,39.0243902439024,,,,,,31.7073170731707,,,,,,,,,,,,,,,,,,,,
3,30000004664,,,32.6732673267327,,,,,,32.6732673267327,,,,,,,2.27272727272727,,,,,,,,,,,,,
3,30000008214,,,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000008472,,,50.0,,16.6666666666667,,,,33.3333333333333,,,,,,,,,,,,,,,,,,,,
3,30000009204,,,37.2093023255814,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000009769,,,30.7692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000010319,,,33.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000012144,,,39.8305084745763,,,,,,55.9322033898305,,,,,,,13.0434782608696,,,,,,,,,,,,,
3,30000013303,,,47.6130122517955,,18.1242078580482,450.46511627907,,,,,,,,,,9.32400932400932,,,,,,,,,,,,,
3,30000015519,,,34.0909090909091,,,,,,,,,,,,,10.5263157894737,,,,,,,,,,,,,
3,30000016490,,,58.5365853658537,,17.0731707317073,,2.4390243902439,30.8896210873147,,,,,,,,42.8571428571429,,,,,,,,,,,,,
3,30000017520,,,40.5063291139241,,,,20.253164556962,30.8460926625572,,,,,,,,,,,,,,,,,,,,,
3,30000019850,,,41.4634146341463,,,,6.09756097560976,11.6009280742459,,,,,,,,,,,,,,,,,,,,,
3,30000019881,,,35.8974358974359,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000020134,,,32.0754716981132,,,,,,,,,,,,,2.12765957446809,,,,,,,,,,,,,
3,30000020231,,,31.0344827586207,,,,,,,,,,,,,17.7777777777778,,,,,,,,,,,,,
3,30000020674,,,33.3333333333333,25.0,,,,,66.6666666666667,,,,,,,66.6666666666667,,,,,,,,,,,,,
3,30000025870,,,30.2631578947368,18.4210526315789,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000026725,,,37.037037037037,,,,11.1111111111111,22.2588623248145,,,,,,,,,,,,,,,,,,,,,
3,30000026979,,,41.025641025641,,,,,,51.2820512820513,,,,,,,6.25,,,,,,,,,,,,,
3,30000027573,,,47.8260869565217,,17.3913043478261,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027602,,,34.7826086956522,,,,,,,,,,,,,,,,,,,,,,,,,,21.7391304347826
3,30000032370,,,32.5153374233129,24.5398773006135,,,,,,,,,,,,2.08333333333333,,,,,,,,,,,,,
3,30000032711,,,30.1369863013699,,,,2.73972602739726,13.7060414788097,,,,,,,,2.5,,,,,,,,,,,,,
3,30000033025,,,53.8461538461538,,7.69230769230769,,15.3846153846154,8.97023747796329,,,,,,,,,,,,,,,,,,,,,
3,30000033519,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000033823,,,58.8235294117647,,,,17.6470588235294,55.9866392600206,,,,,,,,,,,,,,,,,,,,,
3,30000034072,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
3,30000034093,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034341,,,34.1463414634146,,,,9.75609756097561,22.5524553076343,,,,,,,,,,,,,,,,,,,,,
3,30000034623,,,100.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,,
3,30000034946,,,39.0243902439024,,,,17.0731707317073,53.5279082208881,,,,,,,,,,,,,,,,,,,,,
3,30000035106,,,41.5384615384615,,,,,,,,15.3846153846154,,,,,,,,,,,,,,,,,,
3,30000035202,,,33.3333333333333,,,,33.3333333333333,26.9230769230769,,,,,,,,,,,,,,,,,2.0,3.0,66.6666666666667,66.6666666666667,66.6666666666667
3,30000035212,,,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000035215,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000035261,,,33.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000035348,,,31.2,,,,,,,,,,,,,3.84615384615385,,,,,,,,,,,,,
3,30000035399,,,37.8947368421053,,,,8.42105263157895,32.7953478247349,,,,,,,,,,,,,,,,,,,,,
3,30000035422,,,55.5555555555556,,,,72.2222222222222,98.5204400249796,,,,,,,,,,,,,,,,,,,,,
3,30000035479,,,30.7692307692308,,,,57.6923076923077,78.1887044669711,,,,,,,,,,,,,,,,,,,,,
3,30000035487,,,76.3157894736842,,15.7894736842105,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057085,,,30.188679245283,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057096,,,57.1428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057242,,,32.8859060402685,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057298,,,30.5084745762712,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057413,,,49.1279069767442,,8.23529411764706,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057498,,,64.8648648648649,,,,2.7027027027027,11.6351225566243,,,,,,,,,,,,,,,,,,,,,
3,30000057580,,,53.8461538461538,,,,7.69230769230769,20.3016776973988,,,,,,,,,,,,,,,,,,,,,
3,30000057587,,,35.0,,,,,,,,,,,,,18.1818181818182,,,,,,,,,,,,,
3,30000057709,,,64.0851887705712,,5.03388189738625,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057717,,,52.0547945205479,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057794,,,50.0,16.6666666666667,16.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057857,,,50.561797752809,,,,,,57.8651685393258,,,,,,,4.54545454545455,,,,,,,,,,,,,
3,30000057930,,,63.5135135135135,,17.5675675675676,,4.05405405405405,26.3802272640318,,,,,,,,,,,,,,,,,,,,,
3,30000057934,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057971,,,37.5,,,,6.25,34.1007714561234,,,12.5,,,,,,,,,,,,,,,,,,
3,30000058072,,,45.0704225352113,,,,,,,,,,,,,,,,,,,,,,,,,,
3,320-1445170,,,30.7692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,
3,320-1557708,,,70.3703703703704,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000002449,,,43.3476394849785,,,,,,45.4935622317597,,,,,,,,,,,,,,,,,,,,
4,40000008051,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000008069,,,34.2342342342342,,,,,,,,,,,,,10.3448275862069,,,,,,,,,,,,,
4,40000008145,,,35.948463585773,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000008300,,,68.8888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000008855,,,44.4444444444444,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,
4,40521440906,,,34.6297896859695,,,133.109469442579,,,,,,,,,,,,,,,,,,,,,,,
4,40640713034,,,30.0029235491887,20.143253910247,5.89095161526093,-60.0805275135671,,,,,,,,,,5.83126550868486,,,,,,,,,,,,,
5,50000000107,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000000242,,,33.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000000404,,,54.1666666666667,,4.16666666666667,,,,,,,,,,,,,,,,,,,,,,,,
5,50000001125,,,66.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000002730,,,54.954954954955,,,,,,,,30.6306306306306,,,,,,,,,,,,,,,,,,
5,50000002744,,,48.936170212766,,,,,,72.3404255319149,,37.2340425531915,,,,,,,,,,,,,,,,,,
5,50000005892,,,30.5882352941176,,,,,,56.4705882352941,,,,,,,,,,,,,,,,,,,,
5,50000007397,,,33.3877107123437,,,,,,59.7063621533442,,17.7270255573681,,,,,,,,,,,,,,,,,,
5,50000008243,,,30.6919642857143,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000008667,,,31.9444444444444,,,26.7605633802817,,,,,,,,,,,,,,,,,,,,,,,
5,50000009296,,,31.3559322033898,,,,,,,,,,,,,,,,,,,,,,66.0,118.0,55.9322033898305,,
5,50000012679,,,39.8305084745763,,,,,,,,27.1186440677966,,,,,,,,,,,,,,,,,,
5,50000013392,,,33.0827067669173,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000014384,,,35.4237288135593,,,-49.0940465918896,,,,,12.3728813559322,,,,,,,,,,,,,,,,,,
5,50000014693,,,30.4347826086957,,,,,,39.1304347826087,,,,,,,,,,,,,,,,,,,,
5,50000015080,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000016213,,,35.8695652173913,,,,,,31.5217391304348,,,,,,,,,,,,,,,,,,,,
5,50000018297,,,42.0595533498759,,,159.581320450886,,,,,25.8064516129032,,,,,,,,,,,,,,,,,,
5,50000018716,,,41.1522633744856,,,,,,,,17.6954732510288,,,,,,,,,,,,,,,,,,
5,50000020061,,,33.9869281045752,,,,,,96.078431372549,,,,,,,,,,,,,,,,,,,,
5,50000021930,,,38.5922330097087,,,,,,,,10.4368932038835,,,,,,,,,,,,,,,,,,
5,50000023927,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024235,,,31.7991631799163,,18.8284518828452,-64.0601503759399,,,,,,,,,,,,,,,,,,,,,,,46.4435146443515
5,50000024363,,,42.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024419,,,34.9090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024658,,,38.4615384615385,,,,,,,,23.0769230769231,,,,,,,,,,,,,,,,,,
5,50000060024,,,33.0049261083744,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060251,,,52.6315789473684,,,,,,65.7894736842105,,,,,,,,,,,,,,,,,,,,
5,50000060484,,,37.037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060497,,,53.9170506912442,,3.7037037037037,,,,76.9585253456221,,,,,,,,,,,,,,,,,,,,
5,50000060705,,,30.5572021339656,,,37.9959100204499,,,,,22.6141078838174,,,,,,,,,,,,,,,,,,
5,50000060747,,,32.8488372093023,,,,,,45.3488372093023,,18.3139534883721,,,,,,,,,,,,,,,,,,
5,50000060793,,,31.83540877098,,,,,,35.5170546832702,,,,,,,,,,,,,,,,1055.0,1847.0,57.1196534921494,54.1418516513265,53.8170005414185
5,50000060847,,,34.4444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000061716,,,43.2926829268293,,,-30.3116147308782,,,62.3983739837398,,21.5447154471545,,,,,,,,,,,,,,,,,,
5,50000061810,,,33.5454545454545,,,168.292682926829,,,39.3636363636364,,12.2727272727273,,,,,,,,,,,,,,,,,,
5,50000062598,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000063020,,,33.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000063198,,,41.7177914110429,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000063819,,,40.7407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000064482,,,35.9375,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000064531,,,43.1818181818182,,15.9090909090909,,,,,,,,,,,,,,,,,,,,,,,,
5,50000064598,,,34.3065693430657,,,,,,65.6934306569343,,,,,,,,,,,,,,,,,,,,
5,50000065788,,,32.8029375764994,,,25.114854517611,,,,,18.6046511627907,,,,,,,,,,,,,,,,,,
5,50000066359,,,31.9587628865979,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066370,,,31.3939393939394,,,,,,,,11.030303030303,,,,,,,,,,,,,,,,,,
5,50000066742,,,35.7285429141717,,,,,,57.0858283433134,,,,,,,,,,,,,,,,,,,,
5,50000067343,,,49.6894409937888,,,,,,72.6708074534162,,11.8012422360248,,,,,,,,,,,,,,,,,,
5,50000067399,,,32.0,,,,,,53.6,,,11.2,,,,,,,,,,,,,,,,,
5,50000067739,,,34.8837209302326,,,,,,58.1395348837209,,27.906976744186,,,,,,,,,,,,,,,,,,27.5
5,50000067874,,,40.0,,13.3333333333333,,,,86.6666666666667,,,,,,,,,,,,,,,,,,,,
5,50000068450,,,44.4444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068462,,,37.5,,,,,,43.75,,12.5,12.5,,,,,,,,,,,,,,,,,
5,50000068501,,,42.8571428571429,28.5714285714286,14.2857142857143,,,,,,28.5714285714286,14.2857142857143,,,,,,,,,,,,,,,,,28.5714285714286
5,50000068512,,,38.8888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000096755,,,33.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
5,536-4569955,,,58.6102719033233,,,,,,33.3836858006042,,40.3323262839879,,,,,,,,,,,,,,,,,,
5,547-0847332,,,34.7567030784508,,,,,,,,,,,,,,,,,,,,,,,,,,
5,587-0697287,,,32.8142380422692,,,,,,,,,,,,,1.19521912350598,,,,,,,,,,,,,
7,701-0662023,,,53.7966537966538,,,,,,,,,,,,,,,,,,,,,,,,,,
7,701-0662561,,,32.0121951219512,,,,,,,,,,,,,,,,,,,,,,,,,,
