year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q064,arid
2009,1,,,,,,,1.0,,,,2.0,,,,2.0,,,,,8.0,,,,10000024051
2009,3,,,,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,30000035022
2009,3,,,,,,,6.0,,,,,3.0,,1.0,7.0,,,,,,,,,30000026591
2009,2,,,,,,,4.0,,,,,2.0,,,6.0,,,,,,,,,20000117672
2009,3,,,,,,,5.0,,,,,,,,7.0,,,,,,,,,30000057615
2009,2,,,,,,,6.0,,,1.0,,9.0,,,2.0,5.0,,,1.0,3.0,,,,20000853112
2009,1,,,,,,,1.0,,,,,1.0,,,10.0,1.0,,,,,,,,10000024263
2009,5,,,,,,,1.0,,,,,,,,8.0,,,,,8.0,1.0,,,50000067253
2009,3,,,,,,,1.0,1.0,,,1.0,,,,19.0,,,,,9.0,,,,30000016849
2009,3,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,30000058331
2009,2,,,,,,,1.0,,,,,4.0,,,13.0,,,,,1.0,,,,20002235244
2009,1,,,,,,,1.0,,,,,14.0,,,,,,,,,,,,10000024798
2009,3,,,,,,,1.0,,,,,3.0,,,,3.0,,,,,,,,30000013600
2009,7,,,,,,,3.0,,,,,,,2.0,30.0,,3.0,,,2.0,,,,766-0690568
2009,1,,,,,,,1.0,,,,,,,,178.0,,,,,,,,,10000005750
2009,5,,,,,,,1.0,,1.0,,,3.0,,1.0,31.0,,,,1.0,9.0,,,,50000060790
2009,1,,,,,,,1.0,,,,,2.0,,,2.0,,,,,,,,,10000013835
2009,1,,,,,,,2.0,,,,,8.0,,,7.0,,,,,2.0,,,,10000015037
2009,1,,,,,,,1.0,,1.0,,1.0,,,,22.0,,,,,,,,,10000010646
2009,1,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,10000015000
2009,1,,,,,,,18.0,,,,,,,,6.0,,,,,,,,,10000018432
2009,3,,,,,,,3.0,,,,,,,1.0,29.0,,,,,8.0,,,,30000009246
2009,3,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,30000035187
2009,1,,,,,,,4.0,,,,,,,,5.0,,,,,,,,,10000014949
2009,3,,,,,,,3.0,,,,,,,,65.0,,,,,,,,,30000003326
2009,5,,,,,,,1.0,,,,,,,,,,,,,,,,,50000063789
2009,3,,,,,,,5.0,,,,,,,,5.0,,,,,,,,,30000057945
2009,3,,,,,,,3.0,6.0,,,4.0,2.0,,1.0,43.0,,,,2.0,368.0,9.0,,,30000026799
2009,3,,,,,,,1.0,1.0,,,,2.0,,,6.0,,,,,,,,,30000058301
2009,3,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,30000057861
2009,3,,,,,,,3.0,4.0,,,,,,,9.0,,,,,,,,,30000009997
2009,3,,,,,,,2.0,4.0,,,5.0,2.0,,,260.0,,,,,30.0,,,,30000014023
2009,3,,,,,,,1.0,1.0,,,,,,,3.0,,,,,1.0,,,,30000001364
2009,3,,,,,,,1.0,,,,,,,,6.0,,,,,,,,,30000028908
2009,3,,,,,,,2.0,,,,,,,,10.0,,,,,,,,,30000013029
2009,3,,,,,,,4.0,12.0,1.0,,,,,,25.0,,,,,23.0,2.0,,,30000034116
2009,3,,,,,,,4.0,4.0,,,2.0,5.0,,,4.0,,,,,91.0,,,,30000009388
2009,3,,,,,,,2.0,,2.0,,,2.0,1.0,,,,,,,,,,,30000034106
2009,3,,,,,,,1.0,,,,,,,,6.0,,,,,4.0,,,,30000035441
2009,4,,,,,,,1.0,,1.0,,14.0,,,,23.0,,,,,,,,,40000005329
2009,1,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,10000015038
2009,3,,,,,,,7.0,,,,,6.0,,,31.0,,,,,,,,,30000010677
2009,2,,,,,,,3.0,,6.0,,2.0,,2.0,,162.0,,,,,,,,,20002744063
2009,1,,,,,,,7.0,,,,3.0,12.0,,1.0,57.0,1.0,,,,4.0,,,,10000010045
2009,4,,,,,,,77.0,,1.0,,,4.0,,,1.0,,,,,,,,,40000018063
2009,2,,,,,,,2.0,,,,,2.0,,,2.0,,,,,,,,,20000170976
2009,1,,,,,,,1.0,1.0,,,,1.0,,3.0,,1.0,,,,4.0,2.0,,,10000014012
2009,3,,,,,,,5.0,,4.0,,,,,,32.0,,,,,,,,,30000034289
2009,1,,,,,,,1.0,,1.0,,,,,,30.0,,,,,,1.0,,,10000014144
2009,3,,,,,,,3.0,,,,,,,,64.0,,,,,,,,,30000001071
2009,1,,,,,,,3.0,,,,,,,,4.0,,,,,2.0,,,,10000003543
2009,3,,,,,,,1.0,,,,1.0,3.0,,,4.0,,,,,,,,,30000027086
2009,5,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,50000063133
2009,1,,,,,,,1.0,,,,1.0,,,,29.0,,,,,2.0,3.0,,,10000023295
2009,3,,,,,,,1.0,,,,,,,,26.0,,,,,,,,,30000058503
2009,1,,,,,,,1.0,2.0,,,2.0,,,,,,,,,1.0,,,,10000004265
2009,2,,,,,,,1.0,,,,,,,,37.0,,,,,2.0,,,,20000153054
2009,3,,,,,,,1.0,,,,,3.0,,,22.0,1.0,,,,1.0,,,,30000016840
2009,3,,,,,,,1.0,1.0,1.0,,2.0,1.0,,,6.0,,,,4.0,28.0,,,,30000010608
2009,3,,,,,,,4.0,,,,,2.0,,1.0,15.0,,,,,,,,,30000017105
2009,1,,,,,,,1.0,,,,,,,,15.0,,,,,,,,,10000008783
2009,2,,,,,,,1.0,,,1.0,,1.0,,,14.0,,,,,3.0,,,,20000619327
2009,1,,,,,,,9.0,,,,,27.0,,3.0,19.0,,,,,,,,,10000013431
2009,3,,,,,,,1.0,,,,2.0,,,,1.0,,,,,2.0,,,,30000015427
2009,3,,,,,,,1.0,,,,1.0,2.0,,,2.0,,,,2.0,5.0,,,,30000011821
2009,3,,,,,,,4.0,,,,2.0,1.0,,,70.0,,,,,9.0,,,,30000018100
2009,7,,,,,,,1.0,,,,,,,,152.0,,,,,,,,,701-0639308
2009,3,,,,,,,1.0,,,,,15.0,,,14.0,,,,1.0,5.0,,,,30000002710
2009,3,,,,,,,4.0,,1.0,,1.0,,,,10.0,,,,,1.0,2.0,,,30000022015
2009,3,,,,,,,1.0,,1.0,,,,,,12.0,,,,,,,,,30000016574
2009,3,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,30000034957
2009,5,,,,,,,5.0,1.0,,,4.0,,,,44.0,,,,,,,,,50000023279
2009,3,,,,,,,1.0,,,,1.0,,,,3.0,,,,4.0,4.0,1.0,,,30000004945
2009,3,,,,,,,1.0,1.0,1.0,,,3.0,,,16.0,,,,,,,,,30000001184
2009,4,,,,,,,2.0,8.0,,,,,,,,,,,,,,,,40000000057
2009,1,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,10000005484
2009,3,,,,,,,26.0,2.0,7.0,,8.0,11.0,1.0,,192.0,,,,,2.0,,,,30000019581
2009,2,,,,,,,3.0,,1.0,,,,,1.0,2.0,,2.0,,,,,,,20000813853
2009,2,,,,,,,4.0,,1.0,,,7.0,,,45.0,,,,,,,,,20000151818
2009,3,,,,,,,1.0,,,,,,,,,,,,,,,,,30000034613
2009,3,,,,,,,1.0,,,,,,,,30.0,,,,,,,,,30000057904
2009,1,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,10000018270
2009,1,,,,,,,1.0,,,,,,,,10.0,,,,,10.0,1.0,,,10000024219
2009,3,,,,,,,4.0,,1.0,,,3.0,,,69.0,,,,1.0,13.0,,,,30000023137
2009,4,,,,,,,1.0,2.0,,,,,1.0,,18.0,,,,,3.0,,,,40000003874
2009,3,,,,,,,15.0,,12.0,,,5.0,,,60.0,,,,,1.0,,,,30000035246
2009,1,,,,,,,1.0,,,,7.0,4.0,,,32.0,1.0,,,,1.0,,,,10000004860
2009,1,,,,,,,1.0,2.0,,,,,,,7.0,,,,,,,,,10000023561
2009,3,,,,,,,1.0,,,,,,,,20.0,,1.0,,,10.0,,,,30000012514
2009,3,,,,,,,3.0,,1.0,,,,,,7.0,,,,,2.0,,,,30000057598
2009,5,,,,,,,3.0,1.0,,,3.0,7.0,1.0,1.0,94.0,2.0,,,,,,,,50000068448
2009,5,,,,,,,2.0,,,,,3.0,,,15.0,,,,,,,,,50000000080
2009,3,,,,,,,2.0,1.0,,,1.0,,,,38.0,,,,,10.0,,,,30000004219
2009,3,,,,,,,1.0,,,,,1.0,,1.0,13.0,,,,,5.0,,,,30000001399
2009,7,,,,,,,1.0,,,,,,,,,,,,,,,,,720-1193192
2009,3,,,,,,,2.0,,,,,,,,4.0,,,,,3.0,,,,30000015478
2009,5,,,,,,,1.0,,,,,,,,5.0,,,,,,,,,50000012977
2009,7,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,726-0360466
2009,3,,,,,,,2.0,,,,,1.0,,,17.0,,,,,2.0,,,,30000014194
2009,1,,,,,,,1.0,,,,1.0,2.0,,,5.0,1.0,,,,5.0,,,,10000023603
2009,2,,,,,,,11.0,5.0,3.0,,,17.0,,,60.0,,,,,,,,,20000140018
2009,1,,,,,,,5.0,,3.0,,,8.0,,,3.0,,,,,1.0,,,,10000014566
2009,3,,,,,,,2.0,,,1.0,1.0,,,,26.0,,,,,1.0,,,,30000010125
2009,3,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,30000003230
2009,2,,,,,,,2.0,6.0,,,1.0,,,,40.0,,,,,6.0,,,,20000722432
2009,2,,,,,,,45.0,,,,,1.0,,,,,,,,,,,,20002868802
2009,1,,,,,,,2.0,,,,,1.0,,1.0,5.0,1.0,,,,1.0,,,,10000003533
2009,1,,,,,,,1.0,,,,3.0,2.0,,,17.0,,,,,1.0,,,,10000009734
2009,2,,,,,,,1.0,1.0,2.0,,,4.0,,,25.0,,,,1.0,1.0,,,,20000456157
2009,3,,,,,,,4.0,,,,,36.0,,2.0,34.0,1.0,,,,1.0,,,,30000009760
2009,3,,,,,,,1.0,,,,1.0,4.0,,1.0,119.0,,5.0,,,1.0,1.0,,,30000029546
2009,3,,,,,,,3.0,,2.0,,,,,,47.0,,,,,,,,,30000018509
2009,3,,,,,,,5.0,5.0,,,,,,4.0,78.0,,,,,11.0,1.0,,,30000021495
2009,3,,,,,,,4.0,,,,,1.0,,,12.0,,,,,,,,,30000028038
2009,4,,,,,,,44.0,,2.0,,,3.0,,,61.0,2.0,,,,,,,,40000002130
2009,3,,,,,,,14.0,,,,,,,,2.0,,,,,,,,,30000014267
2009,3,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,30000019842
2009,1,,,,,,,8.0,2.0,2.0,,,,,,40.0,,,,,,,,,10000000644
2009,5,,,,,,,10.0,,,,,,,,,,,,,,,,,50000002876
2009,2,,,,,,,1.0,,,,,3.0,,,3.0,,,,,,,,,20000381026
2009,3,,,,,,,8.0,,,,,,,,8.0,,,,,,,,,30000026271
2009,3,,,,,,,3.0,,2.0,,,,,,6.0,,,,,,,,,30000020226
2009,3,,,,,,,9.0,,,,5.0,14.0,,,29.0,1.0,,,,1.0,,,,30000027362
2009,3,,,,,,,12.0,,1.0,,,2.0,,,65.0,,,,,,,,,30000058215
2009,1,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,10000007702
2009,3,,,,,,,1.0,,,,2.0,14.0,,1.0,21.0,,,,,3.0,,,,30000001936
2009,3,,,,,,,1.0,,,,,,,,6.0,,,,,2.0,,,,30000034468
2009,3,,,,,,,1.0,,,,,,,,10.0,,,,,,,,,30000057978
2009,1,,,,,,,4.0,,6.0,,7.0,,,,62.0,,,,,,,,,10000022233
2009,3,,,,,,,1.0,,,,1.0,,,,22.0,,,,,,,,,30000030248
2009,1,,,,,,,2.0,,,,,,,,,,,,,,,,,10000024791
2009,3,,,,,,,1.0,,,,,,1.0,,3.0,,,,,,,,,399-0000969
2009,3,,,,,,,3.0,,2.0,,,,,,16.0,,,,,,,,,30000019008
2009,3,,,,,,,7.0,,,,,22.0,,,17.0,1.0,,,,,,,,30000023966
2009,4,,,,,,,4.0,,,,,,,,267.0,,,,,,,,,40000008191
2009,3,,,,,,,2.0,,,,,,,,,,,,,,,,,30000012985
2009,3,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,30000057456
2009,3,,,,,,,19.0,,,,,19.0,,,,,,,,,,,,30000019695
2009,3,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,30000057167
2009,7,,,,,,,2.0,,,,1.0,,,,636.0,,,,,,,,,748-0893828
2009,4,,,,,,,2.0,,,,,33.0,,,31.0,,,,,,,,,40000006258
2009,5,,,,,,,1.0,,,,3.0,5.0,,,,,,,,,,,,50000066699
2009,3,,,,,,,3.0,,1.0,,,7.0,,,22.0,,,,,,,,,30000020093
2009,3,,,,,,,1.0,,1.0,,,1.0,,,12.0,,,,,2.0,,,,30000035299
2009,2,,,,,,,3.0,,3.0,,,1.0,,,18.0,,,,,,,,,20002354985
2009,3,,,,,,,1.0,,,,,,,,5.0,,,,,,,,,30000026635
2009,3,,,,,,,1.0,,,,1.0,,,,11.0,,,,,,,,,30000029011
2009,2,,,,,,,2.0,,1.0,,12.0,13.0,,,29.0,,,,,,,,,20000312244
2009,3,,,,,,,1.0,,,,,,,,,,,,,,,,,30000022242
2009,2,,,,,,,1.0,6.0,,,,,,,9.0,,,,,1.0,,,,20000713926
2009,3,,,,,,,1.0,,,,,5.0,,,5.0,,,,,1.0,,,,30000022040
2009,2,,,,,,,1.0,,,,1.0,,,2.0,5.0,,,,,1.0,,,,20000929044
2009,2,,,,,,,2.0,,1.0,,1.0,75.0,,,93.0,,,,1.0,52.0,7.0,,,20000462756
2009,3,,,,,,,5.0,,1.0,,,4.0,,,14.0,,,,,,,,,30000001361
2009,3,,,,,,,2.0,,,,8.0,,4.0,1.0,104.0,,,,,3.0,,,,30000027235
2009,4,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,40000007547
2009,3,,,,,,,2.0,,4.0,,5.0,1.0,,,22.0,,,,,,,,,30000057133
2009,5,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,50000010367
2009,1,,,,,,,1.0,,,,,,,,17.0,,,,,,,,,10000024573
2009,3,,,,,,,3.0,1.0,,,1.0,18.0,,,18.0,,,,,1.0,,,,30000058000
2009,3,,,,,,,3.0,,,1.0,1.0,6.0,,1.0,6.0,,,,,4.0,,,,30000001695
2009,3,,,,,,,7.0,,,1.0,,,,1.0,3.0,,,,,,,,,30000058788
2009,3,,,,,,,3.0,,,,,5.0,,,7.0,,,,,,,,,30000026619
2009,2,,,,,,,7.0,,1.0,,,,,1.0,21.0,,,,,,,,,20000704755
2009,3,,,,,,,1.0,,,,,,,,1.0,,,,,4.0,,,,30000010194
2009,2,,,,,,,4.0,6.0,,,,,,,99.0,,,,,,,,,20000933975
2009,7,,,,,,,2.0,3.0,,,,,,,459.0,,,,,,,,,720-5977831
2009,3,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,30000022420
2009,3,,,,,,,1.0,,,,,,,,9.0,,,,,2.0,1.0,,,30000024303
2009,3,,,,,,,2.0,,,,,,,1.0,10.0,,,,,2.0,,,,30000005950
2009,4,,,,,,,1.0,,1.0,,,,,,6.0,,,,,,,,,40000018005
2009,3,,,,,,,1.0,,,,,,,,,,,,,,,,,30000024045
2009,3,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,30000057074
2009,3,,,,,,,1.0,,,,,,,,14.0,,,,,1.0,,,,30000035118
2009,3,,,,,,,1.0,,,,2.0,,,,2.0,,,,,,,,,30000003031
2009,4,,,,,,,2.0,,,,,,,,9.0,,,,,,,,,40000008063
2009,3,,,,,,,1.0,,,,,,1.0,,18.0,,,,,4.0,,,,30000015629
2009,3,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,30000027447
2009,2,,,,,,,3.0,,5.0,,,10.0,,,42.0,,,,,3.0,,,,20000666657
2009,3,,,,,,,1.0,,,,,,,,,,,,,,,,,30000020290
2009,2,,,,,,,1.0,,,,,93.0,,,127.0,,,,,,,,,20000371232
2009,3,,,,,,,2.0,4.0,2.0,,,2.0,,,23.0,,,,1.0,121.0,4.0,,,30000005685
2009,3,,,,,,,7.0,,,,,,,,43.0,,,,,,,,,30000090245
2009,2,,,,,,,2.0,1.0,2.0,,1.0,,,,20.0,,,,,3.0,,,,20000910118
2009,2,,,,,,,4.0,1.0,,,,3.0,,,69.0,,,,1.0,6.0,,,,20000479839
2009,3,,,,,,,2.0,,,,,,,,1.0,,,,1.0,2.0,,,,30000008560
2009,4,,,,,,,3.0,4.0,,,10.0,,,1.0,29.0,,,,,3.0,5.0,,,40000006568
2009,5,,,,,,,4.0,,,,,,,,,,,,,,,,,50000020042
2009,2,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,20003414046
2009,3,,,,,,,2.0,,1.0,,,,,,3.0,,,,,,,,,30000030085
2009,3,,,,,,,5.0,,1.0,,4.0,,,,46.0,,,,,,,,,30000034386
2009,3,,,,,,,5.0,1.0,,,,7.0,,,,3.0,,,1.0,40.0,,,,30000010534
2009,2,,,,,,,8.0,1.0,,,,1.0,,,7.0,,,,,,,,,20000935111
2009,3,,,,,,,2.0,,,,,1.0,,,8.0,,,,,,,,,30000001837
2009,3,,,,,,,1.0,,,,,1.0,,,28.0,,,,,,,,,30000009632
2009,3,,,,,,,1.0,1.0,,,,,,1.0,3.0,,,,,15.0,,,,30000006091
2009,3,,,,,,,2.0,1.0,,,1.0,,,,19.0,,,,,1.0,,,,30000016895
2009,3,,,,,,,1.0,,,,,,1.0,,4.0,,,,,2.0,,,,30000032713
2009,3,,,,,,,1.0,,1.0,,,4.0,,,6.0,,,,,2.0,,,,30000034866
2009,5,,,,,,,1.0,,,,1.0,,,,,,,,,9.0,1.0,,,50000063834
2009,3,,,,,,,17.0,1.0,4.0,,,1.0,,,29.0,,,,,3.0,,,,30000016958
2009,5,,,,,,,1.0,,,,,,,,17.0,,,,,,,,,50000066492
2009,3,,,,,,,1.0,,,,,8.0,,,10.0,,,,,1.0,,,,30000018394
2009,3,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,30000026594
2009,1,,,,,,,6.0,2.0,,,2.0,4.0,3.0,,75.0,,,,,7.0,1.0,,,10000004742
2009,3,,,,,,,1.0,,,,,,,1.0,3.0,,,,,1.0,,,,30000033508
2009,3,,,,,,,1.0,,2.0,,,1.0,,,1.0,,,,,,1.0,,,30000058236
2009,1,,,,,,,1.0,,1.0,,,,,,10.0,,,,,,,,,10000024150
2009,3,,,,,,,1.0,,,,1.0,18.0,,,37.0,2.0,,,,4.0,,,,30000021573
2009,3,,,,,,,2.0,,,,,3.0,,,46.0,1.0,,,,3.0,,,,30000015164
2009,3,,,,,,,1.0,,,,,,,,62.0,,,,,3.0,,,,30000013198
2009,1,,,,,,,1.0,,,,1.0,,,,4.0,,,,1.0,1.0,,,,10000015589
2009,1,,,,,,,2.0,,,,,,,,34.0,,,,,1.0,,,,10000017045
2009,3,,,,,,,2.0,2.0,1.0,,,,,,11.0,,,,2.0,20.0,,,,30000006176
2009,2,,,,,,,1.0,,,,,,,,,,,,,,,,,20001158832
2009,3,,,,,,,9.0,,,,,1.0,,,32.0,,,,,1.0,,,,30000013292
2009,1,,,,,,,26.0,2.0,7.0,,35.0,14.0,1.0,3.0,300.0,,,,,14.0,,,,10000000249
2009,3,,,,,,,2.0,,,,,,,2.0,22.0,,,,,,,,,30000034397
2009,3,,,,,,,2.0,,,,,,,,4.0,,,,,1.0,,,,30000033977
2009,3,,,,,,,1.0,,,,,,,,7.0,,,,,2.0,1.0,,,30000019001
2009,3,,,,,,,2.0,1.0,,,,1.0,,,8.0,,,,,9.0,,,,30000020872
2009,3,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,30000023470
2009,5,,,,,,,1.0,,,,,,,,,,,,,,,,,50000068342
2009,3,,,,,,,5.0,2.0,1.0,,,1.0,,2.0,48.0,,,,,5.0,,,,30000032744
2009,3,,,,,,,3.0,,,,,,,,20.0,,,,,,,,,30000016107
2009,3,,,,,,,10.0,,,,1.0,1.0,,1.0,46.0,,,,,6.0,3.0,,,30000013876
2009,3,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,30000034878
2009,3,,,,,,,14.0,,,,,25.0,,,14.0,,,,,,,,,30000009751
2009,3,,,,,,,1.0,2.0,,,,,,,8.0,,,,,5.0,,,,30000019101
2009,3,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,30000058694
2009,4,,,,,,,3.0,,1.0,,8.0,,,,50.0,,,,,1.0,,,,40000016263
2009,1,,,,,,,2.0,,,,,1.0,,,16.0,,,,,12.0,,,,10000007225
2009,3,,,,,,,1.0,1.0,,,1.0,,,,36.0,,,,,16.0,6.0,,,30000016916
2009,3,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,30000035235
2009,3,,,,,,,7.0,,,,,,,,15.0,,,,,,,,,30000058371
2009,3,,,,,,,1.0,,,,,,,,,,,,,,,,,30000032836
2009,3,,,,,,,1.0,,,,,,,,,,,,,,,,,30000057960
2009,1,,,,,,,7.0,,,,,,,,2.0,,,,,,,,,10000014804
2009,3,,,,,,,1.0,,,,1.0,4.0,,,17.0,,,,,1.0,,,,30000057626
2009,4,,,,,,,3.0,,,,,,,,,,,,,,,,,40000015686
2009,5,,,,,,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,50000068237
2009,3,,,,,,,1.0,,,,3.0,,,,5.0,,,,,,,,,30000035577
2009,3,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,30000003019
2009,3,,,,,,,2.0,1.0,,,,2.0,,,12.0,,,,,3.0,,,,30000013264
2009,3,,,,,,,6.0,,,,,,,,14.0,,,,,3.0,,,,30000016111
2009,4,,,,,,,2.0,,,,29.0,5.0,,,38.0,,,,,,,,,40000017978
2009,2,,,,,,,1.0,,1.0,,1.0,,,2.0,2.0,,,,,1.0,,,,20002855156
2009,3,,,,,,,2.0,,1.0,,,,,1.0,33.0,,,,,1.0,,,,30000008698
2009,3,,,,,,,5.0,,,,,3.0,,,31.0,,,,,,,,,30000032284
2009,3,,,,,,,1.0,1.0,,,1.0,2.0,,,7.0,,,,,4.0,,,,30000008295
2009,3,,,,,,,1.0,,,,,3.0,,,2.0,,,,,4.0,,,,30000020160
2009,1,,,,,,,1.0,,,,3.0,,,,,,,,,19.0,,,,10000005203
2009,3,,,,,,,6.0,10.0,2.0,,8.0,15.0,,3.0,69.0,,,,,9.0,1.0,,,30000002232
2009,3,,,,,,,1.0,,,1.0,,,,,32.0,,,,,3.0,,,,30000034984
2009,3,,,,,,,2.0,1.0,1.0,,,2.0,,,14.0,,,,1.0,15.0,,,,30000016114
2009,3,,,,,,,2.0,1.0,3.0,,,1.0,,,33.0,,,,,10.0,,,,30000023144
2009,2,,,,,,,2.0,,,,,1.0,,,42.0,,,,,1.0,,,,20000753324
2009,1,,,,,,,1.0,,,,,5.0,,,15.0,,,,,3.0,,,,10000024169
2009,1,,,,,,,7.0,,1.0,,,,,,71.0,,,,,2.0,,,,10000023092
2009,3,,,,,,,6.0,1.0,2.0,,,,,1.0,51.0,,,,,22.0,,,,30000001372
2009,5,,,,,,,1.0,,,,,,,,5.0,,,,,,,,,50000068210
2009,1,,,,,,,1.0,,,,,,,,5.0,,,,,3.0,,,,10000024456
2009,3,,,,,,,1.0,2.0,3.0,,,,,1.0,29.0,,,,,19.0,,,,30000000296
2009,3,,,,,,,10.0,,6.0,,,3.0,,,76.0,,,,1.0,33.0,1.0,,,30000033405
2009,3,,,,,,,2.0,,,,,,,,20.0,,,,,,,,,30000029523
2009,1,,,,,,,10.0,,,,,,,,4.0,,,,,,,,,10000016840
2009,1,,,,,,,1.0,,,,,,,,2.0,,,,,18.0,,,,156-2350231
2009,7,,,,,,,5.0,2.0,,,,,,,29.0,,,,,,,,,71052000001
2009,3,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,30000034427
2009,3,,,,,,,4.0,,1.0,,,14.0,,,11.0,,,,,1.0,,,,30000035117
2009,3,,,,,,,3.0,,,1.0,2.0,2.0,,,22.0,,,,,13.0,,,,30000014749
2009,4,,,,,,,13.0,,,,,1.0,,,4.0,,,,,,,,,40000006896
2009,2,,,,,,,4.0,1.0,,,,,,,6.0,,,,,,,,,20000763556
2009,3,,,,,,,1.0,,,,,1.0,,,9.0,,,,,,,,,30000090191
2009,3,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,30000016032
2009,3,,,,,,,1.0,,,,6.0,,,,1.0,,,,,,,,,30000026397
2009,1,,,,,,,11.0,1.0,2.0,,,,,,50.0,,,,,13.0,,,,10000012523
2009,3,,,,,,,2.0,,2.0,2.0,,,,,11.0,,,,,2.0,1.0,,,30000057631
2009,3,,,,,,,4.0,1.0,1.0,,1.0,,,,59.0,,,,,,,,,30000027209
2009,3,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,30000058474
2009,3,,,,,,,1.0,,,,,1.0,,,12.0,,,,,,,,,30000027808
2009,2,,,,,,,1.0,,,,,,,,8.0,,,,,,1.0,,,20000807348
2009,4,,,,,,,27.0,,,,2.0,,,,48.0,,,,,1.0,,,,40000002983
2009,1,,,,,,,1.0,,,,1.0,2.0,,2.0,26.0,,,,,4.0,,,,10000017464
2009,4,,,,,,,5.0,1.0,,,4.0,3.0,,,48.0,3.0,,,,3.0,1.0,,,40000004433
2009,1,,,,,,,2.0,2.0,,,,3.0,,2.0,105.0,,,,1.0,3.0,,,,10000022015
2009,3,,,,,,,1.0,,,,1.0,1.0,,,4.0,,,,,,,,,30000001150
2009,3,,,,,,,2.0,,,,,,,,16.0,,,,,1.0,,,,30000058074
2009,4,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,40000018064
2009,2,,,,,,,1.0,,,,,32.0,,2.0,31.0,,,,,1.0,,,,20000050957
2009,3,,,,,,,1.0,,3.0,,,,,,1.0,,,,,4.0,,,,30000011903
2009,3,,,,,,,4.0,,,,,,,,7.0,,,,,,,,,30000057492
2009,1,,,,,,,1.0,,,,,,8.0,,2.0,,,,,,,,,10000017176
2009,3,,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,30000001786
2009,3,,,,,,,3.0,,,,2.0,,,,52.0,,,,,,,,,30000027742
2009,3,,,,,,,2.0,,1.0,,,5.0,,,18.0,,,,,,,,,30000033141
2009,3,,,,,,,2.0,,1.0,,,3.0,,,6.0,,,,,,,,,30000034987
2009,3,,,,,,,2.0,1.0,,,1.0,,,,15.0,,,,2.0,38.0,2.0,,,30000008576
2009,3,,,,,,,3.0,,,,3.0,,,4.0,20.0,,,,,1.0,,,,30000017128
2009,3,,,,,,,6.0,1.0,,,,,1.0,,6.0,,,,,2.0,,,,30000057787
2009,3,,,,,,,10.0,1.0,5.0,,,2.0,,,28.0,,,,,5.0,,,,30000017633
2009,3,,,,,,,5.0,,,,,,,,4.0,,,,,50.0,,,,30000009260
2009,3,,,,,,,4.0,,1.0,1.0,7.0,,,1.0,60.0,,,,1.0,31.0,3.0,,,30000015953
2009,3,,,,,,,4.0,,1.0,,3.0,5.0,1.0,,98.0,,,,,20.0,,,,30000034618
2009,4,,,,,,,13.0,1.0,,,1.0,,,,8.0,,,,,,,,,40000003781
2009,3,,,,,,,5.0,,,,2.0,,,,22.0,,,,,3.0,,,,30000000444
2009,1,,,,,,,8.0,,2.0,,,,,,17.0,,,,,,,,,10000015593
2009,3,,,,,,,11.0,1.0,,,,2.0,,,31.0,,,,,6.0,,,,30000014359
2009,4,,,,,,,1.0,,,,,,,,36.0,,,,,1.0,,,,40000008464
2009,3,,,,,,,4.0,1.0,,,,8.0,,,19.0,,,,,,,,,30000035378
2009,3,,,,,,,1.0,,,,,,,,,,,,,,,,,30000058019
