year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q052,q064,arid
2010,7,,1.0,,,,,,,,,,,,,,,,,,,,,,,71151100005
2010,5,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,50000068505
2010,1,,2.0,1.0,,,,12.0,1.0,1.0,,,13.0,,,12.0,,,,,,,,,,10000000661
2010,1,,8.0,,,,,19.0,4.0,15.0,,23.0,2.0,3.0,2.0,225.0,,,,,,,,,,10000002137
2010,3,,1.0,,,,,4.0,,,,,,,,1.0,,,,,,,,,,30000057215
2010,7,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,720-5741925
2010,3,,2.0,1.0,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,30000057521
2010,3,,7.0,2.0,,,,,,,1.0,,,1.0,,9.0,,,,,,,,,,30000058497
2010,3,,15.0,1.0,,,,8.0,,25.0,,,16.0,,,13.0,,,,,,,,,,30000017870
2010,1,,1.0,1.0,,,,2.0,,6.0,,5.0,,,,124.0,,,,,,,,,,10000023681
2010,3,,4.0,,6.0,,,1.0,3.0,,,,,2.0,1.0,22.0,,,,,,,,,,30000024229
2010,5,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,50000008116
2010,5,,3.0,,,,,5.0,2.0,,,,2.0,,,17.0,,,,,,,,,,50000067278
2010,1,,1.0,,,,,,1.0,,,,,9.0,1.0,20.0,,,,,,,,,,10000080122
2010,3,,1.0,,,,,,1.0,5.0,,2.0,,,,18.0,,,,,,,,,,30000016470
2010,4,,3.0,,,,,10.0,1.0,12.0,,4.0,5.0,1.0,,171.0,,,,,,,,,,40000000709
2010,4,,1.0,,,,,,,,,143.0,,,,17.0,,,,,,,,,,40000002825
2010,3,,1.0,,,,,1.0,,,,,,,,4.0,,,,,,,,,,30000058615
2010,1,,7.0,3.0,,,,1.0,,,1.0,,,1.0,,34.0,,,,,,,,,,10000018054
2010,3,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,30000012959
2010,2,,2.0,1.0,,,,,,1.0,,,1.0,,,78.0,,,,,,,,,,20003027763
2010,3,,18.0,1.0,,,,8.0,,1.0,,259.0,23.0,1.0,1.0,1.0,,,,,,,,,,366-0626683
2010,7,,1.0,,3.0,,,5.0,,,,,,,,282.0,,,,,,,,,,71097500000
2010,2,,17.0,5.0,,,,17.0,,,,1.0,24.0,1.0,,142.0,,,,,,,,,,20000288853
2010,2,,1.0,,,,,1.0,,1.0,,,,,,39.0,,,,,2.0,,,,,20000268257
2010,3,,2.0,,,,,5.0,,2.0,,,,,2.0,15.0,,,,,,,,,,30000057898
2010,3,,1.0,,,,,1.0,,,,,1.0,,,3.0,,,,,,,,,,30000058127
2010,5,,2.0,,,,,,,,,,,,,,,,,,,,,,,50000009095
2010,1,,2.0,1.0,,,,,,1.0,1.0,,,,2.0,14.0,,,,,,,,,,10000024849
2010,7,,2.0,,5.0,,,,,,,,,,,43.0,,,,,,,,,,720-8510363
2010,2,,186.0,107.0,,,,,,1.0,,,10.0,21.0,,192.0,,,,,,,,,,20003599970
2010,1,,1.0,,,,,,,,,,,,,6.0,,,,,,,,,,10000010180
2010,3,,30.0,5.0,12.0,,,,,3.0,,5.0,,1.0,,648.0,,,,,,,,,,30000013303
2010,7,,4.0,,81.0,,,,1.0,,,,,,1.0,8764.0,,,,,,,,,,737-1542226
2010,1,,59.0,10.0,,,,1.0,1.0,5.0,,7.0,3.0,2.0,,134.0,,,,,,,,,,10000024082
2010,3,,1.0,,,,,1.0,,1.0,,,,,,5.0,,,,,,,,,,30000090146
2010,3,,1.0,,,,,3.0,,,,,1.0,,,3.0,,,,,,,,,,30000035377
2010,7,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,727-2182771
2010,2,,3.0,,,,,2.0,,3.0,,,,,,5.0,,,,,,,,,,20003187630
2010,3,,1.0,,,,,12.0,,5.0,,6.0,9.0,,,104.0,,6.0,,,,,,,,30000014843
2010,3,,1.0,,,,,3.0,,9.0,,2.0,,,,16.0,,,,,,,,,,30000057484
2010,3,,1.0,1.0,,,,,,3.0,,1.0,,1.0,,43.0,,,,,1.0,,,,,30000000089
2010,4,,3.0,,130.0,,,,,,,,,,,1074.0,,,,,,,,,,40000006051
2010,5,,1.0,,,,,,,1.0,,,,,,11.0,,,,,,,,,,50000001493
2010,3,,2.0,,,,,,,2.0,,,7.0,1.0,,34.0,,,,,,,,,,30000022065
2010,3,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,30000026396
2010,4,,2.0,1.0,,,,5.0,,,,,10.0,,,9.0,,,,,,,,,,40000013666
2010,3,,1.0,,,,,1.0,,,,,1.0,,,7.0,,,,,,,,,,30000026922
2010,5,,3.0,1.0,,,,4.0,,1.0,,,1.0,,,16.0,,,,,,,,,,50000066364
2010,7,,5.0,2.0,,,,,2.0,4.0,,,9.0,,,78.0,,,,,2.0,,,,,752-2240353
2010,1,,12.0,,,,,,,,,,,,,1.0,,,,,,,,,,120-0013136
2010,3,,2.0,,,,,63.0,,1.0,,,4.0,,,6.0,,,,,,,,,,30000028866
2010,3,,3.0,1.0,,,,2.0,,4.0,2.0,,,,,13.0,,,,,,,,,,30000035519
2010,7,,3.0,,2.0,,,,1.0,,,,,,,5.0,,,,,,,,,,786-0811033
2010,3,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,30000011942
2010,7,,1.0,1.0,2.0,,,,4.0,,,,,,,192.0,,,,,,,,,,786-0535483
2010,3,,1.0,,,,,,,,,,1.0,,,14.0,,,,,,,,,,399-0057448
2010,1,,1.0,,,,,,,,,,,,,12.0,,,,,,,,,,10000008731
2010,7,,3.0,,22.0,,,,,,,20.0,59.0,,,101.0,,,,,,,,,,77976700006
2010,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,50000066331
2010,3,,1.0,1.0,,,,,1.0,,,,6.0,,,17.0,,,,,1.0,,,,,30000057540
2010,4,,9.0,3.0,,,,2.0,114.0,15.0,,1632.0,2.0,2.0,,34.0,,,,,,,19.0,,,40000014191
2010,3,,1.0,,,,,2.0,,1.0,,1.0,1.0,,,13.0,,,,,,,,,,30000004160
2010,3,,1.0,,,,,,1.0,1.0,,,1.0,,,9.0,,,,,,,,,,30000001690
2010,1,,30.0,6.0,,,,15.0,14.0,2.0,,,,3.0,,74.0,,,,,,,,,,10000021383
2010,3,,2.0,,,,,4.0,,,,,,,,15.0,,,,,,,,,,30000058165
2010,1,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,10000024359
2010,2,,1.0,,,,,1.0,,,,,1.0,,,14.0,,,,,,,,,,299-0024200
2010,1,,1.0,,,,,,,,,,,,,7.0,,,,,,,,,,127-0347793
2010,3,,3.0,,,,,7.0,,,,,,,,13.0,,,,,,,,,,30000003256
2010,4,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,40000005798
2010,3,,5.0,,,,,9.0,2.0,4.0,,,3.0,,1.0,114.0,,,,,,,,,,30000033029
2010,3,,1.0,,,,,5.0,,1.0,,,,,,5.0,,,,,,,,,,30000018625
2010,3,,1.0,,,,,2.0,,,,,,,,3.0,,,,,,,,,,30000029831
2010,4,,1.0,,,,,,,2.0,,,,,,4.0,,,,,,,,,,40000017927
2010,7,,3.0,,,,,,,,,147.0,,,,77.0,,,,,,,,,,70136609995
2010,7,,1.0,,,,,5.0,1.0,,,19.0,,,,371.0,,,,,,,,,,720-1168327
2010,1,,1.0,,,,,1.0,,3.0,,3.0,,,1.0,24.0,,,,,,,,,,10000024977
2010,7,,1.0,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,77015500006
2010,7,,1.0,,,,,1.0,,,,,,,,76.0,,,,,,,,,,71375600003
2010,3,,1.0,,,,,,3.0,,,,,1.0,,18.0,,,,,,,,,,30000021928
2010,5,,1.0,,,,,,,,,,,,,33.0,,,,,,,,,,50000060153
2010,7,,1.0,,,,,,,,,,,,,,,,,,,,,,,757-1102490
2010,7,,3.0,,,,,,,1.0,,20.0,,,1.0,125.0,,,,,,,,,,71519700008
2010,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,20003807826
2010,3,,2.0,,,,,1.0,,,,,,,,14.0,,,,,,,,,,30000023299
2010,1,,6.0,,,,,3.0,1.0,,,3.0,,,,208.0,,,,,,,,,,10000013790
2010,3,,1.0,,,,,14.0,,1.0,,3.0,2.0,,,4.0,,,,,,,,,,30000017598
2010,3,,5.0,2.0,,,,,,1.0,,1.0,,,,38.0,,,,,,,,,,30000022327
2010,4,,11.0,,60.0,,,,,,,,,,,3.0,,,,,,,,,,40000008857
2010,7,,5.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,726-0402100
2010,1,,2.0,,,,,4.0,,5.0,,,18.0,,,16.0,,,,,,,,,,10000013941
2010,3,,1.0,,,,,3.0,3.0,,,,1.0,,,88.0,,,,,,,,,,30000018012
2010,3,,6.0,3.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,30000024516
2010,3,,13.0,,,,,5.0,3.0,,,4.0,79.0,1.0,3.0,127.0,,,,,,,,,,30000015504
2010,2,,24.0,1.0,,,,7.0,8.0,18.0,1.0,2.0,,3.0,4.0,34.0,,,,,1.0,,,,,20000808176
2010,3,,2.0,,,,,4.0,,,,24.0,,,,83.0,,,,,,,,,,30000019628
2010,3,,1.0,1.0,,,,2.0,3.0,,,,8.0,1.0,,20.0,,,,,,,,,,30000017874
2010,5,,1.0,,,,,,,,4.0,,,,,25.0,,,,,,,,,,50000024812
2010,1,,4.0,,,,,,,,,,,,,,,,,,,,,,,141-2258563
2010,7,,4.0,,2.0,,,,12.0,,,47.0,,,,251.0,,,,,,,,,,791-1835794
2010,3,,2.0,,,,,5.0,,,,3.0,,2.0,,34.0,,,,,,,,,,30000090215
2010,3,,2.0,,,,,,,,,,13.0,,,13.0,1.0,,,,,,,,,30000058248
2010,2,,81.0,48.0,1.0,,,1.0,,,1.0,1.0,,13.0,,23.0,,,,,,,,,,20000060143
2010,5,,2.0,,,,,,,,,,,,,,,,,,,,,,,50000005571
2010,3,,2.0,,,,,,,,,1.0,,,,10.0,,,,,,,,,,30000005602
2010,4,,1.0,,,,,,,,,,,,,6.0,,,,,,,,,,40000001016
2010,3,,2.0,,,,,1.0,,2.0,,,3.0,,,12.0,,,,,,,,,,30000058322
2010,4,,16.0,,,,,15.0,,2.0,,,,,,48.0,,,,,,,,,,40000002319
2010,4,,4.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,40000004186
2010,7,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,765-1318080
2010,3,,1.0,,,,,6.0,1.0,1.0,,,1.0,,,68.0,,,,,,,,,,30000012517
2010,5,,2.0,,,,,,,,,,,,,,,,,,,,,,,50000064515
2010,1,,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,,10000004701
2010,3,,6.0,,,,,2.0,1.0,,,,,,,57.0,,,,,,,,,,30000000313
2010,3,,12.0,3.0,,,,16.0,,8.0,,6.0,5.0,3.0,1.0,139.0,,,,,,,,,,30000011124
2010,3,,6.0,,,,,3.0,,1.0,,,,,,43.0,,,,,,,,,,30000027238
2010,5,,1.0,,,,,,,,,1.0,,1.0,,21.0,,,,,,,,,,50000001644
2010,2,,6.0,,,,,4.0,1.0,4.0,,,,,,20.0,,,,,,,,,,20000697978
2010,1,,1.0,,,,,,6.0,,,3.0,,,,33.0,,,,,,,,,,10000015383
2010,5,,2.0,,,,,2.0,,,,,3.0,,,1.0,,,,,,,,,,50000011170
2010,7,,1.0,,,,,,,1.0,,,,,,167.0,,,,,,,,,,71207500004
2010,1,,49.0,6.0,,,,17.0,6.0,3.0,1.0,,3.0,1.0,2.0,431.0,,,,,,,,,,10000013918
2010,3,,1.0,,,,,2.0,,,,,,,,9.0,,,,,,,,,,30000030846
2010,3,,1.0,,,,,2.0,,1.0,,,,,,67.0,,,,,,,,,,30000034348
2010,3,,1.0,,,,,3.0,,,,3.0,,,,9.0,,,,,,,,,,30000017741
2010,3,,6.0,1.0,,,,2.0,,2.0,,,,,,27.0,,,,,,,,,,387-0788512
2010,3,,1.0,,,,,3.0,,,,,,,,6.0,,,,,,,,,,30000090265
2010,2,,24.0,12.0,,,,16.0,,,,,,,,24.0,,,,,,,,,,20000871769
2010,3,,2.0,,,,,5.0,4.0,8.0,,3.0,136.0,,2.0,190.0,,,,,11.0,,,,,30000010307
2010,4,,75.0,17.0,,,,143.0,,,,,87.0,7.0,,2.0,,,,,,,,,,40000016456
2010,7,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,780-0051964
2010,1,,6.0,,,,,1.0,15.0,5.0,,5.0,13.0,,,73.0,,,,,,,,,,10000015108
2010,5,,1.0,,,,,,,,,5.0,,1.0,,8.0,,,,,,,,,,50000024534
2010,3,,6.0,1.0,,,,,,1.0,,,,,,17.0,,,,,,,,,,30000026517
2010,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,10000009669
2010,4,,5.0,1.0,,,,,,,,,,,,10.0,,,,,,,,,,40000014939
2010,1,,31.0,4.0,,,,,,,,,,,,18.0,,,,,,,,,,10000015977
2010,3,,15.0,,,,,3.0,,1.0,,,,2.0,,,,,,,,,,,,30000034733
2010,1,,1.0,,,,,13.0,,,,6.0,18.0,,,34.0,,,,,,,,,,10000002360
2010,3,,3.0,,,,,9.0,,3.0,,4.0,18.0,1.0,1.0,192.0,,,,,,,,,,30000005633
2010,3,,7.0,,,,,1.0,5.0,,,,,,,3.0,,,,,,,,,,30000090290
2010,2,,26.0,1.0,40.0,,,23.0,1.0,,,,,,,115.0,,,,,,,,,,20002269838
2010,7,,1.0,,,,,,,,,,,,,9.0,,,,,,,,,,741-1810165
2010,7,,7.0,2.0,,,,,1.0,,,,,,,481.0,,,,,,,,,,77994900001
2010,1,,4.0,1.0,,,,29.0,7.0,2.0,,2.0,8.0,,10.0,127.0,,,,,5.0,,,,,10000023892
2010,3,,3.0,,,,,1.0,,,,,10.0,,,22.0,,,,,,,,,,30000028614
2010,7,,16.0,1.0,79.0,,,1.0,3.0,4.0,,,,,,,,,,,,,,,,71685000007
2010,7,,2.0,,,,,,,3.0,,,,,2.0,162.0,,,,,,,,,,72111400007
2010,1,,8.0,1.0,,,,1.0,,2.0,,,,,,23.0,,,,,,,,,,10000024719
2010,1,,2.0,,,,,7.0,2.0,3.0,,4.0,30.0,1.0,1.0,113.0,,,,1.0,1.0,,,,,10000023920
2010,7,,1.0,,,,,,,,,,,,,,,,,,,,,,,71411700003
2010,3,,1.0,1.0,,,,11.0,,4.0,,,,,,62.0,,,,,,,,,,30000035412
2010,7,,9.0,,2.0,,,2.0,,,,,,,,187.0,,,,,,,,,,71910500003
2010,1,,17.0,4.0,1.0,,,1.0,9.0,1.0,,50.0,1.0,4.0,,88.0,,,,,,,,,,10000024451
2010,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,30000058133
2010,4,,5.0,,,,,65.0,,8.0,,,2.0,,,9.0,,,,,,,,,,40000004693
2010,3,,3.0,2.0,,,,5.0,,8.0,,,34.0,,1.0,74.0,,,,,,,,,,30000034321
2010,4,,2.0,2.0,,,,,13.0,,,,,,,,,,,,2.0,,,,,40000005740
2010,2,,2.0,,,,,2.0,,,,,10.0,1.0,,38.0,,,,,,,,,,20003688623
2010,1,,2.0,,,,,,22.0,3.0,,40.0,1.0,,5.0,194.0,,,,,,,,,,10000023742
2010,3,,1.0,,,,,,,,,17.0,1.0,,,16.0,,,,,3.0,,,,,30000090283
2010,7,,1.0,,,,,1.0,,,,,,,,160.0,,,,,,,,,,736-3106024
2010,3,,1.0,1.0,,,,,,,,,,,,43.0,,,,,1.0,,,,,30000008660
2010,2,,2.0,,,,,,,,,,,,,10.0,,,,,,,,,,20003402575
2010,5,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,50000000566
2010,3,,1.0,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,30000027280
2010,7,,4.0,,,,,,,,,,,,,108.0,,,,,1.0,,,,,783-0345906
2010,3,,5.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,30000032102
2010,3,,8.0,1.0,,,,6.0,1.0,2.0,,,,3.0,,59.0,,,,,,,,,,30000003076
2010,3,,1.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,30000008214
2010,3,,2.0,,12.0,,,3.0,,,,,,,,,,,,,,,,,,30000024074
2010,1,,13.0,,,,,,,,,2.0,,,,8.0,,,,,,,,,,10000014838
2010,3,,12.0,2.0,,,,,,,,189.0,2.0,3.0,,3.0,,,,,,,,,,30000020828
2010,3,,2.0,1.0,,,,2.0,,,,4.0,1.0,,,14.0,,,,,,,,,,30000029520
2010,3,,1.0,,,,,,,,,,1.0,,,24.0,,,,,,,,,,30000000077
2010,7,,2.0,,22.0,,,,8.0,,,,,,,269.0,,,,,,,,,,726-2253315
2010,7,,1.0,,,,,,,,,,,,,,,,,,,,,,,720-5439763
2010,4,,2.0,1.0,,,1.0,,,,,,,,,9.0,,,,,,,,,,40000002349
2010,7,,1.0,,,,,,,,,,,,,,,,,,,,,,,73444109999
2010,7,,5.0,,,,,,1.0,,,,,1.0,,217.0,,,,,,,,,,77688900008
2010,1,,108.0,28.0,3.0,,,93.0,59.0,44.0,4.0,12.0,,15.0,1.0,373.0,,,,,,1.0,,,,10000014761
2010,3,,1.0,,,,,1.0,,,,,,,1.0,11.0,,,,,,,,,,30000057696
2010,2,,1.0,,,,,32.0,,2.0,,,23.0,,,93.0,,,,,,,,,,20000716833
2010,4,,1.0,,,,,38.0,,,,,24.0,,,,,,,,,,,,,40000015365
2010,3,,1.0,,,,,1.0,,1.0,,,2.0,,,31.0,,,,,,,,,,30000012484
2010,4,,1.0,,,,,,,,,,,,,,,,,,,,,,,40000005236
2010,5,,1.0,,,,,11.0,,,,,,,,,,,,,,,,,,50000064834
2010,3,,1.0,,,,,6.0,,14.0,,,,,,133.0,,,,,,,,,,30000015091
2010,2,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,20000105071
2010,7,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,77310100001
2010,3,,1.0,2.0,,,,1.0,,1.0,,,34.0,,,47.0,,,,,1.0,,,,,30000000151
2010,4,,1.0,1.0,,,,5.0,,,,1.0,,,,,,,,,,,,,,40000008433
2010,1,,2.0,,,,,41.0,1.0,2.0,,,2.0,,,8.0,,,,,,,,,,10000024440
2010,3,,7.0,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,30000017308
2010,5,,3.0,,,,,,,,,,,,,,,,,,,,,,,50000068459
2010,1,,2.0,1.0,,,,2.0,,2.0,,3.0,,,1.0,38.0,,,,,,,,,,10000023797
2010,5,,1.0,,,,,2.0,6.0,,,2.0,,,1.0,172.0,,,,,,,,,,50000019263
2010,2,,5.0,,,,,79.0,,7.0,,16.0,13.0,,3.0,238.0,,,,,,,,,,20001007846
2010,3,,10.0,3.0,,,,2.0,,1.0,1.0,,1.0,3.0,,18.0,,,,,,,,,,30000018355
2010,3,,3.0,,1.0,,,4.0,,1.0,2.0,,2.0,,,23.0,,,,,,,,,,30000057942
2010,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,30000058186
2010,3,,6.0,3.0,,,,2.0,,3.0,,1.0,3.0,,1.0,36.0,,,,,,,,,,30000027119
2010,3,,3.0,,,,,2.0,,,,,,,,9.0,,,,,,,,,,30000058640
2010,1,,8.0,,3.0,2.0,,,,,,,,1.0,,99.0,,,,,,,,,,174-2815577
2010,3,,19.0,2.0,1.0,,,,1.0,,,,,1.0,,15.0,,,,,,,,,,30000021435
2010,3,,1.0,,,,,2.0,,,,,,,,22.0,,,,,,,,,,30000058274
2010,1,,1.0,,,,,4.0,,,,1.0,,,1.0,27.0,,5.0,,,,,,,,10000001770
2010,7,,2.0,,,,,3.0,,,,,,,,10.0,,,,,,,,,,776-0573460
2010,2,,2.0,,,,,,,,,410.0,,,,19.0,,,,,,,,,,20002522533
2010,3,,1.0,,,,,,,,,1.0,,,,17.0,,,,,,,,,,30000057135
2010,1,,1362.0,341.0,,,,,1.0,,,,,83.0,4.0,136.0,,,,,,,,,,136-2677063
2010,1,,40.0,11.0,2.0,,,30.0,17.0,3.0,1.0,,1.0,6.0,,317.0,,,,,,,,,,10000004341
2010,3,,1.0,,,,,4.0,,1.0,,2.0,,,1.0,37.0,,,,,,,,,,30000027381
2010,7,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,777-0329262
2010,2,,1.0,,,,,,,1.0,,,5.0,,,8.0,,,,,,,,,,20000473266
2010,3,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,30000057722
2010,1,,16.0,4.0,,,,1.0,,2.0,,1.0,,,,4.0,,,,,,,,,,10000018606
2010,4,,1.0,,,,,24.0,,,,,,,,330.0,,,,,,104.0,,,,40000013964
2010,5,,2.0,,,,,,,,,,,,,,,,,,,,,,,50000068452
2010,7,,9.0,,,,,,,,,66.0,,,,102.0,,,,,,,,,,72483809994
2010,3,,1.0,,,,,,,,1.0,1.0,19.0,,,26.0,,,,,,,,,,30000058164
2010,3,,1.0,,,,,1.0,,,,,,,,18.0,,,,,,,,,,30000058049
2010,3,,6.0,,,,,2.0,8.0,2.0,,2.0,1.0,,1.0,82.0,,,,,2.0,,,,,30000011444
2010,7,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,71803100007
2010,2,,4.0,1.0,,,,2.0,,4.0,,,2.0,1.0,,22.0,,,,,,,,,,20000405959
2010,3,,1.0,,,,,14.0,5.0,,,4.0,10.0,,,129.0,,,,,,,,,,30000000110
2010,4,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,40000002703
2010,3,,1.0,,,,,12.0,,,,,2.0,,,20.0,,,,,,,,,,30000057575
2010,3,,1.0,,,,,10.0,,3.0,,,,,1.0,43.0,,,,,,,,,,30000021161
2010,3,,1.0,,,,,1.0,,,,,,,,16.0,,,,,,,,,,30000058608
2010,1,,8.0,1.0,,,,,9.0,,,20.0,,,,17.0,,,,,,,,,,126-4734980
2010,2,,1.0,,,,,1.0,,1.0,2.0,,,1.0,,11.0,,,,,,,,,,20003532641
2010,1,,1009.0,193.0,25.0,,,130.0,17.0,50.0,,13.0,13.0,56.0,2.0,480.0,,,,,,,,,,10000024096
2010,7,,8.0,,2.0,,,,,,,,,1.0,,35.0,,,,,,,,,,736-4176531
2010,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,50000007960
2010,7,,1.0,,32.0,,,,,,,,,,,29.0,,,,,,,,,,704-3212636
2010,3,,1.0,,,,,3.0,1.0,6.0,,13.0,32.0,,3.0,140.0,,,,,,,,,,30000019772
2010,1,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,10000004774
2010,3,,1.0,,,,,1.0,,,,,,,,13.0,,,,,,,,,,30000005873
2010,1,,1.0,,,,,1.0,,,,,,,,20.0,,,,,,,,,,10000023841
2010,3,,2.0,,,,,2.0,,,,11.0,,,,8.0,,,,,,,,,,30000026451
2010,7,,5.0,,18.0,,,,,,,,,,,31.0,,,,,,,,,,726-4030355
2010,3,,8.0,,,,,11.0,,,,,,,,19.0,,,,,,,,,,30000090227
2010,3,,1.0,,,,,,,,,1.0,,,,18.0,,,,,,,,,,30000034597
2010,1,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,10000014512
2010,7,,1.0,,,,,,,,,,,,,,,,,,,,,,,77610300004
2010,2,,1.0,,,,,2.0,,2.0,,,12.0,1.0,,68.0,,,,,2.0,,,,,20000104038
2010,4,,11.0,2.0,,,,,,,,,,,,16.0,,,,,,,,,,40000015952
2010,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,50000020972
2010,2,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,20002044811
2010,3,,20.0,2.0,64.0,2.0,,,1.0,,,63.0,,2.0,1.0,234.0,,,,,,,,,,354-2024584
2010,3,,3.0,,,,,2.0,,,1.0,,,,,5.0,,,,,,,,,,30000058516
2010,3,,1.0,,,,,12.0,5.0,4.0,,,,,,16.0,,,,,,,,,,30000002345
2010,4,,5.0,,1.0,,,,18.0,,,1.0,,,,12.0,,,,,5.0,,,,,40000017022
2010,4,,3.0,,,,,,,,,12.0,2.0,,,2.0,,,,,,,,,,40000018037
2010,7,,2.0,,,,,,,,,,,,1.0,487.0,,,,,,,,,,775-2791828
2010,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,30000020825
2010,3,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,30000058137
2010,7,,55.0,3.0,145.0,,,40.0,27.0,,,1.0,,,,6535.0,,,,,,,,,,705-0402708
2010,2,,1.0,1.0,,,,18.0,,2.0,,,,,1.0,66.0,,,,,,,,,,20000365325
2010,3,,1.0,,,,,3.0,,,,,,,,22.0,,,,,,,,,,30000014894
2010,5,,1.0,,,,,1.0,,,,,,,,13.0,,,,,,,,,,50000068558
2010,1,,1.0,,,,,1.0,,14.0,,5.0,85.0,,2.0,149.0,,,,,,,,,,10000013879
2010,1,,3.0,1.0,,,,10.0,,2.0,,2.0,6.0,,1.0,83.0,,,,,8.0,1.0,,,,10000024555
2010,7,,27.0,1.0,16.0,,,,,,,,,1.0,,91.0,,,,,,,,,,722-3665409
2010,2,,1.0,,,,,6.0,,,,,,,,3.0,,,,,,,,,,20000748665
2010,7,,7.0,,,,,10.0,,,,3.0,,,1.0,26.0,,,,,,,,,,71338900002
2010,3,,2.0,,,,,3.0,,1.0,,1.0,10.0,,,7.0,,,,,,,,,,30000015809
2010,7,,1.0,,,,,,1.0,,,,,,,87.0,,,,,,,,,,71461400001
2010,2,,2.0,,,,,,,,,,,1.0,,13.0,,,,,,,,,,299-0024096
2010,3,,2.0,,,,,,1.0,1.0,,1.0,,,,21.0,,,,,,,,,,30000035006
2010,5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,50000060705
2010,1,,2.0,,,,,,,,,,,,1.0,56.0,,,,,,,,,,10000022311
2010,7,,53.0,3.0,170.0,,,,,,,,,8.0,,12895.0,,,,,,,,,,726-2261031
2010,1,,2.0,1.0,,,,21.0,,,5.0,,,,,3.0,,,,,,,,,,10000015974
2010,3,,2.0,,,,,2.0,,,,,,,,35.0,,,,,,,,,,30000001331
2010,8,,1.0,,,,,,6.0,,,2.0,,3.0,,39.0,,,,,,,,,,80000000007
2010,1,,5.0,1.0,,,,1.0,,,,,1.0,1.0,,14.0,,,,,,,,,,10000024739
2010,1,,2.0,,,,,10.0,,,,1.0,1.0,,1.0,122.0,,,,,,,,,,10000012333
2010,3,,2.0,,,,,23.0,,,,6.0,24.0,,,27.0,,,,,,,,,,30000090213
2010,3,,2.0,,,,,4.0,,1.0,,1.0,2.0,,,7.0,,,,,,,,,,30000014939
2010,5,,31.0,,,,,,10.0,,,,,,,117.0,,,,,,,,,,50000068579
2010,7,,3.0,,,,,,,,,1.0,,,2.0,4.0,,,,,,,,,,77702900008
2010,2,,2.0,,,,,,1.0,,,,,2.0,,10.0,,,,,,,,,,20000645317
2010,3,,1.0,,,,,,1.0,,,1.0,5.0,,,6.0,,,,,,,,,,30000008321
2010,3,,1.0,,,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,30000022401
2010,1,,1.0,,,,,3.0,,1.0,,,,,,3.0,,,,,,,,,,10000018594
2010,3,,22.0,1.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,30000019416
2010,7,,51.0,6.0,9.0,,,,,,,,,2.0,,54.0,,,,,,,,,,77082200001
2010,2,,1.0,,,,,,,,,,,,,34.0,,,,,,,,,,20000831576
2010,3,,1.0,,,,,5.0,,,,,,,,63.0,,,,,,,,,,30000034803
2010,3,,1.0,,,,,4.0,,,,1.0,1.0,,,44.0,,,,,,,,,,30000015310
