year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q064,arid
2012,5,,,,,,,,3.0,,,,,,1.0,3.0,,,,,,,,,50000000196
2012,3,,,,,,,,2.0,,,,8.0,,,9.0,,,,,,,,,30000011355
2012,3,,,,,,,,1.0,,,1.0,,,,96.0,,,,,,,,,30000004187
2012,3,,,,,,,,2.0,,,,,1.0,,17.0,,,,,,,,,30000002318
2012,3,,,,,,,,1.0,,,,,,,57.0,,,,,,,,,30000057071
2012,1,,,,,,,,1.0,,,,,,,42.0,,,,,,,,,10000714468
2012,5,,,,,,,,22.0,,,5.0,,,,15.0,,,,,2.0,,,,50000068196
2012,3,,,,,,,,1.0,1.0,,,,,,28.0,,,,,,,,,30000008801
2012,3,,,,,,,,1.0,,,12.0,1.0,,,27.0,,,,,,,,,30000009319
2012,3,,,,,,,,1.0,,1.0,,,,1.0,14.0,,,,,,,,,30000008063
2012,7,,,,,,,,14.0,,,,,,,,,,,,,,,,73606909993
2012,3,,,,,,,,2.0,,,,,,1.0,24.0,,,,,,,,,30000035513
2012,5,,,,,,,,2.0,,,,1.0,,,3.0,,,,,,,,,50000068186
2012,2,,,,,,,,1.0,,,1.0,1.0,,,22.0,,,,,1.0,,,,20000397755
2012,1,,,,,,,,1.0,3.0,,,,,,23.0,,,,,,,,,10000006707
2012,3,,,,,,,,1.0,4.0,,3.0,1.0,,1.0,285.0,,,,,,,,,30000027574
2012,3,,,,,,,,2.0,2.0,,,3.0,,1.0,7.0,,,,,6.0,,,,30000057554
2012,1,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,10000006910
2012,1,,,,,,,,2.0,,,,6.0,,,8.0,,,,,,,,,10000005528
2012,1,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,10000013934
2012,5,,,,,,,,4.0,,,,,,,,,,,,,,,,50000066584
2012,3,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,30000013915
2012,3,,,,,,,,3.0,,,,,,,4.0,,,,,,,,,30000009486
2012,3,,,,,,,,2.0,,,,,,,7.0,,,,,,,,,30000022939
2012,5,,,,,,,,1.0,,,,,,,,,,,,,,,,50000008145
2012,3,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,30000001213
2012,2,,,,,,,,4.0,,1.0,1.0,1.0,,2.0,34.0,,,,,5.0,,,,20002736451
2012,5,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,,,50000062710
2012,1,,,,,,,,1.0,,,1.0,,,,6.0,,,,,,,,,10000002780
2012,1,,,,,,,,1.0,,,65.0,,,,109.0,,,,,,,,,10000702518
2012,2,,,,,,,,1.0,3.0,,,,,,46.0,,,,,1.0,,,,20000189129
2012,2,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,20000802174
2012,1,,,,,,,,5.0,,,2.0,,,2.0,101.0,,,,,1.0,,,,10000005552
2012,1,,,,,,,,1.0,,1.0,,20.0,,1.0,41.0,,,,,,,,,10000010536
2012,3,,,,,,,,2.0,,,,1.0,,,20.0,,,,,,,,,30000009245
2012,5,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,50000004122
2012,3,,,,,,,,2.0,2.0,,,,1.0,,77.0,,,,,2.0,,,,30000034332
2012,1,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,10000703786
2012,3,,,,,,,,2.0,,,,5.0,,6.0,58.0,,,,,,,,,30000057810
2012,5,,,,,,,,1.0,,,,,,,,,,,,,,,,50000065078
2012,2,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,20001972298
2012,3,,,,,,,,1.0,,,1.0,,,,13.0,,,,,,,,,30000027413
2012,5,,,,,,,,13.0,1.0,,1.0,,,,1.0,,,,,3.0,,,,50000011393
2012,3,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,30000017214
2012,2,,,,,,,,10.0,,,1.0,2.0,,,5.0,,,,,9.0,,,,20000491822
2012,2,,,,,,,,1.0,,,,,,,14.0,,,,,,,,,20003205909
2012,3,,,,,,,,1.0,,,1.0,1.0,,,3.0,,,,,2.0,,,,30000000267
2012,3,,,,,,,,1.0,1.0,,,,,,25.0,,,,,,,,,30000058249
2012,7,,,,,,,,7.0,,,,,1.0,,106.0,,,,,,,,,732-0016270
2012,5,,,,,,,,1.0,,,,,,,,,,,,,,,,50000062847
2012,3,,,,,,,,4.0,2.0,,3.0,1.0,,,30.0,,,,,,,,,30000035276
2012,2,,,,,,,,1.0,,,,3.0,,,12.0,,,,,,,,,20001421161
2012,3,,,,,,,,1.0,,,,1.0,,1.0,12.0,,,,,,,,,30000058653
2012,5,,,,,,,,2.0,,,2.0,,,,14.0,,,,,,,,,50000068621
2012,5,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,50000062323
2012,5,,,,,,,,1.0,,,1.0,,,,15.0,,,,,,,,,50000003972
2012,2,,,,,,,,1.0,1.0,,,,,,17.0,,1.0,,,,,,,20000613156
2012,5,,,,,,,,4.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,50000010754
2012,3,,,,,,,,1.0,1.0,,,9.0,,,15.0,,,,,,,,,30000012594
2012,1,,,,,,,,2.0,2.0,,,,,,13.0,,,,,,,,,10000023871
2012,7,,,,,,,,3.0,,,,,,2.0,39.0,,,,,,,,,70219309999
2012,3,,,,,,,,1.0,,,,,,1.0,17.0,,,,,,,,,30000008816
2012,1,,,,,,,,74.0,,,,,,2.0,2.0,,,,,1.0,,,,10000021699
2012,3,,,,,,,,3.0,,,,,,,21.0,,,,,,,,,30000002145
2012,3,,,,,,,,1.0,,,,4.0,,,14.0,,,,,,,,,30000011207
2012,3,,,,,,,,1.0,,,,,,,16.0,,,,,,,,,30000005994
2012,1,,,,,,,,4.0,,,,,,,,,,,,,,,,10000718024
2012,5,,,,,,,,1.0,,,1.0,,,,6.0,,,,,,,,,50000020042
2012,9,,,,,,,,2.0,,,,,,,75.0,,,,,282.0,,,,927-4318010
2012,3,,,,,,,,1.0,,,1.0,7.0,,,14.0,,,,,,,,,30000013020
2012,3,,,,,,,,2.0,,,,1.0,,,15.0,,,,,,,,,30000000059
2012,1,,,,,,,,2.0,,,,,,4.0,2.0,,,,,,,,,10000711882
2012,2,,,,,,,,3.0,1.0,,,,,,106.0,,,,,,,,,20000280044
2012,5,,,,,,,,5.0,,,,,,,,,,,,,,,,50000068244
2012,5,,,,,,,,2.0,,,,,,,,,,,,,,,,50000066734
2012,3,,,,,,,,1.0,1.0,,3.0,,1.0,,10.0,,,,,,,,,30000034726
2012,7,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,771-0697350
2012,5,,,,,,,,2.0,,,,,,,,,,,,,,,,50000005662
2012,3,,,,,,,,1.0,1.0,,,4.0,,,18.0,,,,,1.0,,,,30000019645
2012,1,,,,,,,,5.0,,,,,,2.0,44.0,,,,,,,,,10000708039
2012,5,,,,,,,,13.0,1.0,,,,,,1.0,,,,,,,,,50000068278
2012,3,,,,,,,,1.0,,,,,,,45.0,,,,,,,,,30000019861
2012,1,,,,,,,,2.0,1.0,,,1.0,,,10.0,,,,,1.0,,,,10000014731
2012,5,,,,,,,,1.0,,,,,,,,,,,,,,,,50000001584
2012,3,,,,,,,,4.0,,,,2.0,,,1.0,,,,,2.0,,,,30000009439
2012,2,,,,,,,,2.0,,,,,,,30.0,,,,,,,,,20000713926
2012,2,,,,,,,,1.0,,,,3.0,,,10.0,,,,,,,,,20000969424
2012,5,,,,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,50000002099
2012,1,,,,,,,,1.0,1.0,,1.0,5.0,,,42.0,,,,,1.0,,,,10000702818
2012,3,,,,,,,,1.0,1.0,,,,,,38.0,,,,,,,,,30000019762
2012,3,,,,,,,,2.0,,,,,,,21.0,,3.0,,,,,,,30000019681
2012,2,,,,,,,,1.0,,,2.0,2.0,,4.0,32.0,,,,,,,,,20000427241
2012,1,,,,,,,,1.0,,,,,,,147.0,,,,,3.0,,,,10000006207
2012,7,,,,,,,,5.0,,,,,,1.0,30.0,,,,,,,,,793-1180672
2012,3,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,30000010374
2012,3,,,,,,,,5.0,,,,,,,37.0,,,,,2.0,,,,30000014334
2012,5,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,50000010257
2012,1,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,10000718037
2012,3,,,,,,,,1.0,,,,,,,,,,,,,,,,30000018616
2012,5,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,50000067012
2012,2,,,,,,,,2.0,,,3.0,2.0,,,12.0,,,,,,,,,20000262358
2012,1,,,,,,,,3.0,,,,,,,4.0,,,,,,,,,10000703997
2012,7,,,,,,,,2.0,,,,,,,290.0,,,,,,,,,783-0310268
2012,3,,,,,,,,1.0,,,,,,,17.0,,,,,,,,,30000023524
2012,5,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,50000009292
2012,2,,,,,,,,1.0,,,,,,,13.0,,,,,,,,,20000517357
2012,3,,,,,,,,5.0,,,,,,1.0,20.0,,,,,,,,,30000090169
2012,3,,,,,,,,3.0,,,1.0,,,,11.0,,,,,148.0,,,,30000006104
2012,5,,,,,,,,2.0,,,,,,,,,,,,,,,,50000068398
2012,3,,,,,,,,1.0,,,,,,,63.0,,,,,,,,,347-0927376
2012,1,,,,,,,,1.0,,,,,,,,,,,,,,,,10000006991
2012,1,,,,,,,,2.0,,,3.0,,,,20.0,,,,,,,,,10000001027
2012,3,,,,,,,,1.0,,,,,,,6.0,,,,,,,,,30000017979
2012,3,,,,,,,,1.0,,,,,,,17.0,,,,,25.0,,,,30000032532
2012,3,,,,,,,,1.0,,,,,,,38.0,,,,,8.0,,,,30000009320
2012,3,,,,,,,,6.0,,,,,,,8.0,,,,,,,,,30000006161
2012,5,,,,,,,,3.0,,,,,,,13.0,,,,,2.0,,,,50000024405
2012,1,,,,,,,,1.0,,,2.0,,,,21.0,,,,,,,,,10000704817
2012,3,,,,,,,,3.0,1.0,,2.0,3.0,,1.0,122.0,,,,,3.0,,,,30000018519
2012,1,,,,,,,,1.0,,,,,,,25.0,,,,,1.0,,,,10000702887
2012,2,,,,,,,,7.0,,,,,,,5.0,,,,,,,,,20000580155
2012,1,,,,,,,,1.0,,,,,,1.0,41.0,,,,,,,,,10000014310
2012,3,,,,,,,,48.0,,,1.0,,,,11.0,,,,,4.0,,,,30000019744
2012,3,,,,,,,,3.0,,,,10.0,,,29.0,,,,,,,,,30000014488
2012,5,,,,,,,,3.0,,,,,,,,,,,,,,,,50000061003
2012,3,,,,,,,,1.0,,,,,,,22.0,,,,,,,,,30000012761
2012,3,,,,,,,,2.0,1.0,,1.0,8.0,,,9.0,,,,,1.0,,,,30000014744
2012,3,,,,,,,,1.0,1.0,,5.0,,,,42.0,,,,,,,,,30000008426
2012,2,,,,,,,,3.0,,,,,,,6.0,,,,,1.0,,,,20000285852
2012,1,,,,,,,,1.0,1.0,,,,,,37.0,,,,,1.0,,,,10000000644
2012,3,,,,,,,,1.0,,,,,,,6.0,,,,,,,,,30000058484
2012,5,,,,,,,,1.0,,,1.0,,,,43.0,,,,,,,,,50000063194
2012,3,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,30000015463
2012,5,,,,,,,,1.0,3.0,,3.0,,,,,,,,,,,,,50000009986
2012,1,,,,,,,,1.0,,,,3.0,,,4.0,,,,,,,,,10000002242
2012,7,,,,,,,,8.0,,,5.0,,,2.0,11.0,,,,,,,,,791-1841798
2012,1,,,,,,,,1.0,,,,,,,,,,,,,,,,10000016625
2012,3,,,,,,,,1.0,1.0,,4.0,4.0,,,27.0,,,,,,,,,30000001936
2012,5,,,,,,,,1.0,,,2.0,,,,4.0,,,,,,,,,50000068598
2012,1,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,10000004241
2012,3,,,,,,,,1.0,,,,7.0,,,11.0,,,,,,,,,30000010650
2012,1,,,,,,,,1.0,,,,1.0,,,22.0,,,,,,,,,10000004093
2012,5,,,,,,,,1.0,,,,,,,,,,,,,,,,50000019541
2012,1,,,,,,,,2.0,,,,,,,30.0,,,,,,,,,10000006776
2012,3,,,,,,,,1.0,,,1.0,,,,5.0,,,,,,,,,30000009024
2012,3,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,30000057978
2012,1,,,,,,,,1.0,1.0,,,,,,8.0,,,,,,,,,10000703767
2012,1,,,,,,,,3.0,,,,,,,43.0,,,,,,,,,10000003956
2012,1,,,,,,,,1.0,3.0,,,8.0,,,21.0,,,,,,,,,10000024378
2012,3,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,30000016453
2012,3,,,,,,,,1.0,,,1.0,,,,3.0,,,,,20.0,,,,30000001660
2012,5,,,,,,,,1.0,,,,,,,,,,,,,,,,50000064029
2012,3,,,,,,,,1.0,,,1.0,,,,26.0,,,,,,,,,30000008889
2012,7,,,,,,,,1.0,7.0,,95.0,,1.0,4.0,175.0,,,,,,,,,773-1545233
2012,3,,,,,,,,1.0,,,8.0,,1.0,2.0,163.0,,,,,,,,,30000050028
2012,3,,,,,,,,2.0,,,,,,,11.0,,,,,,,,,30000026455
2012,3,,,,,,,,1.0,,,,,,,10.0,,,,,,,,,30000013025
2012,5,,,,,,,,1.0,,,,,,,23.0,,,,,,,,,50000005086
2012,3,,,,,,,,1.0,,,1.0,,,2.0,2.0,,,,,,,,,30000011466
2012,9,,,,,,,,17.0,,,8.0,,,10.0,37.0,,,,,,,,,90001189117
2012,1,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,10000704081
2012,3,,,,,,,,3.0,,,,,,,18.0,,,,,,,,,30000008120
2012,5,,,,,,,,1.0,,,,,,,,,,,,,,,,50000007531
2012,1,,,,,,,,1.0,,,,,,,,,,,,,,,,10000704354
2012,1,,,,,,,,3.0,3.0,1.0,,1.0,,,71.0,,,,,2.0,,,,10000707938
2012,3,,,,,,,,1.0,,,,5.0,,,11.0,,,,,,,,,30000002326
2012,3,,,,,,,,4.0,3.0,,1.0,,1.0,4.0,139.0,,,,,,,,,30000057997
2012,3,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,30000003855
2012,3,,,,,,,,4.0,,,,,,,15.0,,,,,2.0,,,,30000013951
2012,1,,,,,,,,1.0,2.0,,,2.0,1.0,,48.0,,1.0,,,,,,,10000004975
2012,2,,,,,,,,1.0,,,3.0,1.0,,1.0,3.0,,,,,,,,,20000466754
2012,3,,,,,,,,3.0,2.0,,1.0,,1.0,,153.0,,,,,,,,,30000008878
2012,3,,,,,,,,1.0,,,,,1.0,1.0,7.0,,,,,,,,,303-0365685
2012,3,,,,,,,,3.0,,,1.0,4.0,,1.0,16.0,,,,1.0,2.0,,,,30000013454
2012,3,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,30000058778
2012,3,,,,,,,,3.0,2.0,,2.0,1.0,1.0,1.0,46.0,,,,,1.0,,,,30000001399
2012,3,,,,,,,,1.0,,,,,,,22.0,,,,,,,,,30000000307
2012,5,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,50000010699
2012,3,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,30000017856
2012,1,,,,,,,,3.0,,,,,,,8.0,,,,,,,,,10000701007
2012,1,,,,,,,,30.0,,,,,,9.0,27.0,,,,,,,,,10000706164
2012,3,,,,,,,,1.0,,1.0,,1.0,,,36.0,,,,,10.0,,,,30000027510
2012,5,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,50000008725
2012,5,,,,,,,,1.0,,,2.0,,,,3.0,,,,,2.0,,,,50000024829
2012,3,,,,,,,,1.0,1.0,,,,,,16.0,,,,,,,,,30000011580
2012,3,,,,,,,,5.0,,,,36.0,,1.0,32.0,,,,,,,,,30000000877
2012,3,,,,,,,,1.0,1.0,,1.0,,,,17.0,,,,,,,,,30000010936
2012,7,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,756-1690755
2012,5,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,50000012977
2012,5,,,,,,,,2.0,,,,,,,,,,,,,,,,50000004915
2012,5,,,,,,,,5.0,,,,,,1.0,,,,,,,,,,50000068366
2012,5,,,,,,,,12.0,1.0,,2.0,,,,2.0,,,,,,,,,50000066841
2012,7,,,,,,,,48.0,,,,,,,,,,,,,,,,775-2694910
2012,2,,,,,,,,3.0,,,3.0,24.0,,,49.0,,,,,,,,,20000012946
2012,7,,,,,,,,57.0,,,,,,,33.0,,,,,,,,,747-0933090
2012,3,,,,,,,,2.0,,,,,,,3.0,,,,,,,,,30000011085
2012,2,,,,,,,,1.0,2.0,,3.0,,,,114.0,,,,,,,,,20002787770
2012,1,,,,,,,,10.0,,,,,1.0,1.0,30.0,,,,,,,,,10000700450
2012,3,,,,,,,,1.0,1.0,,1.0,,,,4.0,,,,,,,,,30000011003
2012,3,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,30000058278
2012,7,,,,,,,,1.0,,,,,,1.0,69.0,,,,,,,,,77253300001
2012,2,,,,,,,,1.0,,,13.0,6.0,,,35.0,,,,,,,,,20000957757
2012,3,,,,,,,,6.0,1.0,,,1.0,,1.0,98.0,,,,,,,,,30000008997
2012,1,,,,,,,,14.0,,,,,2.0,,165.0,,,,,,,,,10000717936
2012,7,,,,,,,,1.0,,,,,1.0,1.0,218.0,,,,,,,,,71461700004
2012,3,,,,,,,,2.0,2.0,2.0,,4.0,,,63.0,,,,,1.0,,,,30000012079
2012,3,,,,,,,,2.0,1.0,,,,,,44.0,,,,,,,,,30000019850
2012,5,,,,,,,,1.0,,,,,,,,,,,,,,,,50000000162
2012,3,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,30000015792
2012,7,,,,,,,,1.0,,,,,,5.0,7265.0,,,,,,,,,720-0142846
2012,3,,,,,,,,2.0,,,,,,,54.0,,,,,,,,,30000011519
2012,1,,,,,,,,2.0,3.0,,,,,,27.0,,,,,,,,,10000024080
2012,3,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,30000001778
2012,7,,,,,,,,1.0,,,,,,,,,,,,,,,,73031309999
2012,3,,,,,,,,1.0,,,,1.0,,,8.0,,,,,,,,,30000014749
2012,1,,,,,,,,1.0,,,,,,,14.0,,,,,,,,,10000023752
2012,3,,,,,,,,1.0,,,,,,,23.0,,,,,,,,,30000015085
2012,3,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,30000057137
2012,3,,,,,,,,2.0,3.0,,,1.0,,,39.0,,,,,,,,,30000033405
2012,3,,,,,,,,1.0,1.0,,1.0,,,,66.0,,,,,,,,,30000012627
2012,3,,,,,,,,2.0,,,,,,,9.0,,,,,,,,,30000022669
2012,2,,,,,,,,1.0,,,4.0,,,,9.0,,,,,,,,,20000342410
2012,3,,,,,,,,1.0,,,,,1.0,,20.0,,,,,,,,,30000090191
2012,3,,,,,,,,2.0,,1.0,,,,,10.0,,,,,,,,,30000014730
2012,3,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,30000058454
2012,7,,,,,,,,1.0,,,8.0,,,,127.0,,,,,,,,,720-8083209
2012,3,,,,,,,,2.0,1.0,,,,,,10.0,,,,,,,,,30000020164
2012,5,,,,,,,,1.0,,,,,,,,,,,,,,,,50000063315
2012,3,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,30000058341
2012,3,,,,,,,,2.0,,,2.0,,,,18.0,,,,,,,,,30000003027
2012,3,,,,,,,,3.0,,,,25.0,,,25.0,,,,,,,,,30000008810
2012,3,,,,,,,,2.0,,,,,,,537.0,,,,,,,,,341-2031753
2012,1,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,10000706128
2012,3,,,,,,,,2.0,,,,,,,25.0,,,,,2.0,,,,30000000384
2012,3,,,,,,,,1.0,,,,,,,2.0,,,,,1.0,,,,30000057709
2012,1,,,,,,,,2.0,1.0,,,6.0,,,18.0,,,,,,,,,10000715054
2012,3,,,,,,,,1.0,1.0,,,,,,24.0,,,,,4.0,,,,30000008576
2012,3,,,,,,,,1.0,,,,,,,,,,,,,,,,30000009104
2012,1,,,,,,,,1.0,,,3.0,,,,7.0,,,,,,,,,10000712423
2012,1,,,,,,,,2.0,8.0,,,16.0,,9.0,50.0,,,,,,,,,10000701195
2012,3,,,,,,,,1.0,,,,,,1.0,7.0,,,,,,,,,30000000047
2012,3,,,,,,,,1.0,,,,,,,9.0,,1.0,,,,,,,30000007909
2012,3,,,,,,,,2.0,1.0,,1.0,,,1.0,16.0,,,,,,,,,30000008295
2012,7,,,,,,,,1.0,,,,,,,,,,,,,,,,754-1469169
2012,5,,,,,,,,4.0,2.0,,,,,,12.0,,,,,,,,,50000066836
2012,3,,,,,,,,2.0,,,,,,,7.0,,,,,,,,,30000024922
2012,9,,,,,,,,2.0,,,8.0,,,,10.0,,,,,,,,,941-1914032
2012,3,,,,,,,,12.0,,,8.0,5.0,,1.0,54.0,,,,,,,,,30000002232
2012,5,,,,,,,,10.0,,,,,,,,,,,,,,,,50000067262
2012,3,,,,,,,,1.0,1.0,,,1.0,1.0,,44.0,,,,,,,,,30000023144
2012,3,,,,,,,,1.0,,,,,,,14.0,,,,,,,,,30000057411
2012,2,,,,,,,,4.0,,,,,,,7.0,,,,,,,,,20002265335
2012,3,,,,,,,,1.0,,,1.0,3.0,,,9.0,,,,,,,,,30000022447
2012,3,,,,,,,,1.0,,,,,,,45.0,,,,,,,,,30000034888
2012,3,,,,,,,,1.0,,,,8.0,,,10.0,,,,,,,,,30000000296
2012,1,,,,,,,,1.0,,,5.0,,,1.0,166.0,,,,,,,,,10000024169
2012,5,,,,,,,,5.0,,,1.0,,,,1.0,,3.0,,,,,,1.0,50000065644
2012,2,,,,,,,,1.0,2.0,,,2.0,,,19.0,,,,,,,,,20000450959
2012,3,,,,,,,,4.0,,,,1.0,,,27.0,,,,,,,,,30000090147
2012,1,,,,,,,,2.0,,,,,,,25.0,,,,,,,,,10000704091
2012,5,,,,,,,,29.0,,,,,,,28.0,,,,,,,,,50000067264
2012,7,,,,,,,,1.0,,,21.0,,,,108.0,,,,,,,,,77868800008
2012,1,,,,,,,,20.0,,,2.0,1.0,,,4.0,,,,,,,,,10000005073
2012,5,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,50000018708
2012,5,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,50000003804
2012,3,,,,,,,,3.0,,,,,,,,,,,,,,,,30000000428
2012,3,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,30000008762
2012,3,,,,,,,,1.0,,,,1.0,1.0,,23.0,,,,,,,,,30000058736
2012,3,,,,,,,,1.0,,,,,,,10.0,,,,,,,,,30000028471
2012,3,,,,,,,,6.0,1.0,,,,,,13.0,,,,1.0,5.0,,,,30000006176
2012,3,,,,,,,,5.0,,,,,,,9.0,,1.0,,,10.0,,,,30000029028
2012,7,,,,,,,,2.0,,,,,,4.0,323.0,,,,,,,,,754-1822116
2012,3,,,,,,,,3.0,,,,3.0,,,3.0,,,,,1.0,,,,30000001780
2012,1,,,,,,,,1.0,,,2.0,,,,8.0,,,,,,,,,10000014898
2012,3,,,,,,,,3.0,,,,,,,11.0,,,,,,,,,30000019101
2012,3,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,399-0031595
2012,3,,,,,,,,3.0,,,,16.0,1.0,2.0,153.0,,,,,,,,,30000019899
2012,3,,,,,,,,1.0,,,,,,,,,,,,,,,,30000057298
2012,2,,,,,,,,3.0,,,,9.0,,,14.0,,,,,,,,,20000453446
2012,3,,,,,,,,2.0,2.0,,1.0,3.0,,,55.0,,,,1.0,6.0,,,,30000020698
2012,3,,,,,,,,,1.0,,,,4.0,,12.0,,,,,,,,,30000003148
2012,3,,,,,,,,,1.0,,,,,,30.0,,,,,,,,,30000058651
2012,2,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,20003626858
2012,5,,,,,,,,,2.0,,,,,1.0,32.0,,,,,,,,,50000001644
2012,2,,,,,,,,,1.0,,1.0,,,1.0,66.0,,,,,,,,,20000813947
2012,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000063923
2012,3,,,,,,,,,1.0,,5.0,,,1.0,40.0,,,,,,,,,30000019628
2012,2,,,,,,,,,1.0,,,,,,8.0,,,,,,,,,20001397471
2012,1,,,,,,,,,3.0,,,2.0,,,9.0,,,,,,,,,10000013941
2012,3,,,,,,,,,1.0,,,,,,35.0,,,,,,,,,30000009300
2012,1,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,10000715850
2012,3,,,,,,,,,1.0,,,,,,17.0,,,,,,,,,30000090235
2012,3,,,,,,,,,1.0,1.0,,,,1.0,29.0,,,,,,,,,30000028915
2012,3,,,,,,,,,2.0,,1.0,,,,20.0,,,,,,,,,30000004160
2012,5,,,,,,,,,2.0,,,,,,7.0,,,,,,,,,50000067892
2012,3,,,,,,,,,1.0,,,2.0,,,14.0,,,,,,,,,30000010494
2012,2,,,,,,,,,5.0,,,,1.0,,13.0,,,,,,,,,20002693264
2012,3,,,,,,,,,1.0,,,,,,10.0,,,,,,,,,30000058533
2012,2,,,,,,,,,1.0,,,,,,11.0,,,,,,,,,20000724744
2012,3,,,,,,,,,1.0,,,,,,23.0,,,,,,,,,30000003256
2012,3,,,,,,,,,1.0,,,,,,8.0,,,,,,,,,30000026333
2012,3,,,,,,,,,3.0,,,,,,14.0,,,,1.0,5.0,,,,30000057540
2012,1,,,,,,,,,1.0,,,,,,18.0,,,,,1.0,,,,10000014592
2012,3,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,30000010165
2012,3,,,,,,,,,4.0,,,3.0,,,31.0,,,,,,,,,30000022065
2012,5,,,,,,,,,1.0,,,,,,6.0,,,,,,1.0,,,50000001493
2012,3,,,,,,,,,3.0,2.0,1.0,,2.0,,34.0,,,,,,,,,30000000089
2012,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000064893
2012,3,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,30000034101
2012,5,,,,,,,,,3.0,,,,,,,,,,,,,,,50000004584
2012,1,,,,,,,,,1.0,,,,,,,,,,,,,,,10000023983
2012,3,,,,,,,,,3.0,,3.0,,,1.0,55.0,,,,,,,,,30000016470
2012,5,,,,,,,,,5.0,,,,,,,,,,,,,,,50000000266
2012,2,,,,,,,,,1.0,,1.0,1.0,,2.0,31.0,,,,,,,,,20003208049
2012,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000018710
2012,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000062504
2012,3,,,,,,,,,3.0,,,1.0,,,57.0,,,,,,,,,30000058164
2012,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000012752
2012,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000062903
2012,3,,,,,,,,,1.0,,,,,,23.0,,,,,,,,,30000058020
2012,1,,,,,,,,,2.0,,,2.0,,,44.0,,,,,,,,,10000703879
2012,1,,,,,,,,,3.0,,,,,,5.0,,,,,,,,,10000700416
2012,3,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,30000018698
2012,2,,,,,,,,,1.0,,,,1.0,,11.0,,,,,,,,,20002860440
2012,3,,,,,,,,,9.0,,1.0,50.0,6.0,1.0,108.0,,,,,,,,,30000012383
2012,3,,,,,,,,,1.0,,,2.0,,,34.0,,,,,,,,,30000057696
2012,3,,,,,,,,,3.0,,,,,,25.0,,,,,,,,,30000026218
2012,5,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,50000063958
2012,3,,,,,,,,,1.0,,2.0,8.0,,,18.0,,,,,,,,,30000018171
2012,2,,,,,,,,,1.0,,,,,,14.0,,,,,,,,,20003402575
2012,1,,,,,,,,,1.0,,,,,,22.0,,,,,,,,,10000702230
2012,3,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,30000008975
