agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q023,q031,q047,q048,q053,q055,q056,q061,q070,q071,q072,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
3,30000012616,,,,,,,0.970873786407767,10.0028045246331,38.8349514563107,,,,,,,,,,,,,,,,,,,
3,30000019753,,,,,,,2.94117647058824,46.839587005792,82.3529411764706,,,,,,,,,,,,,,,,,,,
3,30000013000,,,,,,,3.8961038961039,31.4038381309971,,,,,,,,2.77777777777778,,,,,,,,,,,,
3,30000058264,,,,,,,17.6470588235294,18.8930503537245,,,,,,,,,,,,,,,,9.0,17.0,52.9411764705882,52.9411764705882,52.9411764705882
3,30000058482,,,,,,,23.8095238095238,78.8451443569554,,,,,,,,,,,,,,,,,,,,
3,30000006800,,,,,,,2.17391304347826,19.7309096113934,42.3913043478261,,,,,,,,,,,,,,,,,,,
3,30000033401,,,,,,,17.7215189873418,29.1640930615606,,,,,,,,,,,,,,,,,,,,48.1012658227848
3,30000014662,,,,,,,1.96078431372549,18.8392530208715,90.1960784313726,,,,,,,,,,,,,,,,,,,
3,30000057783,,,,,,,5.40540540540541,18.5252974244999,,,,,,,,,,,,,,,,,,,,37.8378378378378
3,30000035445,,,,,,,62.5,94.0770278156001,,,,,,,,,,,,,,,,,,,,25.0
3,30000058341,,,,,,,30.0,42.0325551509959,,,,,,,,,,,,,,,,,,,,
3,30000058165,,,,,,,20.0,41.8426462343487,,,,,,,,,,,,,,,,,,,,40.0
3,30000058514,,,,,,,16.6666666666667,11.6896918172157,,,,,,,,,,,,,,,,10.0,12.0,83.3333333333333,83.3333333333333,83.3333333333333
3,30000033134,,,,,,,11.1111111111111,25.5173760249902,,,,,,,,,,,,,,,,,,,,
3,30000057228,,,,,,,2.98273155416013,14.9473384784675,,,,,,,,,,,,,,,,,,,,
3,30000000092,,,,,,,2.03252032520325,24.4045742455074,,,,,,,,1.48514851485149,,,,,,,,,,,,41.0569105691057
3,30000016026,,,,,,,3.5778175313059,11.5452364507256,,,,,,,,,,,,,,,,,,,,
3,30000058647,,,,,,,40.0,48.7072764302907,,,,,,,,,,,,,,,,,,,,38.6046511627907
3,30000012426,,,,,,,2.32558139534884,25.5312139680448,,,,,,,,,,,,,,,,,,,,37.2093023255814
3,30000018641,,,,,,,25.0,56.8181818181818,,,,,,,,,,,,,,,,,,,,25.0
3,30000028841,,,,,,,19.7452229299363,32.2599031062981,,,,,,,,,,,,,,,,,,,,
3,30000014692,,,,,,,3.07692307692308,21.0255476114577,40.0,,,,,,,,,,,,,,,,,,,
3,30000057810,,,,,,,2.89855072463768,41.9128892151465,,,,,,,,,,,,,,,,,,,,
3,30000058175,,,,,,,32.1428571428571,54.9871478252104,,,,,,,,,,,,,,,,,,,,
3,30000001843,,,,,,,1.5625,12.6126126126126,32.8125,,,,,,,,,,,,,,,,,,,
3,30000010957,,,,,,,8.69565217391304,17.9396092362345,,,,,,,,,,,,,,,,,,,,
3,30000015478,,,,,,,1.47058823529412,18.1323662737987,50.0,,,,,,,,,,,,,,,,,,,
3,30000010634,,,,,,,1.83995327102804,16.4984583902576,48.4521028037383,,,,,,,,,,,,,,,,,,,
3,30000090141,,,,,,,5.59701492537313,18.1928803734596,,,,,,,,,,,,,,,,,,,,
3,30000005216,,,,,,,1.02040816326531,25.6634271330692,42.1768707482993,,,,,,,,,,,,,,,,,,,
3,30000058048,,,,,,,6.66666666666667,20.9675003744197,,,,,,,,,,,,,,,,,,,,33.3333333333333
3,30000057214,,,,,,,9.09090909090909,41.400304414003,,,,,,,,,,,,,,,,,,,,27.2727272727273
3,30000058084,,,,,,,10.5485232067511,19.6766799372663,,,,,,,,,,,,,,,,122.0,237.0,51.4767932489451,51.4767932489451,51.4767932489451
3,30000029523,,,,,,,2.76008492569002,16.6998092609878,,,,,,,,,,,,,,,,,,,,
3,30000001786,,,,,,,8.69565217391304,21.6501240694789,56.5217391304348,,,,,,,,,,,,,,,,,,,
3,30000058776,,,,,,,8.91089108910891,26.7086191777996,,,,,,,,4.3956043956044,,,,,,,,,,,,22.7722772277228
3,30000034102,,,,,,,2.51396648044693,27.8846271562014,60.0558659217877,,,,,,,,,,,,,,,,,,,
3,30000057611,,,,,,,57.1428571428571,62.3513870541612,,,,,,,,,,,,,,,,,,,,
3,30000000041,,,,,,,4.34782608695652,59.6749667363619,,,,,,,,,,,,,,,,,,,,
3,30000058208,,,,,,,0.675675675675676,16.2527087847975,,,,,,,,,,,,,,,,,,,,20.1438848920863
3,30000014704,,,,,,,5.3921568627451,24.0821351624676,,,,,,,,,,,,,,,,,,,,43.75
3,30000017244,,,,,,,40.9090909090909,63.2595531426185,,,,,,,,,,,,,,,,,,,,36.3636363636364
3,30000008560,,,,,,,2.56410256410256,10.4277044600713,49.5726495726496,,,,,,,,,,,,,,,,,,,
3,30000028454,,,,,,,8.08823529411765,37.863768884177,72.0588235294118,,,,,,,,,,,,,,,,,,,
3,30000033842,,,,,,,14.2857142857143,16.6444740346205,,,,,,,,,,,,,,,,,,,,28.5714285714286
3,30000005415,,,,,,,1.68067226890756,34.9676278162666,72.436974789916,,,,,,,,,,,,,,,,,,,
3,30000008472,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,
3,30000009888,,,,,,,0.987654320987654,11.7617635499661,64.9382716049383,,,,,,,,,,,,,,,,,,,
3,30000058842,,,,,,,4.25531914893617,12.5210366879838,68.0851063829787,,,,,,,,,,,,,,,,,,,
3,30000058121,,,,,,,7.84313725490196,15.5153753103712,,,,,,,,,,,,,,,,,,,,47.0588235294118
3,30000057892,,,,,,,9.89010989010989,16.4114926053815,,,,,,,,,,,,,,,,,,,,
3,30000016111,,,,,,,4.44444444444444,20.5412762393341,,,,,,,,,,,,,,,,,,,,43.3333333333333
3,30000020226,,,,,,,8.10810810810811,29.0565244799328,,,,,,,,,,,,,,,,,,,,
3,30000022370,,,,,,,77.7777777777778,83.8474025974026,,,,,,,,,,,,,,,,,,,,
3,30000035043,,,,,,,1.60427807486631,10.4302570990023,,,,,,,,,,,,,,,,,,,,
3,30000058457,,,,,,,17.0212765957447,49.4509212270836,,,,,,,,,,,,,,,,,,,,22.2222222222222
3,30000003304,,,,,,,1.18577075098814,13.1393298059965,54.5454545454545,,,,,,,,,,,,,,,,,,,
3,30000035426,,,,,,,10.8910891089109,38.6197236900745,,,,,,,,,,,,,,,,,,,,21.7821782178218
3,30000013020,,,,,,,5.43933054393306,27.8863024915195,76.5690376569038,,,,,,,,,,,,,,,,,,,
3,30000000529,,,,,,,6.0,10.4605519431876,79.5,,,,,,,,,,,,,,,,,,,
3,30000020774,,,,,,,52.6315789473684,82.006458078165,,,,,,,,,,,,,,,,,,,,36.8421052631579
3,30000035172,,,,,,,4.16666666666667,24.3868394815553,,,,,,,,,,,,,,,,,,,,
3,30000012885,,,,,,,2.94117647058824,15.4888673765731,79.4117647058823,,,,,,,,,,,,,,,,,,,
3,30000019842,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,
3,30000016723,,,,,,,1.34228187919463,10.3587919158277,,,,,,,,,,,,,,,,,,,,
3,30000034182,,,,,,,20.0,29.9336333816462,,,,,,,,,,,,,,,,,,,,29.1666666666667
3,30000010212,,,,,,,7.14285714285714,11.6658665386462,50.0,,,,,,,,,,,,,,,,,,,28.5714285714286
3,30000016733,,,,,,,10.7142857142857,58.9201877934272,,,,,,,,,,,,,,,,,,,,28.5714285714286
3,30000034997,,,,,,,6.66666666666667,10.5871029836381,,,,,,,,,,,,,,,,,,,,
3,30000008564,,,,,,,10.0,34.7794649313088,,,,,,,,,,,,,,,,,,,,40.0
3,30000013421,,,,,,,0.851063829787234,15.1257653582899,,,,,,,,,,,,,,,,,,,,
3,30000058013,,,,,,,1.61662817551963,17.3375693886814,75.9815242494226,,,,,,,,,,,,,,,,,,,
3,30000009462,,,,,,,4.54545454545455,24.870557261957,,,,,,,,,,,,,,,,,,,,
3,30000009314,,,,,,,1.56739811912226,11.4260636100785,58.307210031348,,,,,,,,,,,,,,,,,,,
3,30000019351,,,,,,,10.5263157894737,21.7164179104478,,,,,,,,,,,,,,,,,,,,36.8421052631579
3,30000024920,,,,,,,8.14814814814815,11.8310308606683,,,,,,,,,,,,,,,,,,,,
3,30000058492,,,,,,,80.0,99.5390603660202,,,,,,,,,,,,,,,,,,,,
3,30000058191,,,,,,,16.6666666666667,21.8170337043176,,,,,,,,,,,,,,,,19.0,30.0,63.3333333333333,60.0,60.0
3,30000057275,,,,,,,3.94736842105263,24.0490006447453,,,,,,,,,,,,,,,,39.0,76.0,51.3157894736842,51.3157894736842,51.3157894736842
3,30000057990,,,,,,,16.6666666666667,60.4558969276511,,,,,,,,,,,,,,,,,,,,50.0
3,30000034108,,,,,,,27.5862068965517,53.6066121222241,,,,,,,,,,,,,,,,,,,,27.5862068965517
3,30000022460,,,,,,,50.0,54.4235924932976,,,,,,,,,,,,,,,,,,,,
3,30000005602,,,,,,,3.57142857142857,40.8126573175117,,,,,,,,,,,,,,,,,,,,
3,30000001497,,,,,,,22.7272727272727,77.3828996282528,36.3636363636364,,,,,,,,,,,,,,,,,,,27.2727272727273
3,30000018626,,,,,,,16.8421052631579,59.4907309657531,,,,,,,,,,,,,,,,,,,,25.2631578947368
3,30000017809,,,,,,,4.25531914893617,12.6048572056929,30.4964539007092,,,,,,,,,,,,,,,,,,,
3,30000008149,,,,,,,1.18168389955687,12.8672097466027,37.2230428360414,,,,,,,,,,,,,,,,,,,
3,30000035013,,,,,,,26.6666666666667,57.9457056675663,,,,,,,,,,,,,,,,8.0,15.0,53.3333333333333,53.3333333333333,53.3333333333333
3,30000058428,,,,,,,28.5714285714286,60.922981622961,,,,,,,,,,,,,,,,,,,,38.0952380952381
3,30000013652,,,,,,,3.33333333333333,11.1227427375033,76.6666666666667,,,,,,,,,,,,,,,,,,,
3,30000004516,,,,,,,12.5,51.1069293779057,,,,,,,,,,,,,,,,,,,,41.6666666666667
3,30000029546,,,,,,,1.35352884305511,18.1483146879851,31.0667096358363,,,,,,,,,,,,,,,,,,,
3,30000058932,,,,,,,6.25,18.8516510596353,,,,,,,,,,,,,,,,,,,,
3,30000008878,,,,,,,1.51821862348178,21.1594405037061,64.3724696356275,,,,,,,,,,,,,,,,,,,
3,30000034941,,,,,,,2.77777777777778,21.0691361654172,,,,,,,,,,,,,,,,,,,,
3,30000015808,,,,,,,4.79041916167665,21.7106961535152,,,,,,,,,,,,,,,,,,,,
3,30000026333,,,,,,,3.38983050847458,32.1988443141917,,,,,,,,,,,,,,,,,,,,
3,30000008188,,,,,,,11.5384615384615,23.5587342869528,,,,,,,,,,,,,,,,,,,,
3,30000011807,,,,,,,11.1111111111111,44.2984151526865,,,,,,,,,,,,,,,,53.0,72.0,73.6111111111111,73.6111111111111,73.6111111111111
3,30000058874,,,,,,,1.86915887850467,13.4344297308842,,,,,,,,,,,,,,,,,,,,23.3644859813084
3,30000015539,,,,,,,7.53424657534247,35.0044712720769,,,,,,,,,,,,,,,,,,,,
3,30000058630,,,,,,,8.33333333333333,35.4211663066955,,,,,,,,,,,,,,,,10.0,12.0,83.3333333333333,83.3333333333333,83.3333333333333
3,30000004945,,,,,,,3.7037037037037,17.046451580557,62.962962962963,,,,,,,,,,,,,,,,,,,
3,30000023772,,,,,,,41.6666666666667,67.1686746987952,,,,,,,,,,,,,,,,,,,,41.6666666666667
3,30000058653,,,,,,,7.69230769230769,20.9607673559242,,,,,,,,,,,,,,,,,,,,48.7179487179487
3,30000057733,,,,,,,6.66666666666667,23.5550277117973,46.6666666666667,,,,,,,,,,,,,,,8.0,15.0,53.3333333333333,53.3333333333333,53.3333333333333
3,30000035151,,,,,,,9.75609756097561,26.9824614000899,,,,,,,,,,,,,,,,,,,,43.9024390243902
3,30000013305,,,,,,,2.8,23.6470921068585,,,,,,,,4.41176470588235,,,,,,,,,,,,
3,30000034393,,,,,,,46.1538461538462,60.1337029186369,,,,,,,,,,,,,,,,,,,,38.4615384615385
3,30000057934,,,,,,,5.0,10.3356387915806,,,,,,,,,,,,,,,,,,,,26.25
3,30000034138,,,,,,,1.88679245283019,14.5494394335328,,,,,,,,,,,,,,,,,,,,
3,30000013879,,,,,,,3.41614906832298,24.0291296625222,,,,,,,,,,,,,,,,,,,,
3,30000022407,,,,,,,0.798403193612774,12.4524046350441,,,,,,,,,,,,,,,,,,,,
3,30000057141,,,,,,,2.85714285714286,10.8833206783093,,,,,,,,,,,,,,,,,,,,
3,30000035223,,,,,,,22.2222222222222,31.5048891008824,,,,,,,,,,,,,,,,,,,,
3,30000009486,,,,,,,23.2142857142857,57.4222272317403,,,,,,,,,,,,,,,,,,,,
3,30000023296,,,,,,,9.375,36.4940643714159,,,,,,,,,,,,,,,,,,,,35.9375
3,30000057027,,,,,,,1.61290322580645,13.6054421768707,,,,,,,,,,,,,,,,,,,,25.8064516129032
3,30000004526,,,,,,,1.49253731343284,16.53083636784,,,,,,,,,,,,,,,,,,,,37.3134328358209
3,30000058517,,,,,,,5.55555555555556,22.7825140576818,,,,,,,,,,,,,,,,,,,,
3,30000022669,,,,,,,3.2258064516129,30.1206896551724,90.3225806451613,,,,,,,,,,,,,,,,,,,
3,30000009719,,,,,,,4.05405405405405,33.2930682029363,,,,,,,,,,,,,,,,,,,,
3,30000016410,,,,,,,7.69230769230769,33.7732222934017,,,,,,,,,,,,,,,,,,,,
3,30000015484,,,,,,,8.33333333333333,18.5921717171717,67.7083333333333,,,,,,,,,,,,,,,,,,,
3,30000057444,,,,,,,58.3333333333333,77.0388431141752,,,,,,,,,,,,,,,,,,,,
3,30000058810,,,,,,,11.1111111111111,16.1125319693095,,,,,,,,,,,,,,,,,,,,22.2222222222222
3,30000058234,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,
3,30000090160,,,,,,,2.90598290598291,10.4696905468419,,,,,,,,,,,,,,,,,,,,
3,30000012165,,,,,,,1.0230179028133,15.3833032798869,52.9411764705882,,,,,,,,,,,,,,,,,,,
3,30000002945,,,,,,,10.0,15.5971479500891,,,,,,,,,,,,,,,,,,,,
3,30000035377,,,,,,,50.0,89.8843930635838,,,,,,,,,,,,,,,,,,,,
3,30000058085,,,,,,,9.04761904761905,22.8589516886065,,,,,,,,,,,,,,,,,,,,23.8095238095238
3,30000057562,,,,,,,42.8571428571429,34.8629504157684,,,,,,,,,,,,,,,,,,,,42.8571428571429
3,30000035355,,,,,,,10.0,48.7069934787497,,,,,,,,,,,,,,,,,,,,35.0
3,30000058454,,,,,,,3.7037037037037,21.1378457387002,,,,,,,,,,,,,,,,,,,,22.2222222222222
3,30000057941,,,,,,,8.51063829787234,29.3775809953595,,,,,,,,,,,,,,,,50.0,94.0,53.1914893617021,53.1914893617021,53.1914893617021
3,30000058736,,,,,,,5.55555555555556,15.7095709570957,36.1111111111111,,,,,,,,,,,,,,,,,,,33.3333333333333
3,30000001884,,,,,,,0.598802395209581,18.3279289440293,,,,,,,,3.6231884057971,,,,,,,,,,,,
3,322-3617992,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,
3,30000034957,,,,,,,20.0,37.6717112922002,,,,,,,,,,,,,,,,,,,,33.3333333333333
3,30000032286,,,,,,,4.91803278688525,26.7919546478217,,,,,,,,,,,,,,,,,,,,
3,30000003722,,,,,,,1.55038759689922,27.3077110429149,66.6666666666667,,,,,,,,,,,,,,,,,,,
3,30000057945,,,,,,,20.0,21.402637110644,,,,,,,,,,,,,,,,,,,,50.0
3,30000058296,,,,,,,7.40740740740741,26.6823489876502,37.037037037037,,,,,,,,,,,,,,,,,,,24.0
3,30000002409,,,,,,,1.92307692307692,18.6669180729707,51.9230769230769,,,,,,,,,,,,,,,,,,,
3,30000025886,,,,,,,8.33333333333333,49.0445859872611,,,,,,,,2.85714285714286,,,,,,,,,,,,
3,30000058261,,,,,,,22.8571428571429,18.8810255040726,,,,,,,,,,,,,,,,15.0,29.0,51.7241379310345,,48.2758620689655
3,30000001650,,,,,,,2.80373831775701,11.4614589994589,,,,,,,,,,,,,,,,,,,,28.9719626168224
3,30000008889,,,,,,,7.37704918032787,31.5572927381197,45.0819672131148,,,,,,,,,,,,,,,,,,,21.3114754098361
3,30000009538,,,,,,,1.2396694214876,14.5547712260229,,,,,,,,,,,,,,,,,,,,
3,30000058503,,,,,,,22.2222222222222,36.3167760074977,,,,,,,,,,,,,,,,,,,,44.4444444444444
3,30000035422,,,,,,,43.4782608695652,40.3421670580342,,,,,,,,,,,,,,,,,,,,26.0869565217391
3,30000001756,,,,,,,20.0,26.8433734939759,,,,,,,,,,,,,,,,11.0,20.0,55.0,55.0,55.0
3,30000026906,,,,,,,12.5,29.2874465873657,,,,,,,,,,,,,,,,,,,,32.8125
3,30000030846,,,,,,,3.09278350515464,15.8211832750934,,,,,,,,,,,,,,,,,,,,
3,30000034805,,,,,,,7.8125,21.0402718097332,,,,,,,,,,,,,,,,39.0,64.0,60.9375,60.9375,60.9375
3,30000010623,,,,,,,2.12765957446809,11.5413253909159,31.9148936170213,,,,,,,,,,,,,,,,,,,
3,30000035286,,,,,,,30.0,58.5401459854015,,,,,,,,,,,,,,,,6.0,10.0,60.0,60.0,60.0
3,30000057098,,,,,,,40.0,90.1293723047437,,,,,,,,,,,,,,,,,,,,
3,30000011003,,,,,,,4.08163265306122,23.6509758897819,,,,,,7.31707317073171,,4.8780487804878,,,,,,,,,,,,
3,30000058279,,,,,,,2.54777070063694,14.0354126537265,,,,,,,,,,,,,,,,,,,,
3,30000028793,,,,,,,4.25531914893617,29.3427230046948,,,,,,,,,,,,,,,,,,,,27.6595744680851
3,30000028866,,,,,,,10.4761904761905,39.9061251045636,,,,,,,,,,,,,,,,,,,,32.3809523809524
3,30000017933,,,,,,,2.40384615384615,13.6749613628076,,,,,,,,,,,,,,,,,,,,
3,30000008152,,,,,,,4.31778929188256,18.3540342071556,,,,,,,,,,,,,,,,,,,,
3,30000022034,,,,,,,7.34463276836158,18.1784247853677,,,,,,,,,,,,,,,,,,,,
3,30000058230,,,,,,,2.77777777777778,29.6493712001333,,,,,,,,,,,,,,,,,,,,
3,30000058291,,,,,,,84.8484848484848,86.8323545861298,,,,,,,,,,,,,,,,,,,,
3,30000058699,,,,,,,5.55555555555556,11.4572810888404,,,,,,,,,,,,,,,,,,,,
3,30000000402,,,,,,,4.27350427350427,16.454802259887,,,,,,,,,,,,,,,,,,,,29.9145299145299
3,30000034620,,,,,,,3.7037037037037,22.8658536585366,,,,,,,,,,,,,,,,16.0,27.0,59.2592592592593,59.2592592592593,59.2592592592593
3,30000058040,,,,,,,10.2564102564103,55.9070143988897,,,,,,,,,,,,,,,,,,,,35.8974358974359
3,30000034573,,,,,,,11.4285714285714,47.3598553345389,,,,,,,,,,,,,,,,,,,,22.8571428571429
3,30000013292,,,,,,,1.76678445229682,17.0161394866477,52.4734982332155,,,,,,,,,,,,,,,,,,,
3,30000020164,,,,,,,12.5,3.32533424751457,,,,,,,,,,,,,,,,,,,,50.0
3,30000008283,,,,,,,6.75675675675676,11.9741680868239,,,,,,,,1.5625,,,,,,,,,,,,
3,30000032773,,,,,,,2.14285714285714,24.3849504966201,,,,,,,,,,,,,,,,,,,,
3,30000058596,,,,,,,1.23456790123457,19.4832907823039,48.3024691358025,,,,,,,,,,,,,,,,,,,
3,30000034241,,,,,,,5.29411764705882,24.7036637931034,,,,,,,,,,,,,,,,,,,,21.4285714285714
3,30000019434,,,,,,,11.6279069767442,35.6509884117246,,,,,,,,,,,,,,,,,,,,27.906976744186
3,30000020741,,,,,,,5.93824228028503,36.4068211051821,,,,,,,,,,,,,,,,,,,,
3,30000012331,,,,,,,5.88235294117647,23.834453874132,,,,,,,,,,,,,,,,,,,,20.2380952380952
3,30000058615,,,,,,,13.7254901960784,30.1404853128991,,,,,,,,,,,,,,,,,,,,37.5
3,30000035428,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,
3,30000033761,,,,,,,1.96078431372549,11.6668901703098,,,,,,,,,,,,,,,,,,,,
3,30000033026,,,,,,,22.2222222222222,21.7636022514071,,,,,,,,,,,,,,,,,,,,44.4444444444444
3,30000011608,,,,,,,3.87096774193548,11.072892616501,,,,,,,,,,,,,,,,,,,,
3,30000058390,,,,,,,59.2039800995025,45.0601069846809,,,,,,,,,,,,,,,,,,,,34.7826086956522
3,30000058249,,,,,,,2.33644859813084,31.9432464308976,,,,,,,,,,,,,,,,,,,,
3,30000058657,,,,,,,25.0,9.87654320987654,,,,,,,,,,,,,,,,3.0,4.0,75.0,75.0,75.0
3,30000023966,,,,,,,51.2915129151292,81.9194671132384,,,,,,,,,,,,,,,,,,,,
3,30000020776,,,,,,,6.72268907563025,36.5204974117927,,,,,,,,,,,,,,,,,,,,
3,30000057732,,,,,,,20.0,26.0,,,,,,,,,,,,,,,,,,,,
3,30000033753,,,,,,,2.77008310249307,25.1857058419464,,,,,,,,,,,,,,,,,,,,
3,30000058434,,,,,,,27.2727272727273,25.8385630815841,,,,,,,,,,,,,,,,,,,,
3,30000022559,,,,,,,1.28913443830571,11.5695083158333,56.9060773480663,,,,,,,,,,,,,,,,,,,
3,30000058412,,,,,,,16.1290322580645,24.5824246311738,,,,,,,,,,,,,,,,,,,,
3,30000035444,,,,,,,16.9811320754717,70.2932512051419,32.0754716981132,,,,,,,,,,,,,,,,,,,42.1052631578947
3,30000007586,,,,,,,7.79220779220779,21.2897848622181,,,,,,,,,,,,,,,,,,,,
3,30000020473,,,,,,,0.769230769230769,29.3592862935929,,,,,,,,,,,,,,,,,,,,
3,30000008468,,,,,,,7.75862068965517,18.8260265367117,,,,,,,,,,,,,,,,,,,,23.6842105263158
3,30000022257,,,,,,,1.33432171979244,15.6778066902844,64.7887323943662,,,,,,,,,,,,,,,,,,,
3,30000019540,,,,,,,3.65853658536585,14.6688080985059,,,,,,,,,,,,,,,,,,,,
3,30000001071,,,,,,,4.76190476190476,23.7388724035608,,,,,,,,,,,,,,,,12.0,21.0,57.1428571428571,57.1428571428571,57.1428571428571
3,30000057696,,,,,,,5.26315789473684,35.8641291578559,,,,,,,,,,,,,,,,105.0,133.0,78.9473684210526,78.1954887218045,78.1954887218045
3,30000058722,,,,,,,22.2222222222222,42.4210387207612,,,,,,,,,,,,,,,,11.0,18.0,61.1111111111111,61.1111111111111,61.1111111111111
3,30000014333,,,,,,,4.36893203883495,18.0841023489933,,,,,,,,,,,,,,,,,,,,
3,30000019001,,,,,,,3.03030303030303,16.2927487786063,64.6464646464647,,,,,,,,,,,,,,,,,,,
3,30000014029,,,,,,,20.0,54.6772836149414,,,,,,,,,,,,,,,,26.0,40.0,65.0,65.0,65.0
3,30000009319,,,,,,,0.34965034965035,21.7135850406172,83.9160839160839,,,,,,,,,,,,,,,,,,,
3,30000058374,,,,,,,17.6470588235294,41.152172309508,,,,,,,,,,,,,,,,,,,,47.0588235294118
3,30000008761,,,,,,,0.680272108843537,10.1626016260163,64.6258503401361,,,,,,,,,,,,,,,,,,,21.0884353741497
3,30000057899,,,,,,,10.0,64.3343419062027,,,,,,,,,,,,,,,,7.0,10.0,70.0,70.0,70.0
3,30000020884,,,,,,,66.6666666666667,84.1254577061064,,,,,,,,,,,,,,,,,,,,
3,30000057787,,,,,,,19.5121951219512,65.1574279379157,,,,,,,,,,,,,,,,,,,,39.0243902439024
3,30000058041,,,,,,,5.98290598290598,19.7194076383476,,,,,,,,,,,,,,,,,,,,20.5128205128205
3,30000011507,,,,,,,3.26086956521739,16.1629501701631,51.6304347826087,,,,,,,,,,,,,,,,,,,
3,30000058340,,,,,,,10.5263157894737,26.8450656212715,,,,,,,,,,,,,,,,,,,,
3,30000035545,,,,,,,8.51063829787234,74.0310977024832,,,,,,,,,,,,,,,,,,,,
3,30000058772,,,,,,,36.3636363636364,47.6978417266187,,,,,,,,,,,,,,,,,,,,36.3636363636364
3,30000032287,,,,,,,33.3333333333333,84.8858355223278,,,,,,,,,,,,,,,,,,,,27.7777777777778
3,30000058438,,,,,,,3.2258064516129,22.4547856126804,,,,,,,,,,,,,,,,,,,,36.8421052631579
3,30000018384,,,,,,,3.7037037037037,32.7064595257563,62.962962962963,,,,,,,,,,,,,,,,,,,
3,30000022441,,,,,,,14.3933955491744,62.2413511559008,,401.0,,,,,,,,,,,,,,,,,,
3,30000018958,,,,,,,8.13953488372093,37.523508613556,36.046511627907,,,,,,,,,,,,,,,,,,,
3,399-0057240,,,,,,,2.15827338129496,11.3377324535093,,,,,,,,,,,,,,,,,,,,
3,30000034869,,,,,,,4.16666666666667,27.3922065944201,,,,,,,,,,,,,,,,,,,,25.0
3,30000015229,,,,,,,52.9411764705882,89.5097037793667,,,,,,,,,,,,,,,,,,,,
3,30000029012,,,,,,,9.57854406130268,42.6953797461587,,,,,,,,,,,,,,,,,,,,22.2222222222222
3,30000026627,,,,,,,10.6382978723404,32.4275769144397,,,,,,,,,,,,,,,,,,,,45.1612903225806
3,30000034993,,,,,,,16.1290322580645,59.7557512070435,,,,,,,,,,,,,,,,17.0,31.0,54.8387096774194,54.8387096774194,54.8387096774194
3,30000005962,,,,,,,3.7344398340249,16.9153906047236,58.9211618257261,,,,,,,,,,,,,,,,,,,
3,30000009751,,,,,,,35.4166666666667,46.2941389145543,,,,,,,,,,,,,,,,27.0,48.0,56.25,56.25,56.25
3,30000029941,,,,,,,5.58659217877095,16.1829922392353,,,,,,,,,,,,,,,,,,,,
3,30000033519,,,,,,,10.5263157894737,24.609375,42.1052631578947,,,,,,,,,,,,,,,,,,,
3,30000015614,,,,,,,2.88808664259928,25.2935173690744,,,,,,,,,,,,,,,,,,,,
3,30000058783,,,,,,,30.4347826086957,93.3098801502594,,,,,,,,,,,,,,,,13.0,23.0,56.5217391304348,56.5217391304348,56.5217391304348
3,30000022221,,,,,,,16.0583941605839,45.6987987565803,,,,,,,,,,,,,,,,,,,,23.3576642335766
3,30000057607,,,,,,,10.2564102564103,17.3577304012087,,,,,,,,,,,,,,,,,,,,33.3333333333333
3,30000020041,,,,,,,1.86915887850467,14.2918778988243,54.2056074766355,,,,,,,,,,,,,,,,,,,
3,30000008898,,,,,,,3.57142857142857,11.6169913165923,,,,,,,,,,,,,,,,,,,,
3,30000014995,,,,,,,1.67597765363128,10.0686068732183,42.4581005586592,,,,,,,,,,,,,,,,,,,
3,30000018361,,,,,,,5.55555555555556,28.7177993056061,,,,,,,,,,,,,,,,,,,,
3,30000057358,,,,,,,23.5294117647059,52.8122080348801,,,,,,,,,,,,,,,,,,,,38.2352941176471
3,30000008537,,,,,,,22.5,55.0222312045271,,,,,,,,,,,,,,,,,,,,25.0
3,30000010781,,,,,,,50.0,63.1298725993535,,,,,,,,,,,,,,,,,,,,
3,30000020537,,,,,,,16.6666666666667,80.450522928399,,,,,,,,,,,,,,,,,,,,
3,30000015032,,,,,,,44.7368421052632,70.5877403340486,,,,,,,,,,,,,,,,,,,,50.0
3,30000023992,,,,,,,1.95838433292534,14.9037612572841,,,,,,,,,,,,,,,,,,,,
3,30000058105,,,,,,,1.8348623853211,14.1963100430766,38.0733944954128,,,,,,,,,,,,,,,,,,,24.3119266055046
3,30000034092,,,,,,,7.31707317073171,60.3735562227812,,,,,,,,,,,,,,,,,,,,
3,30000057904,,,,,,,16.6666666666667,23.4593594635218,,,,,,,,,,,,,,,,15.0,18.0,83.3333333333333,83.3333333333333,83.3333333333333
3,30000033539,,,,,,,17.3333333333333,52.2667365583346,,,,,,,,,,,,,,,,,,,,45.3333333333333
3,30000035476,,,,,,,5.26315789473684,40.2703391991839,,,,,,,,,,,,,,,,,,,,24.5614035087719
3,30000028405,,,,,,,1.34453781512605,14.3810833017318,89.9159663865546,,,,,,,,,,,,,,,,,,,
