year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q064,arid
2013,3,,,,,,,4.0,2.0,1.0,,,8.0,,,13.0,,,,,,,,,30000017874
2013,3,,,,,,,4.0,,1.0,,2.0,,,,50.0,,,,,,,,,30000034566
2013,3,,,,,,,1.0,,,,,,,,15.0,,,,,,,,,30000005602
2013,3,,,,,,,5.0,,,,,2.0,,,12.0,,,,,,,,,30000058651
2013,3,,,,,,,1.0,,,,,,,,7.0,,,,,,,,,30000011159
2013,3,,,,,,,1.0,,,,,,,,10.0,,,,,,,,,30000012493
2013,2,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,20002939391
2013,3,,,,,,,3.0,1.0,1.0,,,,,,42.0,,,,,,,,,30000000313
2013,2,,,,,,,3.0,,,,,1.0,,,35.0,,,,,,,,,20000813947
2013,2,,,,,,,5.0,,,,1.0,27.0,,,28.0,,,,,1.0,,,,20002347044
2013,3,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,30000058617
2013,3,,,,,,,2.0,,,,,3.0,,,14.0,,,,,,,,,30000016940
2013,3,,,,,,,1.0,2.0,2.0,,1.0,,,,22.0,,,,,,,,,30000004160
2013,3,,,,,,,2.0,,1.0,,,,,,40.0,,,,,,,,,30000035236
2013,3,,,,,,,5.0,,,,,,,,6.0,,,,,,,,,30000035345
2013,3,,,,,,,2.0,,,,,,,,6.0,,,,,,,,,30000000741
2013,3,,,,,,,21.0,1.0,,,,,,,39.0,,,,,,,,,30000028915
2013,3,,,,,,,1.0,,,,,,,,20.0,,,,,3.0,,,,30000003086
2013,5,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,50000061623
2013,3,,,,,,,2.0,,,,,17.0,,,19.0,,,,,1.0,,,,30000014982
2013,3,,,,,,,1.0,,,,1.0,,,,30.0,,1.0,,,,,,,30000026760
2013,3,,,,,,,1.0,1.0,1.0,,,,1.0,,121.0,,,,,,,,,30000000058
2013,3,,,,,,,1.0,2.0,1.0,,1.0,,,,16.0,,,,,,,,,30000000340
2013,3,,,,,,,2.0,,6.0,,,,,,23.0,,,,,,,,,30000057484
2013,3,,,,,,,1.0,,,,,,,,18.0,,,,,,,,,30000057841
2013,3,,,,,,,3.0,,,,,,,,5.0,,,,,,,,,30000058664
2013,3,,,,,,,2.0,,,,,2.0,,,4.0,,,,,,,,,30000019351
2013,3,,,,,,,15.0,,1.0,,,,,2.0,26.0,,,,,,,,,30000058724
2013,1,,,,,,,1.0,,,,1.0,,,,39.0,,,,,,,,,10000013443
2013,3,,,,,,,1.0,,,,,,,,5.0,,,,,1.0,,,,30000008202
2013,3,,,,,,,4.0,,,,,3.0,,,13.0,,,,,,,,,30000058722
2013,3,,,,,,,8.0,,,,,,,,28.0,,,,,,,,,30000014333
2013,5,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,50000014565
2013,5,,,,,,,5.0,,2.0,,,1.0,,,4.0,,,,,,,,,50000066331
2013,1,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,10000018431
2013,3,,,,,,,2.0,,,,,,,,,,,,,,,,,30000008542
2013,3,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,30000008534
2013,3,,,,,,,8.0,,,,,4.0,,,19.0,,,,,,,,,30000011739
2013,3,,,,,,,1.0,1.0,1.0,,,2.0,,,6.0,,,,,,,,,30000026689
2013,1,,,,,,,4.0,,1.0,,,8.0,,,37.0,,,,,,,,,10000708050
2013,5,,,,,,,18.0,,,,,,,,31.0,,,,,,,,,50000067278
2013,3,,,,,,,3.0,1.0,,,,13.0,,,12.0,,,,,1.0,,,,30000012236
2013,2,,,,,,,1.0,,,,,1.0,,,28.0,,,,,,,,,20003027763
2013,3,,,,,,,6.0,,,,,,,,26.0,,,,,,,,,30000031158
2013,3,,,,,,,3.0,,,,,1.0,,,15.0,,,,,,,,,30000058621
2013,1,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,10000024626
2013,1,,,,,,,3.0,,,,,,,,,,,,,,,,,10000023950
2013,3,,,,,,,5.0,,,,,1.0,,,4.0,,,,,,,,,30000018584
2013,1,,,,,,,2.0,,,,,,,,16.0,,,,,,,,,10000712117
2013,3,,,,,,,1.0,,,,,1.0,,,22.0,,,,,,,,,30000034240
2013,3,,,,,,,5.0,2.0,,,7.0,23.0,,3.0,97.0,,,,,2.0,,,,30000008904
2013,3,,,,,,,8.0,,,,1.0,3.0,,,10.0,,,,,,,,,30000022282
2013,1,,,,,,,10.0,,,,,10.0,,,15.0,,,,,,,,,10000023574
2013,3,,,,,,,6.0,,,,,6.0,,,70.0,,,,,,,,,30000007404
2013,3,,,,,,,5.0,,1.0,,,,,,2.0,,,,,,,,,30000033216
2013,9,,,,,,,1.0,,,,,10.0,,,6.0,,,,,,,,,999-0016941
2013,1,,,,,,,9.0,1.0,,,,,,,9.0,,,,,,,,,10000716697
2013,3,,,,,,,12.0,,,,,3.0,,,10.0,,,,,,,,,30000034259
2013,3,,,,,,,13.0,,3.0,,,6.0,,,17.0,,,,,,,,,30000011729
2013,3,,,,,,,5.0,,,,1.0,,,,20.0,,,,,,,,,30000011608
2013,3,,,,,,,1.0,,1.0,,1.0,,,,18.0,,,,,,,,,30000000156
2013,5,,,,,,,2.0,,,,,1.0,,,53.0,,,,,,,,,50000017429
2013,3,,,,,,,2.0,1.0,1.0,,,9.0,,,13.0,,,,,,,,,30000012163
2013,2,,,,,,,2.0,,,,,,,,18.0,,,,,,,,,20003415463
2013,3,,,,,,,6.0,,,,,1.0,,,7.0,,,,,,,,,30000020040
2013,3,,,,,,,9.0,,,,,,,,4.0,,,,,,,,,30000028258
2013,1,,,,,,,4.0,4.0,,,,,,,39.0,,,,,,,,,10000718028
2013,2,,,,,,,7.0,1.0,1.0,,,43.0,,,46.0,,,,,,,,,20000463650
2013,3,,,,,,,4.0,,,,,,,,18.0,,,,,,,,,30000001895
2013,1,,,,,,,2.0,,,,,,,,18.0,,,,,,,,,10000006776
2013,9,,,,,,,1.0,,,,,,,,6.0,,,,,,,,,999-0026607
2013,5,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,50000067875
2013,3,,,,,,,8.0,,,,,,,,,,,,,,,,,30000034496
2013,3,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,30000026263
2013,2,,,,,,,3.0,,,,2.0,3.0,,,21.0,,,,,,,,,20000710176
2013,3,,,,,,,10.0,2.0,,,,,,1.0,79.0,,,,,,,,,30000014704
2013,3,,,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,30000000893
2013,3,,,,,,,5.0,,,,,2.0,,,7.0,,,,,,,,,30000034182
2013,2,,,,,,,7.0,,,,1.0,3.0,,,119.0,,,,,,,,,20000185859
2013,3,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,30000058778
2013,3,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,30000015966
2013,2,,,,,,,1.0,,,,,,,,22.0,,,,,,,,,20003567269
2013,3,,,,,,,19.0,,,,,,,,74.0,,,,,,,,,30000035497
2013,3,,,,,,,2.0,,,,,,,,15.0,,,,,,,,,30000058395
2013,1,,,,,,,40.0,,,,,,,,,,,,,,,,,10000706896
2013,3,,,,,,,2.0,1.0,1.0,,,11.0,,,22.0,,,,,,,,,30000002326
2013,3,,,,,,,13.0,,,,,1.0,,1.0,13.0,,,,,,,,,30000018361
2013,3,,,,,,,4.0,,,,,4.0,,,36.0,,,,,,,,,30000058785
2013,3,,,,,,,7.0,,,,,,,,8.0,,,,,,,,,30000023030
2013,3,,,,,,,3.0,,1.0,1.0,1.0,6.0,,,25.0,,,,,,,,,30000007714
2013,3,,,,,,,4.0,,,,,55.0,,,76.0,,,,,,,,,30000011771
2013,3,,,,,,,2.0,,1.0,,,3.0,,,16.0,,,,,,,,,30000004626
2013,1,,,,,,,1.0,,,,,,,,,,,,,,,,,10000014255
2013,3,,,,,,,1.0,,,,,2.0,,,2.0,,,,,,,,,30000011759
2013,3,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,30000033440
2013,3,,,,,,,6.0,2.0,,,,1.0,,,12.0,,,,,,,,,30000057033
2013,5,,,,,,,4.0,,,,,,,,6.0,,,,,,,,,50000068048
2013,3,,,,,,,1.0,,,,,,,,42.0,,,,,1.0,,,,30000013625
2013,3,,,,,,,3.0,1.0,,,2.0,,,,23.0,,,,,,,,,30000010936
2013,1,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,10000013543
2013,3,,,,,,,10.0,,,,1.0,,1.0,,30.0,,,,,,,,,30000003387
2013,3,,,,,,,1.0,,,,,1.0,,,13.0,,,,,,,,,30000010685
2013,3,,,,,,,1.0,,,,,,,,,,,,,,,,,30000020537
2013,3,,,,,,,1.0,,,,2.0,,,,5.0,,,,,,,,,30000012717
2013,3,,,,,,,1.0,,,,1.0,1.0,,,16.0,,,,,,,,,30000012426
2013,3,,,,,,,2.0,2.0,,,,,,,4.0,,,,,,,,,30000058517
2013,5,,,,,,,5.0,,,,,,,,3.0,,,,,,,,,50000003526
2013,3,,,,,,,1.0,,,,,2.0,,,18.0,,,,,,,,,30000021874
2013,1,,,,,,,6.0,,,,,4.0,,,35.0,,,,,,,,,10000016752
2013,3,,,,,,,2.0,,,,,,,,21.0,,,,,,,,,30000057785
2013,3,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,30000026340
2013,3,,,,,,,1.0,,,,2.0,,,,11.0,,,,,,,,,30000011225
2013,3,,,,,,,2.0,,,,,14.0,,,11.0,,,,,,,,,30000011603
2013,1,,,,,,,14.0,,,,,16.0,,,224.0,,,,,,,,,10000014991
2013,2,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,20003129902
2013,1,,,,,,,3.0,,1.0,,,,,,15.0,,,,,,,,,10000023871
2013,3,,,,,,,1.0,1.0,,,,,,,46.0,,,,,,,,,30000017041
2013,3,,,,,,,17.0,,,,,,,,36.0,,,,,,,,,30000023286
2013,2,,,,,,,5.0,,2.0,,,1.0,1.0,,5.0,,,,,,,,,20000286279
2013,1,,,,,,,2.0,,,,,,,,6.0,,,,,,,,,10000023834
2013,3,,,,,,,1.0,,,,,1.0,,,32.0,,,,,,,,,30000019645
2013,1,,,,,,,5.0,,,1.0,,,,,14.0,,,,,,,,,10000717968
2013,1,,,,,,,13.0,,,1.0,2.0,3.0,,,34.0,,,,,,,,,10000010408
2013,3,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,30000058401
2013,1,,,,,,,3.0,,2.0,,,,,,25.0,,,,,,,,,10000023827
2013,1,,,,,,,11.0,,,,,,2.0,,56.0,,,,,,,,,10000024403
2013,3,,,,,,,1.0,,,,,6.0,,1.0,21.0,,,,,,,,,30000017736
2013,3,,,,,,,6.0,,,,,,,,33.0,,,,,,,,,30000024655
2013,2,,,,,,,1.0,,,,,,,,18.0,,,,,,,,,20000909055
2013,2,,,,,,,1.0,,,,,,,,,,,,,,,,,20003370133
2013,3,,,,,,,6.0,,,,,,,,10.0,,,,,,,,,30000017378
2013,3,,,,,,,4.0,,,,,,,,8.0,,,,,,,,,30000058672
2013,1,,,,,,,3.0,1.0,,,,2.0,,,10.0,,,,,,,,,10000023870
2013,3,,,,,,,6.0,,1.0,,,,,,8.0,,,,,,,,,30000033645
2013,1,,,,,,,1.0,,,,,,,,,,,,,,,,,10000702397
2013,3,,,,,,,12.0,,,,,1.0,,,29.0,,,,,,,,,30000029847
2013,5,,,,,,,1.0,,,,,,,,47.0,,,,,,,,,50000063283
2013,3,,,,,,,9.0,,,,,,,,3.0,,,,,,,,,30000015229
2013,5,,,,,,,9.0,4.0,,,1.0,,,,24.0,,,,,,,,,50000063829
2013,3,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,30000034445
2013,2,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,20000633640
2013,5,,,,,,,1.0,,,,,,,,,,,,,,,,,50000067669
2013,5,,,,,,,12.0,1.0,1.0,,2.0,,,2.0,21.0,,,,6.0,5.0,2.0,,,50000003025
2013,9,,,,,,,4.0,4.0,9.0,,2.0,,1.0,,101.0,,,,,,,,,90003041974
2013,2,,,,,,,6.0,,,,,,,,2.0,,,,,,,,,20000026765
2013,1,,,,,,,4.0,,2.0,1.0,,,,,116.0,,,,,6.0,,,,10000006207
2013,1,,,,,,,1.0,,,,,,,,,,,,,,,,,10000708063
2013,3,,,,,,,3.0,2.0,,,,,,,10.0,,,,,,,,,30000019681
2013,2,,,,,,,1.0,1.0,,,2.0,4.0,,6.0,18.0,,,,,,,,,20000427241
2013,3,,,,,,,2.0,,,,,,,,126.0,,,,,9.0,,,,30000018519
2013,1,,,,,,,14.0,,,,,,,3.0,31.0,,,,,,,,,10000010735
2013,1,,,,,,,7.0,,,,,,,,,,,,,,,,,10000016629
2013,3,,,,,,,5.0,2.0,,,,,,,37.0,,,,,3.0,,,,30000027711
2013,3,,,,,,,11.0,1.0,11.0,,,6.0,,1.0,50.0,,,,,,,,,30000033022
2013,9,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,90000528241
2013,3,,,,,,,1.0,,,,,,1.0,,18.0,,,,,,,,,30000057027
2013,2,,,,,,,2.0,12.0,,,,1.0,,,18.0,,,,,,,,,20000580155
2013,3,,,,,,,1.0,,,,,,,,7.0,,,,,,,,,30000057899
2013,5,,,,,,,17.0,,,,,,,,15.0,,,,,,,,,50000005912
2013,3,,,,,,,2.0,,1.0,,,,,,3.0,,,,,,,,,30000008188
2013,2,,,,,,,6.0,,,,,2.0,,,66.0,1.0,,,,,,,,20000671147
2013,3,,,,,,,1.0,,,1.0,,,,,23.0,,,,,,,,,30000057336
2013,3,,,,,,,2.0,,,,,8.0,,,15.0,,,,,,,,,30000028793
2013,1,,,,,,,5.0,,,,,,,,7.0,,,,,,,,,199-0058198
2013,3,,,,,,,2.0,,,,1.0,,,,6.0,,,,,,,,,30000013565
2013,3,,,,,,,3.0,2.0,,,1.0,,,1.0,7.0,,,,1.0,1.0,,,,30000034517
2013,3,,,,,,,1.0,,,,1.0,16.0,,,20.0,,,,,1.0,,,,30000009366
2013,1,,,,,,,4.0,,,,,14.0,,,30.0,,,,,,,,,10000023852
2013,3,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,30000013232
2013,5,,,,,,,1.0,1.0,,,,,,,16.0,,,,,2.0,,,,50000064049
2013,3,,,,,,,8.0,,,,,22.0,,,22.0,,,,,,,,,30000034038
2013,3,,,,,,,7.0,,2.0,,,13.0,,,19.0,,,,,,,,,30000057113
2013,3,,,,,,,2.0,,,,,,,,6.0,,,,,,,,,30000090148
2013,3,,,,,,,1.0,,,,,,,,5.0,,,,,,,,,30000009647
2013,3,,,,,,,1.0,,1.0,,,,,,33.0,,,,,8.0,,,,30000058382
2013,3,,,,,,,1.0,,,,,1.0,,,17.0,,,,,,,,,30000027254
2013,1,,,,,,,1.0,2.0,1.0,,,,,,7.0,,,,,,,,,10000024861
2013,3,,,,,,,2.0,,,,,1.0,1.0,,7.0,,,,,,,,,30000057141
2013,3,,,,,,,2.0,,1.0,,,1.0,,,2.0,,,,,,,,,30000023864
2013,3,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,30000014823
2013,3,,,,,,,4.0,1.0,,,,,,,8.0,,,,,,,,,30000034685
2013,3,,,,,,,19.0,,9.0,,1.0,12.0,,,182.0,,,,,,,,,30000012181
2013,2,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,20003198421
2013,3,,,,,,,1.0,,,,,,,,19.0,,,,,,,,,30000057131
2013,3,,,,,,,5.0,,,,,,,,13.0,,,,,,,,,30000019434
2013,3,,,,,,,4.0,1.0,,,,,1.0,2.0,63.0,,,,,,,,,30000016858
2013,3,,,,,,,4.0,,,,,,,,10.0,,,,,,,,,30000035545
2013,3,,,,,,,5.0,4.0,,2.0,,1.0,,1.0,23.0,,,,,,,,,30000015562
2013,3,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,30000058279
2013,2,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,20000155777
2013,3,,,,,,,1.0,,,,,1.0,,,16.0,,,,,1.0,,,,30000055130
2013,3,,,,,,,3.0,,1.0,,,,,,11.0,,,,,,,,,30000018508
2013,2,,,,,,,3.0,,,,,,,,,,,,,,,,,20000121679
2013,2,,,,,,,2.0,,1.0,,,3.0,,,17.0,,,,,,,,,20000906559
2013,3,,,,,,,6.0,,,,,,,,12.0,,,,,,,,,30000058299
2013,3,,,,,,,2.0,3.0,,,,,,,10.0,,,,,,,,,30000058561
2013,1,,,,,,,8.0,,,,,,,,7.0,,,,,,,,,10000014252
2013,1,,,,,,,1.0,,,,,,,,24.0,,,,,,,,,10000006707
2013,3,,,,,,,1.0,,,,,,,,24.0,,,,,,,,,30000034162
2013,3,,,,,,,2.0,,,,,3.0,,,3.0,,,,,,,,,30000058340
2013,2,,,,,,,4.0,,,,,,,,29.0,,,,,,,,,20000604024
2013,3,,,,,,,4.0,,,,,,,,2.0,,,,,,,,,30000030056
2013,3,,,,,,,6.0,,,,,,,,41.0,,,,,,,,,30000021952
2013,1,,,,,,,2.0,,,,,,,,,,,,,,,,,10000717022
2013,5,,,,,,,3.0,48.0,,,,,,1.0,19.0,,,,1.0,2.0,,,,50000011393
2013,1,,,,,,,2.0,,,,,1.0,,1.0,15.0,,,,,,,,,10000013944
2013,3,,,,,,,2.0,,1.0,,,,,,3.0,,,,,,,,,30000058411
2013,3,,,,,,,15.0,,2.0,,,,,1.0,20.0,,,,,,,,,30000035367
2013,3,,,,,,,10.0,,,5.0,,,,,3.0,,,,,,,,,30000035566
2013,3,,,,,,,3.0,9.0,,,,,,1.0,27.0,,,,,,,,,30000016119
2013,3,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,30000016308
2013,5,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,50000063196
2013,3,,,,,,,1.0,,,,,1.0,,,27.0,,,,,,,,,30000058728
2013,3,,,,,,,5.0,2.0,1.0,,,2.0,,,27.0,,,,,2.0,,,,30000018637
2013,3,,,,,,,2.0,,,,1.0,10.0,,1.0,8.0,,,,,1.0,,,,30000005768
2013,3,,,,,,,1.0,,,,,1.0,,1.0,27.0,,,,,2.0,,,,30000010214
2013,3,,,,,,,3.0,,,,,,1.0,,5.0,,,,,,,,,30000057711
2013,3,,,,,,,14.0,,1.0,,2.0,,,,56.0,,,,,3.0,,,,30000012874
2013,3,,,,,,,2.0,1.0,,,,,,,12.0,,,,,,,,,30000018344
2013,1,,,,,,,3.0,,,,,,,,28.0,,1.0,,,,,,,10000024636
2013,3,,,,,,,1.0,,,,1.0,,,,12.0,,,,,,,,,30000029800
2013,7,,,,,,,1.0,,,,,,,,103.0,,,,,,,,,726-1195833
2013,2,,,,,,,1.0,1.0,,,,,,,17.0,,,,,,,,,20000687951
2013,3,,,,,,,2.0,4.0,1.0,1.0,,,,,45.0,,,,,,,,,30000005956
2013,3,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,30000023544
2013,3,,,,,,,1.0,,,,,15.0,,1.0,26.0,,,,,,,,,30000010825
2013,3,,,,,,,1.0,,,,,,,,30.0,,,,,,,,,30000001720
2013,2,,,,,,,1.0,,,,,,,,5.0,,,,,,,,,20000695349
2013,3,,,,,,,8.0,,,,,1.0,,,33.0,,,,,,,,,30000034934
2013,3,,,,,,,6.0,4.0,1.0,,3.0,1.0,,,30.0,,,,,,,,,30000017809
2013,3,,,,,,,12.0,,2.0,,,2.0,,,39.0,,,,,,,,,30000029056
2013,3,,,,,,,8.0,,5.0,,,5.0,,,23.0,,,,,1.0,,,,30000058776
2013,1,,,,,,,2.0,,1.0,,,4.0,,2.0,36.0,,,,,,,,,10000001950
2013,2,,,,,,,3.0,,,,,,,,11.0,,,,,,,,,20003029589
2013,1,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,10000010470
2013,3,,,,,,,2.0,,4.0,,,,1.0,,27.0,,,,,,,,,30000005271
2013,3,,,,,,,1.0,,1.0,,,,,,4.0,,,,,,,,,30000013652
2013,3,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,30000028531
2013,3,,,,,,,2.0,2.0,1.0,1.0,,,,,42.0,,,,,,,,,30000005796
2013,1,,,,,,,1.0,,1.0,,,9.0,,,8.0,,,,,,,,,10000017002
2013,7,,,,,,,118.0,,,,,,,,,,,,,,,,,727-0882098
2013,3,,,,,,,2.0,,1.0,,,4.0,,,64.0,,,,,,,,,30000001439
2013,3,,,,,,,1.0,,,,,,,,6.0,,,,,,,,,30000026600
2013,3,,,,,,,2.0,,,,,,,,54.0,,,,,,,,,30000028515
2013,5,,,,,,,6.0,22.0,,,,1.0,,,16.0,,,,,,,,,50000002734
2013,2,,,,,,,18.0,,,,,,,,,,,,,,,,,20000777366
2013,3,,,,,,,1.0,,,,,,,,5.0,,,,,,,,,30000034643
2013,1,,,,,,,3.0,1.0,,1.0,,,,,6.0,,,,,1.0,,,,10000717927
2013,1,,,,,,,2.0,,,,,,,,23.0,,,,,,,,,10000702502
2013,1,,,,,,,5.0,1.0,1.0,,,,,1.0,24.0,,,,,,,,,10000014397
2013,3,,,,,,,3.0,,,,1.0,,,,35.0,,,,,,,,,30000001650
2013,1,,,,,,,1.0,,,,,,,,7.0,,,,,,,,,10000024368
2013,2,,,,,,,22.0,,3.0,,,,,,10.0,,,,,,,,,20000247140
2013,1,,,,,,,5.0,,,,,1.0,,,8.0,,,,,,,,,10000023658
2013,5,,,,,,,1.0,,,,1.0,4.0,,,1.0,,,,,,,,,50000022128
2013,5,,,,,,,2.0,9.0,,,,,,,,,,,,,,,,50000068271
2013,3,,,,,,,9.0,,,,,,,,18.0,,,,,,,,,30000034058
2013,3,,,,,,,11.0,,1.0,,,,,2.0,16.0,,,,,,,,,30000058018
2013,3,,,,,,,7.0,,,,,,,,8.0,,,,,,,,,30000057401
2013,3,,,,,,,1.0,1.0,2.0,,3.0,,,,49.0,,1.0,,,1.0,,,,30000000088
2013,3,,,,,,,1.0,,,,,,,,6.0,,,,,,,,,30000023275
2013,3,,,,,,,6.0,,,1.0,,1.0,,,4.0,,,,,,,,,30000017224
2013,2,,,,,,,1.0,,,,,,,,74.0,,,,,,,,,20000566243
2013,2,,,,,,,1.0,,,,,11.0,,,10.0,,,,,,,,,20000213912
2013,2,,,,,,,3.0,1.0,,,,,,,19.0,,,,,,,,,20000947628
2013,3,,,,,,,8.0,1.0,,,,4.0,,,18.0,,,,,,,,,30000023806
2013,1,,,,,,,15.0,1.0,,,,,,,219.0,,,,,,,,,10000717873
2013,3,,,,,,,14.0,,2.0,1.0,,1.0,,,14.0,,,,,,,,,30000011694
2013,5,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,50000097068
2013,3,,,,,,,2.0,,,,,,,,,,,,,,,,,30000005116
2013,3,,,,,,,2.0,2.0,3.0,,5.0,2.0,,1.0,24.0,,,,,,,,,30000008745
2013,3,,,,,,,9.0,,,,,1.0,,,26.0,,,,,,,,,30000058935
2013,3,,,,,,,10.0,,1.0,,,,,,17.0,,,,,,,,,30000058114
2013,5,,,,,,,1.0,,,,,,,,,,,,,,,,,50000009293
2013,3,,,,,,,1.0,,,,,,,,7.0,,,,,,,,,30000057872
2013,3,,,,,,,1.0,,2.0,,,,,,3.0,,,,,,,,,30000058657
2013,3,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,11.0,,,,,,,,,30000027233
2013,1,,,,,,,1.0,,,,,2.0,,,7.0,,,,,,,,,10000703866
2013,2,,,,,,,3.0,1.0,,,,,,,25.0,,,,,,,,,20000899428
2013,3,,,,,,,1.0,,,,1.0,,,,13.0,,,,,,,,,30000008128
2013,3,,,,,,,1.0,3.0,1.0,,,,,,4.0,,,,,,,,,30000009791
2013,3,,,,,,,4.0,,,,,,,,7.0,,,,,,,,,30000035013
2013,1,,,,,,,5.0,,,,4.0,,,,108.0,,,,,,,,,10000003654
2013,5,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,50000060600
2013,1,,,,,,,2.0,,,,,,,1.0,15.0,,,,,,,,,10000012456
2013,3,,,,,,,2.0,,,,,,,,6.0,,,,,,,,,30000010175
2013,3,,,,,,,3.0,2.0,1.0,,,28.0,,1.0,29.0,,,,,,,,,30000016438
2013,1,,,,,,,4.0,,,,,,,,18.0,,,,,,,,,10000025066
2013,3,,,,,,,10.0,,,,,,,1.0,17.0,,,,,,,,,30000058562
2013,3,,,,,,,2.0,,,,,,,,21.0,,,,,,,,,30000058682
2013,1,,,,,,,4.0,,,,1.0,6.0,,,8.0,,,,,,,,,10000005413
2013,1,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,10000018063
2013,3,,,,,,,2.0,,,,,,,,24.0,,,,,,,,,30000028396
2013,3,,,,,,,3.0,,,,,,,,11.0,,,,,,,,,30000025268
2013,3,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,30000025796
2013,3,,,,,,,1.0,,,,,,,,6.0,,,,,,,,,30000028179
2013,2,,,,,,,6.0,,,,1.0,1.0,,,15.0,,,,,,,,,20000504311
2013,3,,,,,,,6.0,2.0,1.0,,1.0,1.0,,,17.0,,,,,,,,,30000007848
2013,1,,,,,,,20.0,,,,1.0,,,,23.0,,,,,,,,,10000703781
2013,2,,,,,,,8.0,1.0,2.0,,,,,,71.0,,,,1.0,2.0,,,,20000945053
2013,1,,,,,,,75.0,,,,,3.0,,,,,,,,,,,,10000705801
2013,3,,,,,,,9.0,4.0,,,,124.0,,,116.0,,,,,,,,,30000057971
2013,3,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,30000034347
2013,3,,,,,,,2.0,,1.0,,,,,,8.0,,,,,,,,,30000058048
2013,3,,,,,,,4.0,,,,,2.0,,,59.0,,,,,2.0,,,,30000029069
2013,3,,,,,,,10.0,2.0,,,1.0,,,1.0,107.0,,,,,,,,,30000008136
2013,1,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,10000024372
2013,3,,,,,,,7.0,,,,,,,,15.0,,,,,,,,,30000033204
2013,5,,,,,,,3.0,,,,4.0,2.0,,1.0,45.0,,,,,,,,,50000066777
2013,3,,,,,,,5.0,,,,,,,,17.0,,,,,,,,,30000034993
2013,3,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,30000034627
2013,3,,,,,,,11.0,,,,1.0,3.0,,,23.0,,,,,,,,,30000012857
2013,3,,,,,,,2.0,,,,,,,,5.0,,,,,,,,,30000057990
2013,3,,,,,,,2.0,,,,,,,,,,,,,,,,,30000057098
2013,9,,,,,,,3.0,,,,3.0,1.0,,,10.0,,,,,,,,,90001000052
2013,3,,,,,,,2.0,1.0,,,,,,1.0,32.0,,,,,,,,,30000019212
2013,5,,,,,,,6.0,,,,,,,,50.0,,,,,,,,,50000068416
2013,3,,,,,,,5.0,,,,,2.0,,,13.0,,,,,,,,,30000012331
2013,3,,,,,,,3.0,,,,,1.0,,,47.0,,,,,,,,,30000035348
2013,3,,,,,,,9.0,,,,,,,,7.0,,,,,,,,,30000035444
2013,1,,,,,,,6.0,,,,,1.0,,,3.0,,,,,,,,,10000018613
2013,3,,,,,,,5.0,,,,,,,,14.0,,,,,,,,,30000035465
2013,1,,,,,,,1.0,,,,,,,,7.0,,,,,,,,,10000008899
2013,2,,,,,,,1.0,,,1.0,,,,,6.0,,,,,,,,,20003715444
2013,3,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,30000057866
2013,1,,,,,,,2.0,,1.0,,,,,1.0,11.0,,,,,,,,,10000717868
2013,5,,,,,,,3.0,9.0,,,,,,,10.0,,,,,,,,,50000060438
2013,3,,,,,,,10.0,,2.0,,,3.0,1.0,,25.0,,,,,,,,,30000035163
2013,5,,,,,,,16.0,,,,3.0,14.0,,,11.0,,,,,,,,,50000063832
